For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,For Saint-Étienne_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,For Saint-Étienne_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Saint-Étienne_Date,For Saint-Étienne_Time,For Saint-Étienne_Comp,For Saint-Étienne_Round,For Saint-Étienne_Day,For Saint-Étienne_Venue,For Saint-Étienne_Result,For Saint-Étienne_GF,For Saint-Étienne_GA,For Saint-Étienne_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,1,10,1,10.0,0.1,1.0,15.4,0.0,0,0,1.4,1.4,0.14,-0.4,-0.4,Match Report,2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,2,0,2,100.0,1,0.3,0.3,0,0,0,0,1.0,4.0,25.0,16.0,2.0,25.0,34.6,5.0,0.0,26.4,9.0,0.0,0.0,0.0,7.5,Match Report,2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,485.0,571.0,84.9,9058.0,3073.0,206.0,226.0,91.2,217.0,239.0,90.8,57.0,91.0,62.6,1,1.3,1.2,9.0,43.0,11.0,4.0,55.0,Match Report,2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,571.0,517.0,54.0,12.0,0.0,9.0,39,26.0,10.0,3.0,6.0,0.0,485.0,0.0,10.0,Match Report,2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,20.0,19.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,22.0,12,5.0,13.0,4.0,7.0,12.0,58.3,5.0,12.0,3.0,9.0,13,35,11.0,0.0,Match Report,2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,54.0,684.0,35.0,148.0,384.0,158.0,22.0,684.0,21.0,10.0,47.6,11.0,52.4,447.0,2391.0,1124.0,17.0,12.0,2.0,20.0,7.0,483.0,55.0,Match Report,2021-01-31,13:00 (04:00),Ligue 1,Matchweek 22,Sun,Away,W,1.0,0.0,Nice,2,0,0,11,10,0,39,13,12,0.0,0.0,0,47.0,11.0,12.0,47.8,Match Report
2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,1,14,7,50.0,0.07,0.14,14.7,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5,Match Report,2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,6,1,5,83.3,0,0.5,-0.5,0,0,0,0,3.0,10.0,30.0,29.0,8.0,24.1,29.5,6.0,50.0,42.5,12.0,1.0,8.3,1.0,16.6,Match Report,2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,313.0,433.0,72.3,6174.0,2674.0,115.0,148.0,77.7,138.0,169.0,81.7,52.0,90.0,57.8,1,1.5,1.0,13.0,24.0,9.0,6.0,26.0,Match Report,2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,433.0,376.0,56.0,19.0,0.0,4.0,21,24.0,5.0,1.0,4.0,0.0,313.0,1.0,15.0,Match Report,2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,24.0,14.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,17.0,9,10.0,6.0,1.0,12.0,19.0,63.2,7.0,7.0,1.0,6.0,13,30,27.0,0.0,Match Report,2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,50.0,557.0,64.0,243.0,232.0,89.0,20.0,557.0,18.0,11.0,61.1,7.0,38.9,257.0,1187.0,648.0,14.0,10.0,1.0,21.0,4.0,311.0,26.0,Match Report,2021-02-03,21:00 (12:00),Ligue 1,Matchweek 23,Wed,Home,D,1.0,1.0,Nantes,3,0,0,15,18,1,21,13,9,0.0,0.0,0,53.0,27.0,22.0,55.1,Match Report
2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,0,12,3,25.0,0.0,0.0,20.4,1.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Match Report,2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,0,0,0,,1,0.0,0.0,0,0,0,0,6.0,20.0,30.0,23.0,5.0,34.8,38.9,13.0,92.3,59.2,6.0,1.0,16.7,0.0,8.3,Match Report,2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,365.0,492.0,74.2,6250.0,2614.0,176.0,208.0,84.6,133.0,171.0,77.8,39.0,78.0,50.0,0,0.5,0.4,7.0,18.0,2.0,0.0,21.0,Match Report,2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,492.0,436.0,55.0,8.0,1.0,2.0,19,25.0,8.0,2.0,6.0,0.0,365.0,1.0,10.0,Match Report,2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,15.0,6.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,19.0,12,8.0,9.0,2.0,7.0,18.0,38.9,11.0,11.0,2.0,9.0,15,34,17.0,0.0,Match Report,2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,49.0,616.0,60.0,199.0,311.0,113.0,14.0,616.0,22.0,12.0,54.5,10.0,45.5,272.0,1492.0,557.0,10.0,11.0,4.0,20.0,14.0,363.0,21.0,Match Report,2021-02-07,15:00 (06:00),Ligue 1,Matchweek 24,Sun,Home,W,1.0,0.0,Metz,2,0,0,8,9,1,19,15,12,0.0,0.0,0,55.0,21.0,9.0,70.0,Match Report
2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,0,21,6,28.6,0.0,0.0,,,0,0,,,,,,Match Report,2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,1,1,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,,,,,,,28,,,,,,,,,Match Report,2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,,,,,,,,,,,,,,,Match Report,2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,,13,,,,,,,,,,,19,0,,,Match Report,2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,,,,,,,,,,,,,,,,,,,,,,,,Match Report,2021-02-11,18:45 (09:45),Coupe de France,Round of 64,Thu,Away,L,0.0,1.0,Sochaux,1,0,0,12,9,3,28,19,13,,,0,,,,,Match Report
2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,2,6,3,50.0,0.33,0.67,23.1,0.0,0,0,0.3,0.3,0.05,1.7,1.7,Match Report,2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,2,0,2,100.0,1,0.5,0.5,0,0,0,0,8.0,23.0,34.8,16.0,1.0,87.5,57.8,9.0,100.0,62.4,28.0,1.0,3.6,0.0,6.5,Match Report,2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,172.0,288.0,59.7,3121.0,1729.0,92.0,114.0,80.7,56.0,94.0,59.6,22.0,65.0,33.8,2,0.3,0.2,5.0,14.0,3.0,0.0,19.0,Match Report,2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,288.0,234.0,53.0,17.0,0.0,2.0,12,25.0,1.0,1.0,0.0,0.0,172.0,1.0,10.0,Match Report,2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,9.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,15.0,12,9.0,4.0,2.0,8.0,14.0,57.1,6.0,7.0,1.0,6.0,19,34,32.0,0.0,Match Report,2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,29.0,426.0,54.0,192.0,171.0,74.0,12.0,426.0,17.0,10.0,58.8,7.0,41.2,163.0,1084.0,567.0,15.0,8.0,8.0,21.0,10.0,170.0,19.0,Match Report,2021-02-14,15:00 (06:00),Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Rennes,2,0,0,16,17,1,12,19,12,0.0,0.0,0,65.0,18.0,27.0,40.0,Match Report
2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,1,19,7,36.8,0.05,0.14,19.5,1.0,0,0,2.0,2.0,0.12,-1.0,-1.0,Match Report,2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,2,1,1,50.0,0,0.2,-0.8,0,0,0,0,2.0,11.0,18.2,19.0,5.0,31.6,35.7,8.0,62.5,47.3,8.0,0.0,0.0,2.0,18.8,Match Report,2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,326.0,455.0,71.6,5357.0,2159.0,150.0,189.0,79.4,131.0,162.0,80.9,27.0,63.0,42.9,0,0.6,0.7,10.0,19.0,6.0,2.0,32.0,Match Report,2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,455.0,394.0,60.0,11.0,0.0,2.0,26,38.0,1.0,0.0,1.0,0.0,326.0,1.0,9.0,Match Report,2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,28.0,18.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,26.0,16,13.0,7.0,6.0,9.0,24.0,37.5,15.0,3.0,0.0,3.0,16,42,8.0,0.0,Match Report,2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,49.0,578.0,40.0,174.0,260.0,149.0,26.0,578.0,18.0,8.0,44.4,10.0,55.6,355.0,1940.0,1002.0,21.0,15.0,3.0,18.0,15.0,323.0,32.0,Match Report,2021-02-20,13:00 (04:00),Ligue 1,Matchweek 26,Sat,Home,D,1.0,1.0,Reims,0,0,0,10,11,1,26,16,16,0.0,0.0,0,52.0,25.0,14.0,64.1,Match Report
2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,1,9,2,22.2,0.11,0.5,16.7,0.0,0,0,1.1,1.1,0.12,-0.1,-0.1,Match Report,2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,3,2,1,33.3,0,1.4,-0.6,0,0,0,0,4.0,14.0,28.6,17.0,2.0,35.3,37.2,11.0,72.7,53.4,13.0,0.0,0.0,1.0,16.0,Match Report,2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,324.0,424.0,76.4,5946.0,2424.0,154.0,167.0,92.2,119.0,153.0,77.8,45.0,79.0,57.0,1,0.9,0.6,5.0,23.0,6.0,2.0,32.0,Match Report,2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,424.0,371.0,52.0,12.0,0.0,7.0,15,23.0,3.0,3.0,0.0,0.0,324.0,1.0,6.0,Match Report,2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,16.0,6.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Match Report,2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,19.0,11,12.0,6.0,1.0,12.0,21.0,57.1,9.0,12.0,3.0,9.0,8,27,17.0,0.0,Match Report,2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,44.0,540.0,50.0,191.0,278.0,78.0,16.0,540.0,20.0,13.0,65.0,7.0,35.0,243.0,1752.0,1003.0,20.0,13.0,3.0,19.0,16.0,323.0,31.0,Match Report,2021-02-28,15:00 (06:00),Ligue 1,Matchweek 27,Sun,Away,L,1.0,2.0,Lorient,3,0,0,15,12,1,15,8,11,0.0,0.0,0,57.0,18.0,13.0,58.1,Match Report
2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,2,17,2,11.8,0.06,0.5,17.8,0.0,1,1,2.2,1.4,0.08,-0.2,-0.4,Match Report,2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,5,3,2,60.0,0,2.5,-0.5,1,1,0,0,3.0,9.0,33.3,25.0,6.0,16.0,28.6,6.0,83.3,51.5,9.0,0.0,0.0,0.0,11.5,Match Report,2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,475.0,599.0,79.3,9224.0,3231.0,164.0,197.0,83.2,243.0,272.0,89.3,59.0,96.0,61.5,1,1.3,1.7,15.0,39.0,14.0,9.0,47.0,Match Report,2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,599.0,536.0,63.0,11.0,0.0,8.0,39,29.0,13.0,5.0,5.0,0.0,475.0,0.0,18.0,Match Report,2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,32.0,20.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Match Report,2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,16.0,9,6.0,8.0,2.0,7.0,14.0,50.0,7.0,2.0,0.0,2.0,13,29,7.0,0.0,Match Report,2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,65.0,715.0,45.0,179.0,346.0,191.0,29.0,714.0,14.0,8.0,57.1,6.0,42.9,334.0,1575.0,807.0,12.0,4.0,2.0,19.0,9.0,475.0,47.0,Match Report,2021-03-03,19:00 (10:00),Ligue 1,Matchweek 28,Wed,Home,L,2.0,3.0,Lens,3,0,0,13,9,0,39,13,9,0.0,1.0,0,51.0,23.0,22.0,51.1,Match Report
2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,1,7,3,42.9,0.14,0.33,14.3,0.0,0,0,0.8,0.8,0.11,0.2,0.2,Match Report,2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,1,0,1,100.0,1,0.0,0.0,0,0,0,0,2.0,12.0,16.7,23.0,8.0,34.8,39.7,4.0,100.0,63.5,15.0,0.0,0.0,0.0,10.0,Match Report,2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,366.0,495.0,73.9,6429.0,2313.0,171.0,200.0,85.5,134.0,169.0,79.3,46.0,100.0,46.0,1,0.6,0.6,6.0,25.0,4.0,1.0,33.0,Match Report,2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,495.0,451.0,41.0,10.0,0.0,6.0,14,23.0,3.0,2.0,1.0,0.0,366.0,3.0,6.0,Match Report,2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,13.0,6.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,31.0,19,20.0,10.0,1.0,20.0,31.0,64.5,11.0,9.0,2.0,7.0,18,49,25.0,0.0,Match Report,2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,46.0,642.0,53.0,263.0,294.0,94.0,12.0,642.0,22.0,10.0,45.5,12.0,54.5,316.0,2019.0,976.0,10.0,9.0,1.0,21.0,10.0,362.0,33.0,Match Report,2021-03-13,13:00 (04:00),Ligue 1,Matchweek 29,Sat,Away,W,1.0,0.0,Angers,2,0,0,14,8,3,14,18,19,0.0,0.0,0,76.0,15.0,10.0,60.0,Match Report
2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,0,9,3,33.3,0.0,0.0,18.5,2.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report,2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,4,4,0,0.0,0,1.6,-2.4,1,0,0,1,4.0,16.0,25.0,30.0,9.0,33.3,35.0,7.0,85.7,47.1,17.0,0.0,0.0,0.0,7.7,Match Report,2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,315.0,431.0,73.1,5461.0,1933.0,143.0,175.0,81.7,112.0,144.0,77.8,39.0,68.0,57.4,0,0.3,0.5,6.0,16.0,10.0,7.0,22.0,Match Report,2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,431.0,385.0,45.0,10.0,0.0,6.0,19,21.0,2.0,0.0,2.0,0.0,315.0,1.0,7.0,Match Report,2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,16.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,12.0,8,9.0,3.0,0.0,7.0,20.0,35.0,13.0,10.0,4.0,6.0,14,26,15.0,1.0,Match Report,2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,41.0,556.0,76.0,220.0,232.0,109.0,12.0,556.0,32.0,16.0,50.0,16.0,50.0,342.0,1851.0,687.0,8.0,9.0,1.0,22.0,8.0,313.0,22.0,Match Report,2021-03-19,21:00 (13:00),Ligue 1,Matchweek 30,Fri,Home,L,0.0,4.0,Monaco,1,0,0,7,10,1,19,14,8,0.0,1.0,0,70.0,9.0,12.0,42.9,Match Report
2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,2,15,5,33.3,0.13,0.4,16.1,0.0,0,0,1.7,1.7,0.11,0.3,0.3,Match Report,2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,3,0,2,100.0,1,1.1,1.1,1,0,1,0,4.0,14.0,28.6,15.0,1.0,60.0,44.1,9.0,55.6,47.4,10.0,0.0,0.0,0.0,5.5,Match Report,2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,313.0,422.0,74.2,5443.0,2127.0,158.0,178.0,88.8,97.0,122.0,79.5,43.0,85.0,50.6,2,1.4,1.2,13.0,19.0,9.0,4.0,23.0,Match Report,2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,422.0,369.0,52.0,13.0,0.0,5.0,19,26.0,3.0,1.0,1.0,1.0,313.0,1.0,14.0,Match Report,2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,27.0,18.0,5.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,23.0,14,11.0,11.0,1.0,6.0,17.0,35.3,11.0,10.0,5.0,5.0,14,37,20.0,0.0,Match Report,2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,47.0,567.0,59.0,179.0,257.0,138.0,21.0,567.0,21.0,9.0,42.9,12.0,57.1,258.0,1445.0,723.0,18.0,13.0,3.0,25.0,10.0,312.0,23.0,Match Report,2021-04-04,17:05 (08:05),Ligue 1,Matchweek 31,Sun,Away,W,2.0,0.0,Nîmes,2,0,0,19,12,1,19,14,14,0.0,1.0,0,61.0,19.0,16.0,54.3,Match Report
