For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,4,17,6,35.3,0.24,0.67,16.1,1,0,0,3.0,3.0,0.18,+1.0,+1.0,Match Report,2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,4,1,3,75.0,0,1.1,+0.1,0,0,0,0,6,11,54.5,36,7,16.7,25.9,7,71.4,49.4,10,1,10.0,0,7.0,Match Report,2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,364,446,81.6,6480,2434,155,171,90.6,170,195,87.2,34,65,52.3,4,2.4,1.5,10,18,4,0,23,Match Report,2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,446,398,47,12,4,1,14,21,5,4,0,0,364,1,4,Match Report,2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,31,17,2,7,2,3,0,8,6,0,2,0,0,0,Match Report,2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,10,7,6,3,1,5,12,41.7,7,4,1,3,6,16,19,0,Match Report,2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,50,533,51,206,256,80,18,533,19,14,73.7,5,26.3,388,1911,942,14,9,7,14,3,362,22,Match Report,2020-02-15,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,W,4,1,Düsseldorf,2,0,0,11,10,1,14,6,7,0,0,0,42,18,14,56.3,Match Report
2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,1,15,9,60.0,0.07,0.11,16.0,0,0,1,2.3,1.5,0.11,-1.3,-0.5,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,4,1,3,75.0,0,1.9,+0.9,0,0,0,0,3,6,50.0,31,4,16.1,24.5,8,12.5,20.1,13,0,0.0,0,17.0,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,415,508,81.7,7191,2222,184,206,89.3,181,208,87.0,41,65,63.1,1,0.7,0.7,10,29,9,1,36,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,508,462,45,11,2,2,19,16,8,6,0,0,415,1,8,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,26,17,3,2,3,0,1,2,1,1,0,0,0,0,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,21,14,9,10,2,8,22,36.4,14,16,6,10,9,30,15,1,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,48,618,69,204,273,150,34,617,16,10,62.5,6,37.5,445,2740,1705,35,22,10,10,6,411,36,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hoffenheim,4,0,0,10,8,1,19,9,14,0,0,0,55,13,14,48.1,Match Report
2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,3,15,7,46.7,0.20,0.43,15.9,0,0,0,3.0,3.0,0.20,0.0,0.0,Match Report,2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,3,2,1,33.3,0,1.5,-0.5,0,0,0,0,4,7,57.1,43,9,14.0,27.7,8,12.5,25.9,13,1,7.7,9,19.3,Match Report,2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,478,552,86.6,9141,3290,186,199,93.5,222,243,91.4,64,94,68.1,3,2.5,2.1,11,30,13,2,50,Match Report,2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,552,511,41,13,3,7,13,14,3,0,3,0,478,0,3,Match Report,2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,28,22,1,2,1,1,1,6,4,0,1,0,0,1,Match Report,2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,21,12,10,7,4,13,23,56.5,10,5,0,5,16,37,18,0,Match Report,2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,54,680,76,285,278,123,27,680,16,9,56.3,7,43.8,382,2027,922,13,13,6,18,12,476,50,Match Report,2020-02-29,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,3,2,Augsburg,2,0,0,6,11,0,13,16,12,0,0,0,53,11,10,52.4,Match Report
2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,1,10,3,30.0,0.10,0.33,13.7,0,0,0,2.4,2.4,0.24,-1.4,-1.4,Match Report,2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,4,2,2,50.0,0,1.7,-0.3,0,0,0,0,2,5,40.0,22,3,18.2,28.3,4,25.0,33.3,10,0,0.0,4,20.4,Match Report,2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,440,554,79.4,7075,2442,211,236,89.4,178,207,86.0,33,59,55.9,1,1.4,0.5,6,15,4,1,29,Match Report,2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,554,501,47,11,2,1,21,26,3,1,2,0,440,6,15,Match Report,2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,14,9,2,2,1,0,0,1,0,0,0,1,0,0,Match Report,2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,27,10,10,14,3,13,29,44.8,16,10,3,7,12,39,9,0,Match Report,2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,46,657,40,181,354,133,16,657,13,8,61.5,5,38.5,375,1904,1086,18,14,3,18,9,438,29,Match Report,2020-03-07,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,1,2,Dortmund,5,0,0,10,10,6,21,12,10,0,0,0,67,8,17,32.0,Match Report
2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,1,12,5,41.7,0.08,0.20,17.3,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,8,23,34.8,58,3,25.9,30.9,9,88.9,64.2,27,0,0.0,2,20.6,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,468,591,79.2,7956,3181,243,275,88.4,180,213,84.5,40,79,50.6,1,0.6,1.7,7,33,13,4,46,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,591,531,58,16,0,0,21,25,6,5,0,0,468,2,6,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,18,13,0,1,3,1,0,2,2,0,0,0,0,0,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,10,7,4,6,0,5,10,50.0,5,10,3,7,14,24,22,1,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,53,706,78,237,322,151,31,706,20,11,55.0,9,45.0,391,2192,1085,15,10,6,16,3,465,46,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Home,W,2,1,Köln,1,0,0,13,14,2,21,14,7,0,0,0,54,28,22,56.0,Match Report
2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,3,14,6,42.9,0.14,0.33,19.7,1,1,1,2.6,1.8,0.13,+0.4,+0.2,Match Report,2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,4,1,3,75.0,0,1.0,0.0,0,0,0,0,7,21,33.3,43,3,41.9,34.9,6,50.0,43.3,19,0,0.0,0,13.5,Match Report,2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,404,515,78.4,6795,2494,191,220,86.8,161,190,84.7,38,71,53.5,2,1.6,1.2,10,21,7,0,33,Match Report,2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,515,463,49,17,4,4,7,23,1,0,1,0,404,3,10,Match Report,2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,24,21,0,0,1,2,0,6,5,0,0,0,1,0,Match Report,2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,12,6,8,2,2,2,11,18.2,9,10,2,8,8,20,21,0,Match Report,2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,48,626,75,250,305,81,17,625,6,4,66.7,2,33.3,280,1786,1072,21,12,3,19,8,402,32,Match Report,2020-05-16,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,W,3,1,Eint Frankfurt,1,0,0,10,19,3,7,8,6,1,0,0,68,16,21,43.2,Match Report
2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,1,17,6,35.3,0.06,0.17,15.9,1,0,0,2.5,2.5,0.15,-1.5,-1.5,Match Report,2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,7,3,4,71.4,0,3.0,0.0,1,1,0,0,7,11,63.6,34,4,23.5,28.4,6,50.0,42.7,6,0,0.0,0,,Match Report,2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,363,474,76.6,6723,2620,160,197,81.2,145,175,82.9,51,78,65.4,1,1.8,1.1,12,31,7,1,37,Match Report,2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,474,414,55,16,0,2,22,23,6,4,1,0,363,5,8,Match Report,2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,29,19,4,1,2,3,0,2,2,0,0,0,0,0,Match Report,2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,15,10,5,8,2,6,16,37.5,10,13,3,10,10,25,7,0,Match Report,2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,46,573,47,199,251,127,25,573,17,11,64.7,6,35.3,267,1413,726,11,5,8,16,10,359,37,Match Report,2020-05-23,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,L,1,3,Leverkusen,1,0,0,16,16,5,22,10,10,0,1,0,63,14,13,51.9,Match Report
For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,0,9,4,44.4,0.00,0.00,21.8,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Match Report,2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,7,0,7,100.0,1,1.5,+1.5,0,0,0,0,5,9,55.6,40,7,20.0,26.7,4,25.0,29.5,17,0,0.0,4,16.3,Match Report,2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,506,617,82.0,8363,2972,238,275,86.5,200,218,91.7,44,71,62.0,0,0.3,0.6,7,26,6,1,35,Match Report,2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,617,570,46,14,1,4,20,22,5,3,1,0,506,1,17,Match Report,2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,18,16,0,1,0,1,0,0,0,0,0,0,0,0,Match Report,2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,22,14,11,8,3,7,18,38.9,11,7,1,6,10,32,21,1,Match Report,2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,55,727,72,235,367,129,9,727,19,13,68.4,6,31.6,441,1960,1080,23,10,2,12,17,500,34,Match Report,2020-05-26,20:30 (11:30),Bundesliga,Matchweek 28,Tue,Away,D,0,0,Werder Bremen,1,0,0,11,14,1,20,10,14,0,0,0,62,23,19,54.8,Match Report
2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,4,15,8,53.3,0.27,0.50,19.3,1,0,0,2.2,2.2,0.15,+1.8,+1.8,Match Report,2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,5,1,4,80.0,0,1.1,+0.1,0,0,0,0,5,11,45.5,47,4,19.1,27.9,7,28.6,28.3,15,0,0.0,2,18.5,Match Report,2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,505,599,84.3,8914,3270,224,247,90.7,237,262,90.5,39,66,59.1,4,2.0,1.4,10,29,7,1,48,Match Report,2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,599,557,38,9,0,3,14,16,4,2,1,0,505,4,7,Match Report,2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,23,19,0,3,0,1,0,7,6,0,1,0,0,0,Match Report,2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,9,5,5,4,0,6,9,66.7,3,9,2,7,7,16,24,0,Match Report,2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,57,716,76,271,335,118,20,716,25,13,52.0,12,48.0,400,2144,1068,19,12,6,18,5,501,48,Match Report,2020-05-31,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Home,W,4,1,Union Berlin,3,0,0,13,9,4,14,7,5,0,0,0,49,19,17,52.8,Match Report
2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,0,18,3,16.7,0.00,0.00,19.2,2,0,0,2.5,2.5,0.15,-2.5,-2.5,Match Report,2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,6,1,5,83.3,0,0.9,-0.1,0,0,0,0,11,18,61.1,42,7,42.9,34.2,8,0.0,18.0,11,0,0.0,2,17.0,Match Report,2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,568,685,82.9,10106,3692,252,284,88.7,228,257,88.7,68,106,64.2,0,2.0,2.3,12,54,13,5,56,Match Report,2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,685,636,48,13,0,6,35,15,10,6,3,0,568,1,10,Match Report,2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,27,22,1,0,2,2,0,0,0,0,0,0,0,0,Match Report,2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,8,5,4,4,0,5,17,29.4,12,14,3,11,8,16,10,0,Match Report,2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,64,772,60,211,368,198,23,772,11,7,63.6,4,36.4,417,2304,1320,24,13,6,13,5,564,54,Match Report,2020-06-05,20:30 (11:30),Bundesliga,Matchweek 30,Fri,Away,L,0,1,Freiburg,3,1,1,14,14,1,35,8,5,0,0,0,55,14,13,51.9,Match Report
2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,0,9,2,22.2,0.00,0.00,19.3,0,0,0,1.1,1.1,0.13,-1.1,-1.1,Match Report,2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,5,2,3,60.0,0,2.1,+0.1,0,0,0,0,5,14,35.7,54,6,24.1,29.4,9,11.1,18.0,11,0,0.0,1,16.1,Match Report,2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,498,612,81.4,9211,2910,191,215,88.8,224,248,90.3,58,98,59.2,0,0.5,0.5,7,22,6,2,30,Match Report,2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,612,561,46,16,0,4,10,17,1,1,0,0,498,5,8,Match Report,2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,16,13,1,1,1,0,0,0,0,0,0,0,0,0,Match Report,2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,13,7,5,5,3,6,14,42.9,8,13,1,12,6,19,9,2,Match Report,2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,51,700,96,322,287,93,17,700,8,4,50.0,4,50.0,420,1717,789,5,1,1,15,7,490,28,Match Report,2020-06-13,18:30 (09:30),Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,2,0,0,10,11,5,10,6,7,0,0,0,53,11,11,50.0,Match Report
