For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,1,13,5,38.5,0.08,0.2,16.4,0.0,0,0,2.5,2.5,0.19,-1.5,-1.5,Match Report,2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,8,4,4,50.0,0,2.5,-1.5,0,0,0,0,15.0,25.0,60.0,33.0,2.0,57.6,41.1,16.0,37.5,29.8,14.0,1.0,7.1,0.0,9.2,Match Report,2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,294.0,393.0,74.8,5727.0,2648.0,108.0,128.0,84.4,119.0,139.0,85.6,51.0,92.0,55.4,1,2.4,1.7,11.0,19.0,9.0,5.0,28.0,Match Report,2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,393.0,340.0,49.0,11.0,2.0,5.0,21,16.0,1.0,1.0,0.0,0.0,294.0,4.0,9.0,Match Report,2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,23.0,20.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,20.0,18,14.0,4.0,2.0,9.0,30.0,30.0,21.0,11.0,1.0,10.0,16,36,22.0,0.0,Match Report,2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,39.0,503.0,94.0,232.0,185.0,92.0,20.0,503.0,22.0,15.0,68.2,7.0,31.8,238.0,1353.0,640.0,13.0,6.0,5.0,13.0,7.0,293.0,28.0,Match Report,2020-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Home,L,1,4,Bayern Munich,1,0,0,12,10,4,21,16,18,0.0,0.0,0,53.0,16.0,9.0,64.0,Match Report
2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,5,17,11,64.7,0.29,0.45,16.0,1.0,0,0,2.4,2.4,0.14,2.6,2.6,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,1,0,1,100.0,1,0.1,0.1,0,0,0,0,4.0,13.0,30.8,15.0,2.0,60.0,39.9,8.0,50.0,44.0,16.0,1.0,6.3,0.0,4.8,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,262.0,381.0,68.8,5139.0,2477.0,110.0,137.0,80.3,92.0,126.0,73.0,50.0,90.0,55.6,4,2.2,1.0,12.0,21.0,6.0,2.0,26.0,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,381.0,334.0,46.0,12.0,1.0,6.0,14,22.0,3.0,2.0,1.0,0.0,262.0,1.0,16.0,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,25.0,19.0,1.0,1.0,2.0,2.0,0.0,10.0,8.0,0.0,1.0,0.0,1.0,0.0,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,21.0,15,15.0,6.0,0.0,5.0,14.0,35.7,9.0,12.0,4.0,8.0,13,34,29.0,0.0,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,39.0,509.0,57.0,216.0,211.0,91.0,19.0,509.0,17.0,12.0,70.6,5.0,29.4,190.0,1256.0,660.0,18.0,6.0,4.0,18.0,13.0,260.0,26.0,Match Report,2020-02-22,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,5,0,Hertha BSC,2,0,0,10,12,1,14,13,15,0.0,0.0,0,65.0,13.0,17.0,43.3,Match Report
2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,2,11,6,54.5,0.18,0.33,16.9,1.0,0,0,1.3,1.3,0.11,0.7,0.7,Match Report,2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,1,0,1,100.0,1,0.6,0.6,0,0,0,0,6.0,13.0,46.2,29.0,1.0,41.4,34.8,5.0,20.0,29.6,8.0,0.0,0.0,1.0,21.0,Match Report,2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,283.0,402.0,70.4,5403.0,2346.0,109.0,130.0,83.8,118.0,164.0,72.0,47.0,73.0,64.4,2,1.1,0.8,9.0,18.0,5.0,2.0,30.0,Match Report,2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,402.0,347.0,47.0,9.0,2.0,0.0,18,28.0,4.0,3.0,1.0,0.0,283.0,8.0,9.0,Match Report,2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,20.0,13.0,3.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,Match Report,2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,16.0,8,11.0,2.0,3.0,5.0,21.0,23.8,16.0,9.0,1.0,8.0,22,38,20.0,0.0,Match Report,2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,39.0,513.0,54.0,189.0,217.0,112.0,17.0,513.0,10.0,7.0,70.0,3.0,30.0,233.0,1253.0,680.0,18.0,12.0,3.0,18.0,8.0,280.0,30.0,Match Report,2020-02-29,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,W,3,0,Schalke 04,1,0,0,8,8,8,18,22,8,0.0,0.0,0,69.0,24.0,13.0,64.9,Match Report
2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,2,15,3,20.0,0.13,0.67,16.0,0.0,0,0,2.5,2.5,0.17,-0.5,-0.5,Match Report,2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,2,1,1,50.0,0,0.3,-0.7,0,0,0,0,13.0,21.0,61.9,40.0,2.0,40.0,34.9,12.0,41.7,30.4,15.0,1.0,6.7,0.0,7.5,Match Report,2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,360.0,481.0,74.8,7293.0,2710.0,142.0,160.0,88.8,152.0,194.0,78.4,64.0,109.0,58.7,2,2.4,1.1,11.0,17.0,7.0,2.0,29.0,Match Report,2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,481.0,422.0,59.0,9.0,1.0,2.0,27,27.0,9.0,3.0,6.0,0.0,360.0,0.0,11.0,Match Report,2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,27.0,18.0,4.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Match Report,2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,20.0,17,7.0,9.0,4.0,10.0,22.0,45.5,12.0,20.0,6.0,14.0,15,35,20.0,0.0,Match Report,2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,51.0,619.0,93.0,247.0,242.0,131.0,21.0,619.0,9.0,6.0,66.7,3.0,33.3,277.0,1343.0,649.0,14.0,8.0,2.0,22.0,6.0,357.0,28.0,Match Report,2020-03-06,20:00 (11:00),Bundesliga,Matchweek 25,Fri,Away,W,2,1,Paderborn 07,4,0,0,12,8,0,27,15,17,0.0,0.0,0,56.0,19.0,16.0,54.3,Match Report
2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,1,15,3,20.0,0.07,0.33,15.1,1.0,0,0,1.2,1.2,0.08,-0.2,-0.2,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,5,2,4,60.0,0,1.2,0.2,0,0,0,0,10.0,20.0,50.0,36.0,4.0,50.0,39.3,3.0,66.7,50.0,17.0,0.0,0.0,0.0,6.0,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,397.0,519.0,76.5,8047.0,3330.0,152.0,184.0,82.6,178.0,214.0,83.2,63.0,101.0,62.4,0,0.7,0.9,11.0,21.0,14.0,6.0,41.0,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,519.0,471.0,47.0,14.0,0.0,6.0,31,24.0,3.0,2.0,1.0,0.0,397.0,1.0,9.0,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,26.0,20.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,12.0,8,8.0,4.0,0.0,9.0,20.0,45.0,11.0,11.0,5.0,6.0,22,34,17.0,0.0,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,47.0,645.0,67.0,244.0,286.0,119.0,21.0,645.0,10.0,5.0,50.0,5.0,50.0,430.0,1850.0,790.0,15.0,12.0,0.0,14.0,5.0,397.0,41.0,Match Report,2020-03-11,18:30 (10:30),Bundesliga,Matchweek 21,Wed,Away,L,1,2,Gladbach,2,0,0,15,13,1,31,22,8,0.0,0.0,1,62.0,22.0,28.0,44.0,Match Report
2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,2,15,5,33.3,0.07,0.2,15.1,1.0,1,1,2.7,1.9,0.15,-0.7,-0.9,Match Report,2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,5,2,3,60.0,0,2.9,0.9,0,0,0,0,10.0,15.0,66.7,33.0,2.0,33.3,32.9,8.0,50.0,41.4,21.0,1.0,4.8,0.0,6.3,Match Report,2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,322.0,425.0,75.8,6381.0,2830.0,110.0,124.0,88.7,162.0,192.0,84.4,43.0,86.0,50.0,1,1.5,1.5,10.0,16.0,8.0,3.0,30.0,Match Report,2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,425.0,378.0,46.0,17.0,0.0,1.0,17,13.0,5.0,2.0,3.0,0.0,322.0,1.0,9.0,Match Report,2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,27.0,16.0,4.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Match Report,2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,23.0,15,12.0,10.0,1.0,7.0,18.0,38.9,11.0,9.0,3.0,6.0,11,34,24.0,0.0,Match Report,2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,48.0,532.0,81.0,237.0,207.0,94.0,19.0,531.0,5.0,4.0,80.0,1.0,20.0,252.0,1179.0,620.0,12.0,11.0,1.0,10.0,8.0,319.0,30.0,Match Report,2020-05-17,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,2,2,Mainz 05,4,0,0,20,15,1,17,11,15,1.0,0.0,0,54.0,28.0,12.0,70.0,Match Report
2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,2,14,5,35.7,0.14,0.4,17.7,0.0,0,1,1.8,1.5,0.12,0.2,0.5,Match Report,2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,4,2,2,50.0,0,0.8,-1.2,0,0,0,0,7.0,15.0,46.7,40.0,5.0,37.5,30.9,9.0,0.0,21.3,12.0,2.0,16.7,0.0,4.3,Match Report,2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,441.0,571.0,77.2,8572.0,3088.0,174.0,208.0,83.7,190.0,221.0,86.0,67.0,117.0,57.3,2,1.2,0.9,10.0,26.0,8.0,5.0,33.0,Match Report,2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,571.0,517.0,51.0,16.0,1.0,5.0,26,17.0,6.0,3.0,3.0,0.0,441.0,3.0,5.0,Match Report,2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,26.0,18.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Match Report,2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,17.0,9,6.0,9.0,2.0,4.0,7.0,57.1,3.0,11.0,3.0,8.0,15,32,20.0,0.0,Match Report,2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,60.0,682.0,69.0,269.0,313.0,103.0,15.0,681.0,12.0,11.0,91.7,1.0,8.3,405.0,2087.0,1073.0,12.0,5.0,2.0,17.0,9.0,435.0,31.0,Match Report,2020-05-24,18:00 (09:00),Bundesliga,Matchweek 27,Sun,Home,D,2,2,Düsseldorf,0,0,0,19,16,3,26,15,9,1.0,0.0,0,56.0,38.0,24.0,61.3,Match Report
2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,1,16,4,25.0,0.06,0.25,19.2,0.0,0,1,2.2,1.4,0.09,-1.2,-0.4,Match Report,2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,6,3,3,50.0,0,1.9,-1.1,0,0,0,0,8.0,12.0,66.7,34.0,1.0,32.4,34.2,3.0,33.3,32.0,1.0,0.0,0.0,3.0,29.0,Match Report,2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,478.0,575.0,83.1,9760.0,3437.0,165.0,185.0,89.2,229.0,256.0,89.5,77.0,109.0,70.6,1,1.4,1.7,14.0,51.0,14.0,7.0,64.0,Match Report,2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,575.0,511.0,62.0,13.0,1.0,4.0,37,32.0,10.0,6.0,3.0,0.0,478.0,2.0,11.0,Match Report,2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,33.0,30.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,12.0,8,5.0,5.0,2.0,5.0,13.0,38.5,8.0,12.0,0.0,12.0,5,17,2.0,0.0,Match Report,2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,57.0,667.0,33.0,126.0,334.0,214.0,28.0,666.0,11.0,6.0,54.5,5.0,45.5,506.0,2010.0,1023.0,11.0,13.0,3.0,22.0,6.0,471.0,63.0,Match Report,2020-05-27,20:30 (11:30),Bundesliga,Matchweek 28,Wed,Away,L,1,3,Hoffenheim,1,1,0,8,10,2,37,5,8,0.0,0.0,0,46.0,9.0,18.0,33.3,Match Report
2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,2,7,5,71.4,0.29,0.4,16.0,0.0,0,0,1.1,1.1,0.16,0.9,0.9,Match Report,2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,8,4,4,50.0,0,2.3,-1.7,0,0,0,0,7.0,11.0,63.6,37.0,4.0,21.6,26.3,10.0,30.0,33.2,11.0,0.0,0.0,1.0,12.2,Match Report,2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,378.0,498.0,75.9,7356.0,2747.0,138.0,174.0,79.3,167.0,200.0,83.5,59.0,91.0,64.8,0,1.0,0.8,5.0,23.0,4.0,1.0,33.0,Match Report,2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,498.0,443.0,53.0,7.0,4.0,4.0,21,27.0,4.0,0.0,4.0,0.0,378.0,2.0,11.0,Match Report,2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,11.0,9.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Match Report,2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,21.0,12,10.0,8.0,3.0,5.0,15.0,33.3,10.0,10.0,2.0,8.0,16,37,20.0,0.0,Match Report,2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,48.0,609.0,77.0,233.0,263.0,115.0,15.0,609.0,9.0,7.0,77.8,2.0,22.2,332.0,1579.0,925.0,11.0,8.0,4.0,19.0,6.0,375.0,32.0,Match Report,2020-06-01,20:30 (11:30),Bundesliga,Matchweek 29,Mon,Home,L,2,4,RB Leipzig,2,0,0,16,6,2,21,16,12,0.0,0.0,0,52.0,23.0,23.0,50.0,Match Report
2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,1,9,2,22.2,0.11,0.5,17.1,0.0,0,0,0.8,0.8,0.09,0.2,0.2,Match Report,2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,5,1,3,80.0,0,2.4,1.4,1,0,1,0,10.0,24.0,41.7,24.0,1.0,62.5,38.6,21.0,42.9,39.8,20.0,0.0,0.0,1.0,11.3,Match Report,2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,262.0,398.0,65.8,5232.0,2408.0,107.0,138.0,77.5,99.0,129.0,76.7,45.0,100.0,45.0,1,0.7,0.6,6.0,11.0,5.0,4.0,16.0,Match Report,2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,398.0,332.0,63.0,13.0,0.0,2.0,17,25.0,2.0,0.0,2.0,0.0,262.0,3.0,7.0,Match Report,2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,14.0,11.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,24.0,15,12.0,12.0,0.0,9.0,17.0,52.9,8.0,16.0,1.0,15.0,4,28,17.0,0.0,Match Report,2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,50.0,503.0,74.0,193.0,230.0,83.0,13.0,503.0,6.0,5.0,83.3,1.0,16.7,234.0,922.0,370.0,5.0,7.0,2.0,13.0,12.0,261.0,16.0,Match Report,2020-06-07,18:00 (09:00),Bundesliga,Matchweek 30,Sun,Away,D,1,1,Augsburg,3,0,0,21,13,3,17,4,15,0.0,1.0,0,54.0,29.0,26.0,52.7,Match Report
2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,1,10,6,60.0,0.1,0.17,15.7,0.0,0,0,1.3,1.3,0.13,-0.3,-0.3,Match Report,2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,4,2,2,50.0,0,0.5,-1.5,0,0,0,0,0.0,9.0,0.0,28.0,2.0,32.1,33.1,3.0,0.0,17.0,12.0,2.0,16.7,0.0,9.7,Match Report,2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,460.0,595.0,77.3,8097.0,2865.0,185.0,217.0,85.3,217.0,260.0,83.5,40.0,77.0,51.9,1,1.0,0.9,9.0,26.0,8.0,3.0,37.0,Match Report,2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,595.0,537.0,57.0,18.0,1.0,0.0,26,29.0,4.0,0.0,4.0,0.0,460.0,1.0,5.0,Match Report,2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,19.0,16.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Match Report,2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,18.0,14,5.0,12.0,1.0,9.0,16.0,56.3,7.0,10.0,1.0,9.0,8,26,14.0,0.0,Match Report,2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,61.0,693.0,47.0,196.0,380.0,126.0,15.0,693.0,12.0,8.0,66.7,4.0,33.3,454.0,2704.0,1264.0,24.0,16.0,1.0,23.0,10.0,460.0,37.0,Match Report,2020-06-13,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,L,1,2,Union Berlin,3,0,0,18,17,1,26,8,14,0.0,0.0,0,60.0,33.0,28.0,54.1,Match Report
2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,1,8,1,12.5,0.13,1.0,17.4,1.0,0,0,0.6,0.6,0.07,0.4,0.4,Match Report,2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,6,3,3,50.0,0,3.0,0.0,0,0,0,0,17.0,28.0,60.7,36.0,4.0,58.3,42.3,9.0,77.8,54.2,9.0,0.0,0.0,2.0,14.6,Match Report,2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,230.0,339.0,67.8,5186.0,2745.0,80.0,108.0,74.1,94.0,120.0,78.3,52.0,88.0,59.1,1,0.5,0.4,6.0,15.0,2.0,1.0,17.0,Match Report,2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,339.0,290.0,49.0,14.0,1.0,1.0,17,19.0,3.0,3.0,0.0,0.0,230.0,0.0,14.0,Match Report,2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,14.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,14.0,11,5.0,7.0,2.0,5.0,19.0,26.3,14.0,6.0,0.0,6.0,14,28,13.0,0.0,Match Report,2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,33.0,436.0,65.0,189.0,168.0,90.0,11.0,436.0,14.0,8.0,57.1,6.0,42.9,273.0,1338.0,506.0,11.0,12.0,3.0,19.0,6.0,227.0,17.0,Match Report,2020-06-17,20:30 (11:30),Bundesliga,Matchweek 32,Wed,Away,L,1,3,Leverkusen,2,0,0,16,12,0,17,14,11,0.0,0.0,0,61.0,20.0,19.0,51.3,Match Report
