For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,0,16,5,31.3,0.00,0.00,16.0,1,0,0,1.8,1.8,0.12,-1.8,-1.8,Match Report,2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,2,0,2,100.0,1,0.3,+0.3,0,0,0,0,9,21,42.9,22,1,68.2,47.5,8,75.0,54.6,5,0,0.0,1,15.3,Match Report,2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,319,471,67.7,6310,2410,116,154,75.3,157,195,80.5,40,92,43.5,0,1.8,2.6,15,30,11,4,46,Match Report,2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,471,414,54,13,0,1,34,22,10,4,6,0,319,3,13,Match Report,2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,31,20,4,3,1,2,1,0,0,0,0,0,0,0,Match Report,2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,23,14,6,13,4,9,20,45.0,11,19,3,16,14,37,10,0,Match Report,2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,50,573,41,135,263,182,35,573,17,13,76.5,4,23.5,287,1448,632,17,13,4,10,8,317,46,Match Report,2021-01-27,19:30 (11:30),Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,2,0,0,10,14,3,34,14,14,0,0,0,60,28,25,52.8,Match Report
2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,1,16,3,18.8,0.06,0.33,15.5,0,0,0,1.6,1.6,0.10,-0.6,-0.6,Match Report,2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,4,0,4,100.0,1,0.6,+0.6,0,0,0,0,4,16,25.0,25,5,48.0,39.3,4,100.0,60.8,11,0,0.0,1,13.0,Match Report,2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,354,455,77.8,6459,2616,160,181,88.4,153,180,85.0,37,80,46.3,1,1.6,2.0,16,29,24,4,48,Match Report,2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,455,412,42,12,0,3,26,16,9,0,8,0,354,1,5,Match Report,2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,31,26,2,1,2,0,0,2,2,0,0,0,0,0,Match Report,2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,19,12,13,3,3,13,29,44.8,16,14,3,11,21,40,17,0,Match Report,2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,43,590,57,194,205,196,46,590,13,7,53.8,6,46.2,379,1464,768,13,11,4,21,7,352,47,Match Report,2021-01-31,19:15 (11:15),Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,2,0,0,11,11,1,26,21,12,0,0,0,68,7,11,38.9,Match Report
2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,1,13,4,30.8,0.08,0.25,13.7,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Match Report,2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,1,0,1,100.0,1,0.0,0.0,0,0,0,0,11,24,45.8,33,6,60.6,45.5,8,50.0,38.5,20,1,5.0,2,19.0,Match Report,2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,325,441,73.7,5870,2510,160,195,82.1,116,144,80.6,42,75,56.0,1,1.0,0.4,10,22,7,3,27,Match Report,2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,441,399,39,11,0,3,12,16,3,2,1,0,325,3,8,Match Report,2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,24,16,4,1,2,1,0,2,2,0,0,0,0,0,Match Report,2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,13,3,10,1,2,3,9,33.3,6,16,6,10,15,28,31,0,Match Report,2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,37,556,93,250,206,107,19,556,9,4,44.4,5,55.6,239,1378,635,13,7,0,13,7,322,25,Match Report,2021-02-03,20:15 (12:15),Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,0,0,0,6,12,3,12,15,3,0,0,0,61,18,8,69.2,Match Report
2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,1,10,2,20.0,0.10,0.50,19.1,1,0,0,0.5,0.5,0.05,+0.5,+0.5,Match Report,2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,7,1,6,85.7,0,1.3,+0.3,0,0,0,0,6,29,20.7,41,7,43.9,38.3,11,100.0,61.6,23,2,8.7,2,15.2,Match Report,2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,310,415,74.7,5271,2309,153,174,87.9,112,132,84.8,31,83,37.3,1,0.4,0.3,8,21,4,1,29,Match Report,2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,415,370,45,10,0,1,14,15,7,1,5,0,310,0,6,Match Report,2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,16,11,2,0,1,1,1,1,0,1,0,0,0,0,Match Report,2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,7,3,2,5,0,3,14,21.4,11,10,4,6,10,17,23,0,Match Report,2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,45,512,83,214,215,88,11,512,7,4,57.1,3,42.9,300,1454,863,21,14,2,17,5,306,29,Match Report,2021-02-06,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,0,0,0,10,8,0,14,10,3,0,0,0,42,21,31,40.4,Match Report
2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,0,7,1,14.3,0.00,0.00,,,0,0,,,,,,Match Report,2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,3,1,2,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,,,,,,,16,,,,,,,,,Match Report,2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,,,,,,,,,,,,,,,Match Report,2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,,9,,,,,,,,,,,7,0,,,Match Report,2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,46,,,,,,,,,,,,,,,,,,,,,,,Match Report,2021-02-10,19:30 (11:30),FA Cup,Fifth round proper,Wed,Away,L,0,1,Leicester City,1,0,0,7,8,5,16,7,9,,,0,,,,,Match Report
2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,0,26,9,34.6,0.00,0.00,18.3,3,0,0,2.2,2.2,0.09,-2.2,-2.2,Match Report,2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,1,0,1,100.0,1,0.1,+0.1,0,0,0,0,2,6,33.3,41,5,14.6,27.6,3,0.0,16.7,9,0,0.0,0,,Match Report,2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,447,563,79.4,7941,2539,195,228,85.5,198,226,87.6,45,82,54.9,0,1.8,2.1,18,28,18,4,43,Match Report,2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,563,512,51,12,0,3,23,26,9,2,5,0,447,0,13,Match Report,2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,42,31,2,2,3,4,0,0,0,0,0,0,0,0,Match Report,2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,11,8,5,4,2,2,8,25.0,6,9,2,7,8,19,12,0,Match Report,2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,58,659,73,258,179,226,33,659,11,5,45.5,6,54.5,337,1696,761,17,9,4,11,4,446,43,Match Report,2021-02-13,20:00 (12:00),Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,2,0,0,16,12,0,23,8,8,0,0,0,50,19,10,65.5,Match Report
2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,1,25,5,20.0,0.04,0.20,14.5,0,0,0,2.4,2.4,0.11,-1.4,-1.4,Match Report,2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,2,2,0,0.0,0,0.6,-1.4,0,0,0,0,0,1,0.0,13,0,7.7,23.7,3,0.0,18.3,4,0,0.0,2,21.3,Match Report,2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,666,783,85.1,11320,3497,315,349,90.3,272,308,88.3,56,80,70.0,0,1.7,1.4,14,63,20,8,70,Match Report,2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,783,724,56,7,1,8,35,30,13,5,4,0,666,3,7,Match Report,2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,36,21,1,2,10,1,1,0,0,0,0,0,0,0,Match Report,2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,11,6,2,7,2,4,8,50.0,4,9,0,9,7,18,4,0,Match Report,2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,74,878,14,123,481,278,51,878,26,10,38.5,16,61.5,556,2663,1260,15,9,3,16,6,663,70,Match Report,2021-02-22,20:00 (12:00),Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,2,0,0,11,6,3,35,7,6,0,0,0,49,14,16,46.7,Match Report
2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,0,13,6,46.2,0.00,0.00,19.1,1,0,2,2.9,1.4,0.11,-2.9,-1.4,Match Report,2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,1,7,14.3,36,10,16.7,24.8,8,12.5,23.3,10,4,40.0,2,11.9,Match Report,2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,476,597,79.7,8523,2861,207,245,84.5,223,254,87.8,42,83,50.6,0,0.6,0.9,8,42,12,1,55,Match Report,2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,597,557,40,9,1,4,17,17,4,2,1,0,476,0,10,Match Report,2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,24,20,0,0,2,2,0,0,0,0,0,0,0,0,Match Report,2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,21,10,13,8,0,11,19,57.9,8,7,1,6,9,30,19,0,Match Report,2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,68,701,62,250,290,168,24,699,11,8,72.7,3,27.3,440,2116,1156,15,13,2,13,10,471,54,Match Report,2021-02-27,15:00 (07:00),Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,0,0,0,13,9,0,17,9,10,1,0,0,49,14,21,40.0,Match Report
2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,1,7,2,28.6,0.14,0.50,15.0,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Match Report,2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,4,2,2,50.0,0,1.3,-0.7,0,0,0,0,2,9,22.2,27,10,18.5,30.0,8,50.0,44.6,10,2,20.0,0,8.3,Match Report,2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,282,392,71.9,5074,2267,119,147,81.0,122,150,81.3,30,64,46.9,1,0.7,1.3,6,22,8,0,42,Match Report,2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,392,340,48,9,1,3,16,22,6,3,3,0,282,4,10,Match Report,2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,11,7,2,0,0,2,0,2,2,0,0,0,0,0,Match Report,2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,30,20,10,15,5,9,20,45.0,11,13,0,13,9,39,5,1,Match Report,2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,37,512,53,176,199,146,24,512,21,7,33.3,14,66.7,214,1106,607,11,7,2,26,9,275,40,Match Report,2021-03-06,20:00 (12:00),Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,0,0,0,14,7,4,16,9,20,0,0,0,59,9,13,40.9,Match Report
2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,2,8,6,75.0,0.25,0.33,18.8,1,0,0,0.8,0.8,0.10,+1.2,+1.2,Match Report,2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,4,1,3,75.0,0,0.7,-0.3,0,0,0,0,9,20,45.0,29,4,58.6,45.9,4,75.0,56.8,16,1,6.3,1,15.0,Match Report,2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,254,382,66.5,4958,2326,98,133,73.7,101,136,74.3,40,78,51.3,2,0.7,0.2,5,26,4,0,24,Match Report,2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,382,330,51,11,0,4,18,29,5,3,2,0,254,1,9,Match Report,2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,15,7,5,0,1,2,0,4,2,1,0,1,0,0,Match Report,2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,24,9,7,13,4,8,13,61.5,5,9,3,6,11,35,25,0,Match Report,2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,41,501,52,146,224,132,13,501,10,5,50.0,5,50.0,228,981,341,9,3,4,22,8,249,22,Match Report,2021-03-14,12:00 (05:00),Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,0,0,0,10,11,1,18,11,9,0,0,0,54,19,17,52.8,Match Report
2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,3,11,6,54.5,0.27,0.50,15.7,0,0,0,0.9,0.9,0.08,+2.1,+2.1,Match Report,2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,1,0,1,100.0,1,0.6,+0.6,0,0,0,0,4,16,25.0,61,3,26.2,29.9,2,0.0,13.5,4,0,0.0,1,13.7,Match Report,2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,672,763,88.1,12065,3585,266,288,92.4,340,363,93.7,59,94,62.8,3,0.8,0.8,10,42,11,3,61,Match Report,2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,763,729,32,6,2,6,10,20,3,0,2,0,672,2,5,Match Report,2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,21,20,1,0,0,0,0,6,6,0,0,0,0,0,Match Report,2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,16,8,4,9,3,9,17,52.9,8,8,0,8,10,26,4,0,Match Report,2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,65,840,47,306,387,155,22,840,17,12,70.6,5,29.4,536,2568,1241,20,9,5,12,6,662,61,Match Report,2021-03-20,20:00 (13:00),Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,0,0,0,12,5,2,10,10,8,0,0,0,58,10,12,45.5,Match Report
For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
