For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,0,5,2,40.0,0.00,0.00,,,0,0,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,6,1,5,83.3,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,,,,,,,13,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,,,,,,,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,,20,,,,,,,,,,,19,0,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,44,,,,,,,,,,,,,,,,,,,,,,,Match Report,2017-12-19,20:45 (11:45),DFB-Pokal,Round of 16,Tue,Away,L,0,1,Schalke 04,3,0,0,10,13,2,13,19,20,,,0,,,,,Match Report
2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,2,12,3,25.0,0.17,0.67,17.9,0,0,0,1.6,1.6,0.13,+0.4,+0.4,Match Report,2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,5,1,4,80.0,0,1.1,+0.1,0,0,0,0,11,26,42.3,24,2,66.7,44.0,10,100.0,55.2,12,0,0.0,0,11.3,Match Report,2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,294,416,70.7,6177,2484,105,137,76.6,126,157,80.3,56,96,58.3,2,1.6,1.1,12,22,7,2,35,Match Report,2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,416,364,50,15,0,6,18,20,3,0,2,0,294,2,16,Match Report,2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,23,18,3,0,0,2,0,4,2,1,0,0,1,0,Match Report,2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,19,10,13,6,0,11,27,40.7,16,10,2,8,18,37,22,1,Match Report,2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,41,524,62,181,252,97,15,524,19,8,42.1,11,57.9,218,1445,762,15,9,3,10,4,292,35,Match Report,2018-01-14,15:30 (06:30),Bundesliga,Matchweek 18,Sun,Home,W,2,1,Gladbach,2,0,0,18,14,2,18,18,10,0,0,0,45,18,19,48.6,Match Report
2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,2,9,2,22.2,0.22,1.00,21.2,1,0,0,1.5,1.5,0.17,+0.5,+0.5,Match Report,2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,3,0,3,100.0,1,0.6,+0.6,0,0,0,0,13,31,41.9,27,0,88.9,51.7,8,87.5,52.0,25,0,0.0,1,18.5,Match Report,2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,255,388,65.7,4636,2278,117,146,80.1,66,107,61.7,49,95,51.6,2,1.3,0.7,4,21,4,0,28,Match Report,2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,388,325,61,22,0,2,12,27,3,2,1,0,255,2,13,Match Report,2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,13,9,2,1,0,1,0,4,3,1,0,0,0,0,Match Report,2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,18,13,12,6,0,11,16,68.8,5,11,2,9,12,30,55,1,Match Report,2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,47,527,83,217,202,117,9,527,13,5,38.5,7,53.8,208,1109,515,11,11,2,13,14,250,26,Match Report,2018-01-20,18:30 (09:30),Bundesliga,Matchweek 19,Sat,Away,W,2,0,Hamburger SV,3,0,0,14,21,2,12,12,13,0,0,0,54,22,30,42.3,Match Report
2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,1,11,5,45.5,0.09,0.20,21.8,3,0,0,1.1,1.1,0.10,-0.1,-0.1,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,2,1,1,50.0,0,1.0,0.0,0,0,0,0,2,12,16.7,17,1,41.2,36.6,8,62.5,50.1,23,0,0.0,0,11.0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,389,516,75.4,7900,2942,134,169,79.3,197,237,83.1,58,105,55.2,0,0.4,0.9,4,39,9,0,48,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,516,465,50,13,0,4,14,21,6,6,0,0,389,1,6,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,18,12,1,1,1,3,0,2,1,0,0,0,1,0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,8,6,2,6,0,3,12,25.0,9,16,5,11,18,26,21,0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,53,623,54,166,323,145,23,623,16,6,37.5,10,62.5,244,1528,771,15,11,2,15,8,381,48,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,D,1,1,Augsburg,3,0,0,12,16,1,14,18,6,0,0,0,41,22,23,48.9,Match Report
2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,2,16,5,31.3,0.13,0.40,16.5,0,0,0,2.0,2.0,0.13,0.0,0.0,Match Report,2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,6,3,3,50.0,0,2.1,-0.9,0,0,0,0,5,16,31.3,19,1,57.9,39.7,6,83.3,49.2,10,0,0.0,0,,Match Report,2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,399,514,77.6,7210,2779,181,209,86.6,155,189,82.0,48,86,55.8,1,0.6,1.3,7,37,12,7,49,Match Report,2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,514,465,48,18,0,1,30,15,5,5,0,0,399,1,5,Match Report,2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,27,22,1,0,3,1,0,3,0,1,0,2,0,0,Match Report,2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,11,10,9,1,1,9,19,47.4,10,13,4,9,8,19,17,0,Match Report,2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,49,601,46,138,316,156,29,601,11,4,36.4,7,63.6,350,1915,1082,22,15,3,9,9,399,49,Match Report,2018-02-02,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,2,3,Dortmund,2,0,0,15,16,1,30,8,10,0,0,0,50,12,16,42.9,Match Report
2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,2,7,3,42.9,0.14,0.33,21.9,0,1,1,1.3,0.5,0.07,+0.7,+0.5,Match Report,2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,8,4,4,50.0,0,3.6,-0.4,0,0,0,0,6,20,30.0,31,5,58.1,41.9,5,40.0,41.2,18,0,0.0,0,15.7,Match Report,2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,296,426,69.5,5279,2360,129,156,82.7,121,156,77.6,34,84,40.5,1,0.2,0.3,3,22,3,1,34,Match Report,2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,426,381,42,18,0,3,18,13,1,1,0,0,296,3,12,Match Report,2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,16,12,1,0,0,3,0,4,1,1,0,0,2,0,Match Report,2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,16,10,9,7,0,8,19,42.1,11,12,2,10,8,24,27,0,Match Report,2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,43,521,69,207,249,67,7,520,7,3,42.9,4,57.1,234,1234,726,8,5,0,10,7,292,33,Match Report,2018-02-10,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,2,4,Eint Frankfurt,1,0,0,18,19,3,18,8,10,1,0,0,55,24,18,57.1,Match Report
2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,1,5,1,20.0,0.20,1.00,16.7,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Match Report,2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,7,1,6,85.7,0,1.6,+0.6,0,0,0,0,15,25,60.0,22,4,68.2,44.6,14,71.4,46.9,11,1,9.1,0,3.5,Match Report,2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,327,476,68.7,6134,3013,137,172,79.7,127,163,77.9,45,91,49.5,0,0.1,0.6,3,24,5,0,34,Match Report,2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,476,403,66,18,0,1,21,27,5,1,4,0,327,7,18,Match Report,2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,9,3,2,1,0,3,0,2,0,0,1,0,1,0,Match Report,2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,23,16,12,10,1,4,10,40.0,6,21,4,17,12,35,27,1,Match Report,2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,54,596,66,214,277,113,17,596,23,12,52.2,11,47.8,241,1331,659,10,8,2,10,9,324,34,Match Report,2018-02-17,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,D,1,1,Hannover 96,2,0,0,15,17,7,21,12,16,0,0,0,54,34,24,58.6,Match Report
2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,2,14,5,35.7,0.14,0.40,15.8,1,0,0,1.2,1.2,0.09,+0.8,+0.8,Match Report,2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,11,25,44.0,22,0,72.7,47.0,9,100.0,58.2,9,0,0.0,1,25.0,Match Report,2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,362,515,70.3,7026,3015,150,188,79.8,158,209,75.6,52,94,55.3,1,1.1,1.4,10,30,7,3,52,Match Report,2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,515,463,50,14,0,1,28,18,7,3,4,0,362,2,20,Match Report,2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,26,17,4,1,3,1,0,4,3,0,1,0,0,0,Match Report,2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,31,18,16,14,1,15,29,51.7,14,13,2,11,12,43,23,1,Match Report,2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,45,648,49,174,349,130,27,648,19,8,42.1,11,57.9,309,1702,725,20,16,7,10,5,359,51,Match Report,2018-02-25,18:00 (09:00),Bundesliga,Matchweek 24,Sun,Away,W,2,1,RB Leipzig,1,0,0,11,12,2,28,12,18,0,0,0,67,19,21,47.5,Match Report
2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,2,12,4,33.3,0.17,0.50,17.0,2,0,0,1.4,1.4,0.11,+0.6,+0.6,Match Report,2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,4,3,1,25.0,0,1.2,-1.8,0,0,0,0,7,15,46.7,20,4,60.0,42.7,4,75.0,52.3,13,0,0.0,0,12.0,Match Report,2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,465,611,76.1,8419,3223,200,232,86.2,192,241,79.7,57,98,58.2,1,0.9,1.7,8,47,17,2,66,Match Report,2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,611,560,47,11,0,6,19,25,3,2,1,0,465,4,19,Match Report,2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,22,17,1,0,0,2,2,4,2,0,0,0,1,1,Match Report,2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,15,12,6,9,0,4,10,40.0,6,9,3,6,5,20,18,2,Match Report,2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,60,698,45,145,379,180,34,698,17,10,58.8,7,41.2,338,1604,839,22,13,3,14,8,460,66,Match Report,2018-03-04,15:30 (06:30),Bundesliga,Matchweek 25,Sun,Home,L,2,3,Stuttgart,1,0,0,16,13,4,19,5,12,0,0,0,57,25,15,62.5,Match Report
2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,1,8,2,25.0,0.13,0.50,21.9,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Match Report,2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,6,3,3,50.0,0,1.7,-1.3,0,0,0,0,7,20,35.0,26,6,57.7,40.8,8,62.5,52.9,13,0,0.0,1,35.0,Match Report,2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,491,614,80.0,8916,3503,214,246,87.0,204,234,87.2,60,103,58.3,1,0.5,0.7,8,39,11,3,44,Match Report,2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,614,553,59,17,0,2,15,27,3,1,2,0,491,2,15,Match Report,2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,14,12,0,1,0,0,1,2,2,0,0,0,0,0,Match Report,2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,22,17,12,9,1,12,20,60.0,8,12,3,9,3,25,20,1,Match Report,2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,57,707,63,195,390,125,19,707,20,14,70.0,6,30.0,365,1537,792,14,9,2,18,9,490,44,Match Report,2018-03-12,20:30 (12:30),Bundesliga,Matchweek 26,Mon,Away,L,1,3,Werder Bremen,3,0,0,14,14,2,15,3,17,0,0,0,51,19,20,48.7,Match Report
For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,2,7,3,42.9,0.29,0.67,15.0,0,0,0,1.4,1.4,0.20,+0.6,+0.6,Match Report,2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,3,0,3,100.0,1,0.9,+0.9,0,0,0,0,4,15,26.7,19,4,52.6,40.9,5,100.0,58.8,8,1,12.5,0,6.3,Match Report,2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,450,571,78.8,7961,2714,188,219,85.8,198,234,84.6,47,81,58.0,1,0.4,0.7,6,26,8,2,35,Match Report,2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,571,533,37,8,0,1,13,21,2,0,2,0,450,1,15,Match Report,2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,13,12,0,1,0,0,0,3,2,0,1,0,0,0,Match Report,2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,34,26,12,19,3,15,27,55.6,12,16,2,14,10,44,23,0,Match Report,2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,50,677,56,188,381,115,23,677,21,13,61.9,8,38.1,340,1993,1110,26,22,9,10,11,449,35,Match Report,2018-03-18,15:30 (07:30),Bundesliga,Matchweek 27,Sun,Home,W,2,0,Leverkusen,3,0,0,16,7,1,13,10,26,0,0,0,63,17,11,60.7,Match Report
2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,0,4,1,25.0,0.00,0.00,11.3,0,0,0,0.8,0.8,0.21,-0.8,-0.8,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,11,6,5,45.5,0,4.1,-1.9,0,0,0,0,5,19,26.3,26,3,57.7,40.5,9,44.4,38.1,14,0,0.0,2,16.0,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,461,567,81.3,8242,2807,204,222,91.9,203,227,89.4,44,83,53.0,0,0.8,0.6,3,24,3,0,37,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,567,510,54,18,0,6,17,12,8,2,6,0,461,3,18,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,6,2,3,0,0,1,0,0,0,0,0,0,0,0,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,19,16,9,10,0,9,19,47.4,10,11,1,10,10,29,16,2,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,57,649,66,180,370,107,14,649,14,7,50.0,7,50.0,333,2092,872,12,12,3,6,7,460,37,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,L,0,6,Hoffenheim,0,0,0,9,13,3,17,10,16,0,0,0,39,16,18,47.1,Match Report
