For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,0,13,2,15.4,0.0,0.0,21.9,0.0,0,1,1.5,0.8,0.06,-1.5,-0.8,Match Report,2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,2,2,0,0.0,0,1.1,-0.9,0,0,0,0,6.0,22.0,27.3,47.0,3.0,40.4,38.4,4.0,75.0,54.0,10.0,1.0,10.0,0.0,11.2,Match Report,2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,407.0,513.0,79.3,7751.0,2794.0,161.0,179.0,89.9,182.0,211.0,86.3,56.0,95.0,58.9,0,0.8,0.9,13.0,28.0,4.0,1.0,27.0,Match Report,2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,513.0,464.0,48.0,17.0,3.0,1.0,12,20.0,4.0,2.0,2.0,0.0,407.0,1.0,14.0,Match Report,2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,27.0,20.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,15.0,12,7.0,6.0,2.0,11.0,25.0,44.0,14.0,22.0,3.0,19.0,8,23,15.0,1.0,Match Report,2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,52.0,607.0,62.0,184.0,312.0,118.0,14.0,606.0,17.0,8.0,47.1,9.0,52.9,335.0,1985.0,998.0,15.0,10.0,4.0,6.0,14.0,406.0,27.0,Match Report,2018-01-26,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Away,L,0.0,2.0,Eint Frankfurt,2,0,0,14,14,1,12,8,12,1.0,0.0,0,51.0,16.0,17.0,48.5,Match Report
2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,0,10,3,30.0,0.0,0.0,19.3,0.0,0,0,1.1,1.1,0.11,-1.1,-1.1,Match Report,2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,6,1,5,83.3,0,1.9,0.9,0,0,0,0,6.0,22.0,27.3,31.0,5.0,48.4,38.3,8.0,87.5,56.9,20.0,1.0,5.0,2.0,16.3,Match Report,2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,326.0,470.0,69.4,5750.0,2351.0,128.0,155.0,82.6,148.0,197.0,75.1,30.0,77.0,39.0,0,1.1,0.8,9.0,20.0,2.0,2.0,29.0,Match Report,2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,470.0,409.0,56.0,16.0,0.0,1.0,16,29.0,1.0,1.0,0.0,0.0,326.0,5.0,18.0,Match Report,2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,18.0,11.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,22.0,13,15.0,6.0,1.0,14.0,18.0,77.8,4.0,18.0,4.0,14.0,11,33,24.0,0.0,Match Report,2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,47.0,573.0,61.0,214.0,253.0,109.0,15.0,573.0,22.0,15.0,68.2,7.0,31.8,293.0,1270.0,718.0,16.0,7.0,7.0,9.0,4.0,322.0,29.0,Match Report,2018-02-03,18:30 (09:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,1.0,RB Leipzig,2,0,0,14,11,5,16,11,13,0.0,0.0,0,45.0,16.0,16.0,50.0,Match Report
2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,0,12,4,33.3,0.0,0.0,20.2,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report,2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,2,1,1,50.0,0,0.9,-0.1,0,0,0,0,11.0,19.0,57.9,50.0,5.0,30.0,32.9,7.0,57.1,42.9,12.0,1.0,8.3,3.0,15.5,Match Report,2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,571.0,693.0,82.4,11557.0,3699.0,210.0,248.0,84.7,252.0,291.0,86.6,95.0,126.0,75.4,0,0.4,0.7,8.0,50.0,8.0,0.0,54.0,Match Report,2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,693.0,623.0,69.0,12.0,0.0,14.0,14,40.0,8.0,2.0,4.0,0.0,571.0,1.0,16.0,Match Report,2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,18.0,13.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,11.0,8,6.0,4.0,1.0,5.0,9.0,55.6,4.0,8.0,1.0,7.0,10,21,12.0,1.0,Match Report,2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,67.0,782.0,66.0,214.0,408.0,164.0,24.0,782.0,19.0,6.0,31.6,13.0,68.4,507.0,2118.0,1094.0,14.0,11.0,6.0,16.0,10.0,568.0,54.0,Match Report,2018-02-11,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,L,0.0,1.0,Stuttgart,0,0,0,11,12,1,14,10,8,0.0,0.0,0,35.0,27.0,15.0,64.3,Match Report
2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,0,28,11,39.3,0.0,0.0,17.5,1.0,0,0,2.4,2.4,0.09,-2.4,-2.4,Match Report,2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,2,1,1,50.0,0,0.1,-0.9,0,0,0,0,4.0,11.0,36.4,31.0,7.0,35.5,30.2,3.0,0.0,23.7,7.0,0.0,0.0,0.0,6.0,Match Report,2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,367.0,495.0,74.1,5999.0,2644.0,166.0,198.0,83.8,135.0,169.0,79.9,38.0,79.0,48.1,0,1.2,1.4,18.0,34.0,12.0,2.0,45.0,Match Report,2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,495.0,436.0,55.0,18.0,0.0,4.0,20,26.0,6.0,0.0,5.0,0.0,367.0,4.0,15.0,Match Report,2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,46.0,28.0,4.0,1.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,22.0,17,7.0,9.0,6.0,10.0,18.0,55.6,8.0,19.0,3.0,16.0,14,36,16.0,1.0,Match Report,2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,53.0,637.0,48.0,155.0,302.0,185.0,41.0,637.0,22.0,8.0,36.4,14.0,63.6,313.0,2084.0,1218.0,26.0,17.0,3.0,19.0,18.0,366.0,45.0,Match Report,2018-02-18,18:00 (09:00),Bundesliga,Matchweek 23,Sun,Home,L,0.0,1.0,Dortmund,3,0,0,15,15,4,20,14,17,0.0,0.0,0,57.0,17.0,15.0,53.1,Match Report
2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,1,15,4,26.7,0.07,0.25,21.1,1.0,0,0,1.6,1.6,0.11,-0.6,-0.6,Match Report,2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,5,0,5,100.0,1,0.5,0.5,0,0,0,0,6.0,14.0,42.9,33.0,4.0,30.3,31.4,5.0,80.0,51.4,31.0,1.0,3.2,3.0,14.3,Match Report,2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,316.0,438.0,72.1,5852.0,2582.0,125.0,157.0,79.6,131.0,165.0,79.4,43.0,85.0,50.6,1,0.9,0.8,10.0,32.0,9.0,2.0,37.0,Match Report,2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,438.0,391.0,46.0,15.0,2.0,2.0,11,19.0,6.0,1.0,5.0,0.0,316.0,1.0,12.0,Match Report,2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,27.0,20.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,24.0,20,15.0,7.0,2.0,14.0,22.0,63.6,8.0,21.0,7.0,14.0,13,37,42.0,0.0,Match Report,2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,48.0,586.0,73.0,206.0,251.0,136.0,21.0,586.0,26.0,14.0,53.8,12.0,46.2,307.0,1636.0,873.0,18.0,7.0,6.0,16.0,14.0,309.0,36.0,Match Report,2018-02-24,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,W,1.0,0.0,Hannover 96,1,0,0,12,14,1,11,13,20,0.0,0.0,0,61.0,20.0,25.0,44.4,Match Report
2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,1,10,5,50.0,0.1,0.2,12.6,0.0,0,0,2.2,2.2,0.22,-1.2,-1.2,Match Report,2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,6,2,4,66.7,0,1.3,-0.7,0,0,0,0,4.0,20.0,20.0,25.0,4.0,48.0,38.8,9.0,88.9,58.7,18.0,0.0,0.0,0.0,,Match Report,2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,389.0,506.0,76.9,6643.0,2808.0,200.0,236.0,84.7,144.0,171.0,84.2,39.0,84.0,46.4,0,1.0,1.2,6.0,41.0,9.0,1.0,44.0,Match Report,2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,506.0,444.0,58.0,21.0,0.0,3.0,12,20.0,5.0,1.0,3.0,0.0,389.0,4.0,7.0,Match Report,2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,16.0,7.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,21.0,15,11.0,7.0,3.0,9.0,18.0,50.0,9.0,15.0,3.0,12.0,12,33,16.0,1.0,Match Report,2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,51.0,613.0,61.0,153.0,317.0,148.0,26.0,613.0,29.0,12.0,41.4,17.0,58.6,245.0,1651.0,874.0,24.0,12.0,6.0,11.0,11.0,385.0,44.0,Match Report,2018-03-02,20:30 (11:30),Bundesliga,Matchweek 25,Fri,Home,D,2.0,2.0,Werder Bremen,2,0,0,13,20,4,12,12,15,0.0,0.0,0,37.0,12.0,13.0,48.0,Match Report
2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,0,9,2,22.2,0.0,0.0,20.7,0.0,0,0,0.7,0.7,0.08,-0.7,-0.7,Match Report,2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,7,2,5,71.4,0,1.9,-0.1,0,0,0,0,8.0,21.0,38.1,35.0,5.0,45.7,36.3,9.0,55.6,43.8,13.0,2.0,15.4,2.0,29.0,Match Report,2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,401.0,514.0,78.0,7805.0,2967.0,149.0,177.0,84.2,203.0,230.0,88.3,45.0,88.0,51.1,0,0.6,0.8,7.0,37.0,4.0,0.0,29.0,Match Report,2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,514.0,459.0,54.0,13.0,0.0,3.0,10,24.0,5.0,1.0,4.0,0.0,401.0,1.0,11.0,Match Report,2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,25.0,17,15.0,7.0,3.0,17.0,30.0,56.7,13.0,15.0,1.0,14.0,6,31,21.0,0.0,Match Report,2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,46.0,624.0,70.0,238.0,277.0,115.0,11.0,624.0,23.0,13.0,56.5,10.0,43.5,257.0,1340.0,750.0,12.0,7.0,3.0,13.0,16.0,401.0,29.0,Match Report,2018-03-10,18:30 (09:30),Bundesliga,Matchweek 26,Sat,Away,L,0.0,2.0,Leverkusen,3,0,0,16,12,1,10,6,17,0.0,0.0,0,55.0,19.0,24.0,44.2,Match Report
2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,3,23,7,30.4,0.13,0.43,15.9,1.0,0,0,2.2,2.2,0.1,0.8,0.8,Match Report,2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,6,3,3,66.7,0,1.9,-1.1,1,1,0,0,2.0,4.0,50.0,30.0,8.0,10.0,23.2,4.0,25.0,31.8,10.0,2.0,20.0,5.0,17.1,Match Report,2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,549.0,656.0,83.7,9747.0,3149.0,228.0,265.0,86.0,269.0,295.0,91.2,43.0,70.0,61.4,2,1.3,1.4,17.0,40.0,10.0,3.0,72.0,Match Report,2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,656.0,592.0,61.0,18.0,3.0,4.0,24,26.0,9.0,3.0,6.0,0.0,549.0,3.0,13.0,Match Report,2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,43.0,32.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,Match Report,2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,23.0,16,9.0,12.0,2.0,11.0,18.0,61.1,7.0,8.0,1.0,7.0,12,35,11.0,0.0,Match Report,2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,62.0,761.0,34.0,132.0,431.0,203.0,32.0,761.0,14.0,5.0,35.7,9.0,64.3,465.0,2803.0,1707.0,32.0,22.0,7.0,14.0,14.0,546.0,72.0,Match Report,2018-03-17,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,D,3.0,3.0,Hoffenheim,0,0,0,11,15,3,24,12,16,0.0,1.0,0,41.0,13.0,5.0,72.2,Match Report
2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,0,11,2,18.2,0.0,0.0,17.4,0.0,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report,2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,5,0,5,100.0,1,0.6,0.6,0,0,0,0,10.0,26.0,38.5,40.0,6.0,42.5,38.4,13.0,69.2,43.7,20.0,2.0,10.0,0.0,9.8,Match Report,2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,425.0,555.0,76.6,8396.0,3252.0,151.0,185.0,81.6,209.0,242.0,86.4,60.0,111.0,54.1,0,0.5,0.6,5.0,35.0,8.0,2.0,49.0,Match Report,2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,555.0,493.0,62.0,15.0,0.0,2.0,22,27.0,6.0,1.0,5.0,0.0,425.0,0.0,13.0,Match Report,2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,20.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,19.0,12,8.0,9.0,2.0,9.0,17.0,52.9,8.0,9.0,3.0,6.0,9,28,30.0,0.0,Match Report,2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,55.0,658.0,77.0,239.0,265.0,165.0,23.0,658.0,28.0,17.0,60.7,11.0,39.3,353.0,1891.0,1044.0,18.0,5.0,6.0,8.0,9.0,422.0,49.0,Match Report,2018-04-01,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,D,0.0,0.0,Mainz 05,1,0,0,8,11,0,22,9,12,0.0,0.0,0,41.0,18.0,30.0,37.5,Match Report
2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,2,9,2,22.2,0.11,0.5,19.7,1.0,1,1,1.3,0.5,0.06,0.7,0.5,Match Report,2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,5,1,4,80.0,0,1.4,0.4,0,0,0,0,10.0,23.0,43.5,52.0,7.0,34.6,34.7,10.0,50.0,44.0,22.0,2.0,9.1,1.0,12.3,Match Report,2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,443.0,544.0,81.4,8180.0,3298.0,170.0,193.0,88.1,217.0,238.0,91.2,47.0,92.0,51.1,1,0.5,0.4,8.0,28.0,6.0,2.0,39.0,Match Report,2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,544.0,492.0,48.0,18.0,0.0,3.0,10,14.0,4.0,0.0,4.0,0.0,443.0,4.0,11.0,Match Report,2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,19.0,12.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,Match Report,2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,11.0,6,6.0,4.0,1.0,9.0,16.0,56.3,7.0,14.0,1.0,13.0,16,27,14.0,0.0,Match Report,2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,55.0,623.0,70.0,202.0,328.0,99.0,12.0,622.0,10.0,5.0,50.0,5.0,50.0,296.0,1486.0,688.0,7.0,7.0,3.0,10.0,14.0,437.0,39.0,Match Report,2018-04-07,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,2.0,1.0,Hertha BSC,1,0,0,12,18,4,10,16,6,1.0,0.0,0,29.0,15.0,14.0,51.7,Match Report
2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,1,4,1,25.0,0.25,1.0,19.0,0.0,0,0,0.2,0.2,0.06,0.8,0.8,Match Report,2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,11,5,6,54.5,0,3.9,-1.1,0,0,0,0,4.0,21.0,19.0,38.0,5.0,39.5,36.8,9.0,66.7,50.0,24.0,3.0,12.5,0.0,7.3,Match Report,2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,296.0,369.0,80.2,5608.0,2182.0,125.0,135.0,92.6,129.0,145.0,89.0,37.0,68.0,54.4,1,0.2,0.1,3.0,17.0,2.0,1.0,15.0,Match Report,2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,369.0,324.0,41.0,10.0,0.0,3.0,3,16.0,0.0,0.0,0.0,0.0,296.0,4.0,4.0,Match Report,2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,8.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,22.0,12,16.0,4.0,2.0,17.0,22.0,77.3,5.0,9.0,2.0,7.0,3,25,24.0,1.0,Match Report,2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,31.0,444.0,71.0,211.0,192.0,49.0,4.0,444.0,14.0,8.0,57.1,6.0,42.9,243.0,1337.0,636.0,9.0,7.0,1.0,10.0,13.0,291.0,14.0,Match Report,2018-04-14,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,L,1.0,5.0,Bayern Munich,1,0,0,9,9,4,3,3,12,0.0,0.0,0,38.0,10.0,7.0,58.8,Match Report
