For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,2,16,6,37.5,0.06,0.17,14.3,0.0,1,1,2.6,1.8,0.13,-0.6,-0.8,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,1,0,1,100.0,1,0.1,0.1,0,0,0,0,5.0,13.0,38.5,21.0,6.0,28.6,32.1,10.0,70.0,48.8,23.0,4.0,17.4,1.0,11.8,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,331.0,426.0,77.7,6015.0,2366.0,144.0,172.0,83.7,146.0,187.0,78.1,34.0,54.0,63.0,1,1.5,1.1,11.0,24.0,5.0,3.0,35.0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,426.0,372.0,51.0,15.0,0.0,3.0,22,19.0,6.0,0.0,6.0,0.0,331.0,3.0,8.0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,28.0,15.0,6.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,29.0,24,12.0,13.0,4.0,16.0,21.0,76.2,5.0,12.0,3.0,9.0,13,42,29.0,0.0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,38.0,559.0,51.0,180.0,253.0,135.0,29.0,558.0,24.0,9.0,37.5,15.0,62.5,278.0,1961.0,1078.0,31.0,22.0,9.0,10.0,4.0,330.0,35.0,Match Report,2018-01-27,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Stuttgart,1,0,0,11,15,3,22,13,24,1.0,0.0,0,53.0,17.0,20.0,45.9,Match Report
2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,1,15,6,40.0,0.07,0.17,18.5,0.0,0,0,0.8,0.8,0.06,0.2,0.2,Match Report,2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,7,2,5,71.4,0,2.0,0.0,0,0,0,0,5.0,21.0,23.8,32.0,5.0,53.1,38.6,5.0,80.0,51.6,19.0,4.0,21.1,0.0,7.2,Match Report,2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,387.0,483.0,80.1,6881.0,2690.0,175.0,189.0,92.6,164.0,197.0,83.2,41.0,75.0,54.7,1,0.6,0.5,12.0,22.0,7.0,1.0,34.0,Match Report,2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,483.0,434.0,45.0,17.0,0.0,0.0,20,17.0,3.0,0.0,3.0,0.0,387.0,4.0,13.0,Match Report,2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,26.0,14.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,7.0,4,2.0,4.0,1.0,3.0,8.0,37.5,5.0,10.0,0.0,10.0,17,24,21.0,1.0,Match Report,2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,44.0,574.0,54.0,200.0,271.0,113.0,17.0,574.0,23.0,16.0,69.6,7.0,30.4,309.0,1998.0,1090.0,27.0,14.0,7.0,9.0,7.0,381.0,33.0,Match Report,2018-02-03,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,1.0,2.0,Werder Bremen,3,1,1,16,16,4,20,17,4,0.0,0.0,0,53.0,13.0,10.0,56.5,Match Report
2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,1,10,3,30.0,0.1,0.33,,,0,0,,,,,,Match Report,2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,,,,,,,15,,,,,,,,,Match Report,2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,,,,,,,,,,,,,,,Match Report,2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,,20,,,,,,,,,,,18,0,,,Match Report,2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,42.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-02-07,20:45 (11:45),DFB-Pokal,Quarter-finals,Wed,Home,W,1.0,0.0,Wolfsburg,3,0,0,17,16,1,15,18,20,,,0,,,,,Match Report
2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,1,9,3,33.3,0.11,0.33,17.9,1.0,0,0,0.6,0.6,0.07,0.4,0.4,Match Report,2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,5,2,3,60.0,0,1.7,-0.3,0,0,0,0,12.0,26.0,46.2,22.0,2.0,77.3,47.2,11.0,81.8,56.3,13.0,0.0,0.0,0.0,8.5,Match Report,2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,352.0,450.0,78.2,6530.0,2702.0,153.0,179.0,85.5,154.0,184.0,83.7,40.0,77.0,51.9,1,0.5,1.3,5.0,32.0,7.0,2.0,38.0,Match Report,2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,450.0,403.0,46.0,17.0,1.0,2.0,13,12.0,3.0,0.0,3.0,0.0,352.0,1.0,3.0,Match Report,2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,16.0,11.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,17.0,13,8.0,8.0,1.0,13.0,25.0,52.0,12.0,14.0,1.0,13.0,25,42,17.0,2.0,Match Report,2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,42.0,577.0,65.0,173.0,292.0,120.0,20.0,577.0,29.0,9.0,31.0,20.0,69.0,307.0,1971.0,889.0,23.0,14.0,4.0,6.0,9.0,350.0,38.0,Match Report,2018-02-10,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,1.0,2.0,Bayern Munich,2,0,0,16,15,1,13,25,13,0.0,0.0,0,67.0,19.0,18.0,51.4,Match Report
2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,2,9,6,66.7,0.22,0.33,17.6,0.0,0,0,1.0,1.0,0.12,1.0,1.0,Match Report,2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,4,1,3,75.0,0,0.5,-0.5,0,0,0,0,8.0,14.0,57.1,17.0,2.0,70.6,45.9,4.0,50.0,39.5,22.0,5.0,22.7,0.0,7.4,Match Report,2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,197.0,313.0,62.9,4094.0,2019.0,75.0,97.0,77.3,85.0,122.0,69.7,35.0,77.0,45.5,1,0.4,0.6,6.0,12.0,6.0,1.0,21.0,Match Report,2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,313.0,259.0,52.0,21.0,1.0,4.0,12,21.0,4.0,3.0,1.0,0.0,197.0,2.0,13.0,Match Report,2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,16.0,8.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,Match Report,2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,26.0,18,7.0,15.0,4.0,13.0,18.0,72.2,5.0,25.0,4.0,21.0,22,48,31.0,0.0,Match Report,2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,36.0,445.0,47.0,136.0,237.0,84.0,15.0,445.0,24.0,9.0,37.5,15.0,62.5,204.0,1632.0,807.0,21.0,14.0,2.0,7.0,11.0,192.0,20.0,Match Report,2018-02-17,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,2.0,1.0,Hoffenheim,2,0,0,18,18,2,12,22,18,0.0,0.0,0,68.0,27.0,28.0,49.1,Match Report
2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,2,9,5,55.6,0.11,0.2,18.4,1.0,1,1,2.5,1.7,0.19,-0.5,-0.7,Match Report,2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,5,0,5,100.0,1,0.5,0.5,0,0,0,0,6.0,17.0,35.3,33.0,9.0,45.5,36.1,3.0,66.7,44.0,16.0,5.0,31.3,1.0,11.3,Match Report,2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,342.0,442.0,77.4,6683.0,2320.0,118.0,143.0,82.5,181.0,206.0,87.9,40.0,74.0,54.1,1,1.7,0.7,9.0,12.0,3.0,0.0,26.0,Match Report,2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,442.0,393.0,42.0,15.0,1.0,5.0,8,20.0,3.0,0.0,3.0,0.0,342.0,7.0,8.0,Match Report,2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,20.0,11.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,Match Report,2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,21.0,14,10.0,10.0,1.0,8.0,16.0,50.0,8.0,16.0,3.0,13.0,20,41,26.0,0.0,Match Report,2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,46.0,563.0,59.0,179.0,315.0,80.0,13.0,562.0,14.0,6.0,42.9,8.0,57.1,305.0,1753.0,916.0,20.0,13.0,4.0,11.0,10.0,341.0,26.0,Match Report,2018-02-25,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Away,W,2.0,0.0,Leverkusen,4,0,0,19,15,7,8,20,14,1.0,0.0,0,58.0,15.0,14.0,51.7,Match Report
2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,1,7,4,57.1,0.14,0.25,20.7,0.0,0,0,0.4,0.4,0.05,0.6,0.6,Match Report,2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,3,0,3,100.0,1,0.3,0.3,0,0,0,0,4.0,19.0,21.1,20.0,4.0,55.0,38.5,8.0,100.0,61.3,16.0,2.0,12.5,0.0,5.0,Match Report,2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,407.0,507.0,80.3,7664.0,2323.0,149.0,166.0,89.8,214.0,246.0,87.0,42.0,84.0,50.0,1,0.3,0.4,5.0,26.0,2.0,2.0,43.0,Match Report,2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,507.0,459.0,46.0,17.0,1.0,1.0,12,18.0,2.0,0.0,2.0,0.0,407.0,2.0,6.0,Match Report,2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,11.0,8.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,19.0,14,7.0,11.0,1.0,12.0,23.0,52.2,11.0,15.0,2.0,13.0,11,30,18.0,0.0,Match Report,2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,51.0,613.0,51.0,122.0,402.0,91.0,13.0,613.0,15.0,5.0,33.3,10.0,66.7,344.0,1610.0,729.0,12.0,8.0,3.0,17.0,2.0,405.0,42.0,Match Report,2018-03-03,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1.0,0.0,Hertha BSC,0,0,0,16,16,2,12,11,14,0.0,0.0,0,47.0,17.0,20.0,45.9,Match Report
2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,1,6,2,33.3,0.17,0.5,21.9,0.0,0,0,0.2,0.2,0.04,0.8,0.8,Match Report,2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,4,0,4,100.0,1,1.0,1.0,0,0,0,0,2.0,12.0,16.7,20.0,3.0,35.0,37.2,9.0,55.6,44.8,22.0,0.0,0.0,0.0,13.0,Match Report,2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,285.0,422.0,67.5,5448.0,2026.0,117.0,143.0,81.8,120.0,155.0,77.4,40.0,98.0,40.8,1,0.2,0.1,5.0,16.0,2.0,1.0,19.0,Match Report,2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,422.0,360.0,60.0,13.0,0.0,5.0,15,31.0,6.0,4.0,0.0,0.0,285.0,2.0,17.0,Match Report,2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,12.0,8.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,30.0,23,8.0,17.0,5.0,9.0,19.0,47.4,10.0,14.0,7.0,7.0,9,39,42.0,0.0,Match Report,2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,47.0,562.0,60.0,216.0,266.0,87.0,6.0,562.0,20.0,8.0,40.0,12.0,60.0,232.0,1312.0,610.0,15.0,8.0,1.0,23.0,10.0,282.0,19.0,Match Report,2018-03-09,20:30 (11:30),Bundesliga,Matchweek 26,Fri,Away,W,1.0,0.0,Mainz 05,2,0,0,18,12,2,15,9,23,0.0,0.0,0,57.0,14.0,14.0,50.0,Match Report
2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,0,10,2,20.0,0.0,0.0,20.2,1.0,0,0,1.0,1.0,0.1,-1.0,-1.0,Match Report,2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,3,0,2,100.0,1,1.1,1.1,1,0,1,0,7.0,15.0,46.7,9.0,1.0,55.6,37.4,10.0,100.0,62.0,16.0,0.0,0.0,0.0,7.0,Match Report,2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,364.0,469.0,77.6,6393.0,2503.0,159.0,187.0,85.0,167.0,194.0,86.1,31.0,67.0,46.3,0,0.8,1.2,7.0,15.0,5.0,0.0,29.0,Match Report,2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,469.0,427.0,40.0,11.0,0.0,1.0,6,16.0,2.0,0.0,2.0,0.0,364.0,2.0,9.0,Match Report,2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,20.0,14.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,20.0,18,10.0,9.0,1.0,5.0,11.0,45.5,6.0,13.0,5.0,8.0,7,27,23.0,0.0,Match Report,2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,43.0,566.0,53.0,200.0,292.0,79.0,15.0,566.0,18.0,5.0,27.8,13.0,72.2,294.0,1149.0,615.0,10.0,11.0,1.0,7.0,13.0,363.0,29.0,Match Report,2018-03-17,18:30 (10:30),Bundesliga,Matchweek 27,Sat,Away,W,1.0,0.0,Wolfsburg,1,0,0,18,12,2,6,7,18,0.0,1.0,0,42.0,21.0,16.0,56.8,Match Report
2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,2,15,6,40.0,0.07,0.17,20.3,0.0,1,1,1.9,1.2,0.08,0.1,-0.2,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,0,0,0,,1,0.0,0.0,0,0,0,0,5.0,8.0,62.5,25.0,3.0,32.0,31.8,5.0,0.0,29.2,8.0,3.0,37.5,0.0,12.1,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,509.0,597.0,85.3,10469.0,3187.0,159.0,175.0,90.9,282.0,317.0,89.0,66.0,98.0,67.3,1,1.0,0.8,11.0,27.0,9.0,1.0,40.0,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,597.0,555.0,40.0,13.0,1.0,5.0,13,19.0,2.0,0.0,2.0,0.0,509.0,2.0,4.0,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,30.0,16.0,1.0,6.0,2.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,21.0,16,7.0,12.0,2.0,6.0,17.0,35.3,11.0,10.0,3.0,7.0,15,36,11.0,1.0,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,56.0,686.0,40.0,191.0,413.0,93.0,16.0,685.0,28.0,14.0,50.0,14.0,50.0,403.0,2323.0,1190.0,25.0,15.0,5.0,8.0,10.0,504.0,39.0,Match Report,2018-03-31,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,0.0,Freiburg,2,0,0,20,15,2,13,15,16,1.0,0.0,0,55.0,7.0,12.0,36.8,Match Report
2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,2,7,4,57.1,0.29,0.5,14.7,0.0,0,0,1.1,1.1,0.18,0.9,0.9,Match Report,2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,6,3,3,50.0,0,2.3,-0.7,0,0,0,0,8.0,24.0,33.3,20.0,2.0,75.0,50.2,10.0,90.0,59.4,12.0,2.0,16.7,0.0,7.5,Match Report,2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,228.0,364.0,62.6,4593.0,2368.0,96.0,124.0,77.4,98.0,138.0,71.0,33.0,89.0,37.1,1,0.9,0.8,5.0,19.0,9.0,2.0,35.0,Match Report,2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,364.0,303.0,58.0,15.0,1.0,1.0,12,28.0,1.0,1.0,0.0,0.0,228.0,3.0,11.0,Match Report,2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,11.0,6.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,Match Report,2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,31.0,26,20.0,8.0,3.0,13.0,25.0,52.0,12.0,22.0,5.0,17.0,13,44,31.0,0.0,Match Report,2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,40.0,515.0,69.0,196.0,250.0,75.0,16.0,515.0,30.0,7.0,23.3,23.0,76.7,202.0,1231.0,598.0,10.0,8.0,1.0,22.0,5.0,224.0,34.0,Match Report,2018-04-07,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,2.0,3.0,Hamburger SV,2,0,0,15,16,3,12,13,26,0.0,0.0,0,62.0,29.0,14.0,67.4,Match Report
