For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,1,7,3,42.9,0.14,0.33,13.6,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Match Report,2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,5,2,3,80.0,0,2.3,+0.3,1,1,0,0,9,20,45.0,15,3,60.0,44.5,11,100.0,67.5,14,0,0.0,0,15.5,Match Report,2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,336,440,76.4,6578,2404,143,160,89.4,122,147,83.0,55,94,58.5,1,0.7,0.6,6,19,5,2,22,Match Report,2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,440,386,52,12,1,12,23,21,5,2,2,0,336,2,13,Match Report,2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,14,9,3,0,0,2,0,2,2,0,0,0,0,0,Match Report,2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,17,10,9,5,3,7,15,46.7,8,14,6,8,13,30,21,0,Match Report,2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,44,546,65,175,243,132,16,546,9,4,44.4,5,55.6,241,1424,631,10,11,1,18,7,330,21,Match Report,2019-01-19,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,0,0,0,11,11,2,23,13,10,0,1,0,52,20,19,51.3,Match Report
2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,0,24,7,29.2,0.00,0.00,,,0,0,,,,,,Match Report,2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,,,,,,,21,,,,,,,,,Match Report,2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,,,,,,,,,,,,,,,Match Report,2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,,14,,,,,,,,,,,11,0,,,Match Report,2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,56,,,,,,,,,,,,,,,,,,,,,,,Match Report,2019-01-26,15:00 (07:00),FA Cup,Fourth round,Sat,Home,D,0,0,West Brom,1,0,0,12,3,2,21,11,14,0,0,0,,,,,Match Report
2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,2,15,6,40.0,0.13,0.33,14.8,0,0,0,2.2,2.2,0.16,-0.2,-0.2,Match Report,2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,7,4,3,42.9,0,2.9,-1.1,0,0,0,0,10,18,55.6,14,2,64.3,43.7,10,90.0,59.1,25,1,4.0,0,2.0,Match Report,2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,310,432,71.8,6156,2354,139,170,81.8,114,152,75.0,52,91,57.1,2,1.1,0.7,7,31,12,6,33,Match Report,2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,432,379,52,11,0,9,22,25,1,1,0,0,310,1,9,Match Report,2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,23,14,2,1,3,3,0,3,2,0,0,1,0,0,Match Report,2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,14,4,7,6,1,1,12,8.3,11,15,7,8,14,28,37,0,Match Report,2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,39,575,68,178,258,143,25,575,13,10,76.9,3,23.1,282,1673,849,17,16,4,22,3,309,33,Match Report,2019-01-29,19:45 (11:45),Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,3,0,0,5,10,1,22,14,4,0,0,0,54,35,29,54.7,Match Report
2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,0,21,4,19.0,0.00,0.00,17.0,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Match Report,2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,0,0,0,,1,0.0,0.0,0,0,0,0,7,17,41.2,20,3,70.0,43.4,4,75.0,53.3,11,0,0.0,3,26.3,Match Report,2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,381,514,74.1,6935,2746,176,212,83.0,136,176,77.3,53,94,56.4,0,1.6,1.1,20,34,10,4,47,Match Report,2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,514,464,46,10,1,5,27,24,7,5,0,0,381,4,8,Match Report,2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,42,24,8,5,2,3,0,0,0,0,0,0,0,0,Match Report,2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,21,8,7,11,3,6,10,60.0,4,5,0,5,20,41,20,0,Match Report,2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,55,647,38,137,335,185,28,647,33,19,57.6,14,42.4,333,1987,1007,24,21,4,14,13,380,47,Match Report,2019-02-02,15:00 (07:00),Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,1,0,0,15,9,4,27,20,8,0,0,0,69,26,22,54.2,Match Report
2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,3,28,7,25.0,0.11,0.43,,,0,0,,,,,,Match Report,2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,7,1,6,85.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,,,,,,,33,,,,,,,,,Match Report,2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,,,,,,,,,,,,,,,Match Report,2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,,13,,,,,,,,,,,13,0,,,Match Report,2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,52,,,,,,,,,,,,,,,,,,,,,,,Match Report,2019-02-06,20:05 (12:05),FA Cup,Fourth round,Wed,Away,W,3,1,West Brom,1,0,0,14,3,5,33,13,13,0,0,0,,,,,Match Report
2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,1,16,5,31.3,0.06,0.20,14.2,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Match Report,2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,5,3,2,60.0,0,2.1,-0.9,1,1,0,0,7,17,41.2,25,3,40.0,33.7,7,100.0,59.6,4,0,0.0,0,5.0,Match Report,2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,455,602,75.6,8747,3049,184,211,87.2,202,244,82.8,60,114,52.6,1,0.9,1.0,12,41,10,6,63,Match Report,2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,602,536,65,7,0,11,41,38,9,5,1,0,455,1,9,Match Report,2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,32,22,4,1,1,4,0,2,0,1,0,0,1,0,Match Report,2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,11,5,7,4,0,4,6,66.7,2,8,2,6,11,22,9,0,Match Report,2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,68,704,50,180,316,212,35,704,9,6,66.7,3,33.3,391,2061,1076,20,20,3,20,8,452,62,Match Report,2019-02-09,17:30 (09:30),Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,1,0,0,8,7,1,41,11,5,0,1,0,40,43,30,58.9,Match Report
2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,2,18,8,44.4,0.11,0.25,,,0,0,,,,,,Match Report,2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,3,1,2,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,,,,,,,15,,,,,,,,,Match Report,2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,,,,,,,,,,,,,,,Match Report,2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,,11,,,,,,,,,,,12,0,,,Match Report,2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,47,,,,,,,,,,,,,,,,,,,,,,,Match Report,2019-02-16,12:30 (04:30),FA Cup,Fifth round,Sat,Home,W,2,1,Derby County,2,0,0,13,11,3,15,12,11,0,0,0,,,,,Match Report
2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,1,15,3,20.0,0.07,0.33,20.8,1,0,0,1.2,1.2,0.08,-0.2,-0.2,Match Report,2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,3,2,1,33.3,0,1.0,-1.0,0,0,0,0,10,17,58.8,13,1,53.8,40.3,12,83.3,53.8,9,0,0.0,1,46.0,Match Report,2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,387,507,76.3,7312,2778,184,205,89.8,135,165,81.8,63,113,55.8,0,0.9,1.0,8,38,5,1,55,Match Report,2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,507,447,56,6,0,9,31,27,8,4,4,0,387,4,9,Match Report,2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,25,18,3,1,2,1,0,2,2,0,0,0,0,0,Match Report,2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,6,2,3,1,2,2,13,15.4,11,11,6,5,7,13,14,0,Match Report,2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,51,604,53,141,301,165,20,604,14,7,50.0,7,50.0,318,1622,776,15,10,3,12,7,382,54,Match Report,2019-02-26,19:45 (11:45),Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,1,0,0,4,5,4,31,7,2,0,0,0,56,18,27,40.0,Match Report
2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,1,14,3,21.4,0.07,0.33,16.9,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Match Report,2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,4,0,4,100.0,1,0.5,+0.5,0,0,0,0,6,11,54.5,20,6,35.0,29.6,6,66.7,47.2,14,0,0.0,0,8.0,Match Report,2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,412,519,79.4,7675,2953,166,189,87.8,194,226,85.8,48,76,63.2,1,1.1,1.0,13,43,10,1,53,Match Report,2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,519,461,55,6,0,3,19,36,6,2,4,0,412,3,13,Match Report,2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,24,20,4,0,0,0,0,2,2,0,0,0,0,0,Match Report,2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,22,14,11,10,1,10,12,83.3,2,9,2,7,10,32,20,0,Match Report,2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,54,664,48,154,330,183,32,664,25,11,44.0,14,56.0,339,1938,1018,18,9,9,30,7,409,53,Match Report,2019-03-02,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,2,0,0,11,6,3,19,10,14,0,0,0,51,23,18,56.1,Match Report
2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,2,4,3,75.0,0.50,0.67,25.1,0,0,0,0.2,0.2,0.04,+1.8,+1.8,Match Report,2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,3,1,2,100.0,0,1.4,+0.4,1,1,0,0,9,21,42.9,11,1,90.9,52.8,11,100.0,58.7,18,0,0.0,0,,Match Report,2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,276,386,71.5,4633,2151,148,175,84.6,77,102,75.5,32,70,45.7,2,0.2,0.2,4,18,4,2,22,Match Report,2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,386,341,44,9,0,3,4,22,0,0,0,0,276,1,12,Match Report,2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,7,6,0,1,0,0,0,3,3,0,0,0,0,0,Match Report,2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,26,21,14,10,2,13,23,56.5,10,14,6,8,17,43,37,1,Match Report,2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,38,543,74,229,229,94,9,543,16,3,18.8,13,81.3,245,1427,711,13,8,1,20,15,273,22,Match Report,2019-03-09,12:30 (04:30),Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,5,0,0,18,8,1,4,17,21,0,1,0,70,13,11,54.2,Match Report
2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,2,21,9,42.9,0.10,0.22,,,0,0,,,,,,Match Report,2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,7,2,5,71.4,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,,,,,,,28,,,,,,,,,Match Report,2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,,,,,,,,,,,,,,,Match Report,2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,,11,,,,,,,,,,,6,0,,,Match Report,2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,66,,,,,,,,,,,,,,,,,,,,,,,Match Report,2019-03-17,14:00 (07:00),FA Cup,Quarter-finals,Sun,Away,D,2 (5),2 (4),Millwall,2,0,0,9,11,5,28,6,11,0,0,0,,,,,Match Report
For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
