For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,2,18,6,33.3,0.11,0.33,,,0,0,,,,,,Match Report,2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,3,1,2,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,,,,,,,25,,,,,,,,,Match Report,2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,,,,,,,,,,,,,,,Match Report,2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,,16,,,,,,,,,,,12,0,,,Match Report,2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,56,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-01-08,19:45 (11:45),FA Cup,Third round,Mon,Home,W,2,1,Crystal Palace,0,0,0,6,9,1,25,12,16,,,0,,,,,Match Report
2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,0,13,1,7.7,0.00,0.00,21.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Match Report,2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,4,2,2,50.0,0,0.8,-1.2,0,0,0,0,10,22,45.5,21,6,52.4,37.4,11,100.0,61.5,16,4,25.0,2,13.7,Match Report,2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,368,501,73.5,7681,3021,139,169,82.2,161,200,80.5,62,117,53.0,0,0.3,0.6,8,35,8,2,56,Match Report,2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,501,448,51,11,0,11,23,20,6,2,2,1,368,2,11,Match Report,2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,23,18,1,0,3,1,0,0,0,0,0,0,0,0,Match Report,2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,17,13,14,2,1,4,13,30.8,9,12,5,7,7,24,39,1,Match Report,2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,56,610,54,204,243,168,23,610,7,3,42.9,4,57.1,256,1245,691,14,5,5,12,5,364,55,Match Report,2018-01-13,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,L,0,2,West Brom,0,0,0,15,8,2,23,7,13,0,0,0,54,20,23,46.5,Match Report
2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,0,10,3,30.0,0.00,0.00,15.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Match Report,2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,10,4,6,60.0,0,2.5,-1.5,0,0,0,0,3,10,30.0,8,3,62.5,40.5,5,100.0,62.6,8,0,0.0,0,,Match Report,2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,317,421,75.3,6274,2105,118,134,88.1,135,161,83.9,54,95,56.8,0,0.7,1.0,7,26,7,4,36,Match Report,2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,421,375,42,4,2,5,29,23,5,4,1,0,317,4,15,Match Report,2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,20,15,2,1,0,1,1,0,0,0,0,0,0,0,Match Report,2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,11,8,5,6,0,4,22,18.2,18,10,3,7,13,24,17,1,Match Report,2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,42,514,38,140,239,140,25,514,12,8,66.7,4,33.3,315,1731,938,21,13,4,16,9,314,36,Match Report,2018-01-20,12:30 (04:30),Premier League,Matchweek 24,Sat,Home,L,0,4,Chelsea,3,0,0,12,5,4,29,13,8,0,0,0,54,13,12,52.0,Match Report
2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,1,11,4,36.4,0.09,0.25,,,0,0,,,,,,Match Report,2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,3,0,3,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,,,,,,,12,,,,,,,,,Match Report,2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,,,,,,,,,,,,,,,Match Report,2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,,10,,,,,,,,,,,6,0,,,Match Report,2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,53,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-01-27,15:00 (07:00),FA Cup,Fourth round,Sat,Away,W,1,0,Middlesbrough,4,0,0,16,5,1,12,6,10,,,0,,,,,Match Report
2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,1,8,1,12.5,0.00,0.00,23.8,0,1,1,1.1,0.3,0.04,-0.1,-0.3,Match Report,2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,3,1,2,66.7,0,1.4,+0.4,0,0,0,0,16,29,55.2,18,1,72.2,47.3,16,100.0,62.4,28,1,3.6,0,9.0,Match Report,2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,224,347,64.6,4529,2184,96,124,77.4,70,106,66.0,42,75,56.0,0,0.2,0.3,4,29,1,0,25,Match Report,2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,347,302,41,7,0,2,13,14,2,0,2,0,224,4,15,Match Report,2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,17,14,0,1,0,2,0,2,1,0,0,0,1,0,Match Report,2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,20,9,8,11,1,15,31,48.4,16,15,6,9,16,36,42,0,Match Report,2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,34,488,77,188,194,112,9,487,16,13,81.3,3,18.8,196,1190,572,12,5,5,17,9,223,24,Match Report,2018-01-31,19:45 (11:45),Premier League,Matchweek 25,Wed,Away,D,1,1,Southampton,1,0,0,10,8,4,13,16,9,1,0,0,53,39,18,68.4,Match Report
2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,3,21,5,23.8,0.14,0.60,17.1,0,0,0,1.7,1.7,0.08,+1.3,+1.3,Match Report,2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,1,1,0,0.0,0,0.5,-0.5,0,0,0,0,8,23,34.8,21,2,85.7,52.6,5,100.0,60.6,15,0,0.0,0,,Match Report,2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,375,518,72.4,6499,2360,182,209,87.1,121,165,73.3,49,98,50.0,2,1.2,0.9,16,29,10,5,38,Match Report,2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,518,454,61,10,1,6,21,40,4,3,1,0,375,3,13,Match Report,2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,38,32,2,2,2,0,0,5,5,0,0,0,0,0,Match Report,2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,8,5,2,6,0,5,16,31.3,11,7,1,6,6,14,18,0,Match Report,2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,55,607,36,135,276,202,24,607,15,9,60.0,6,40.0,302,1852,924,23,17,4,13,11,374,37,Match Report,2018-02-03,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,3,1,West Ham,3,0,0,11,7,3,21,6,5,0,0,0,57,21,28,42.9,Match Report
2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,1,14,6,42.9,0.07,0.17,17.0,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Match Report,2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,2,1,0,50.0,0,1.4,+0.4,1,0,1,0,8,27,29.6,18,1,77.8,49.5,13,100.0,54.8,26,0,0.0,0,4.3,Match Report,2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,251,400,62.8,4530,2094,102,136,75.0,84,129,65.1,41,88,46.6,1,1.1,0.9,13,24,7,1,39,Match Report,2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,400,352,45,7,2,4,12,19,4,1,1,1,251,3,8,Match Report,2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,26,21,4,1,0,0,0,2,1,0,1,0,0,0,Match Report,2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,28,21,19,6,3,3,15,20.0,12,14,7,7,17,45,48,0,Match Report,2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,42,544,83,215,198,139,19,544,12,10,83.3,2,16.7,232,1327,640,16,8,4,15,7,249,38,Match Report,2018-02-10,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,1,1,Stoke City,0,0,0,10,6,3,12,17,21,0,1,0,58,37,31,54.4,Match Report
2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,3,20,6,30.0,0.15,0.50,,,0,0,,,,,,Match Report,2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,,,,,,,,,,,,,,,3,,,,,,,,Match Report,2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,,,,,,,34,,,,,,,,,Match Report,2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,,,,,,,,,,,,,,,Match Report,2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,,7,,,,,,,,,,,10,0,,,Match Report,2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,68,,,,,,,,,,,,,,,,,,,,,,,Match Report,2018-02-17,15:00 (07:00),FA Cup,Fifth round,Sat,Home,W,3,1,Coventry City,0,0,0,13,8,3,34,10,7,,,0,,,,,Match Report
2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,4,15,4,26.7,0.20,0.75,18.1,0,1,1,3.0,2.2,0.16,+1.0,+0.8,Match Report,2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,1,1,1,0.0,0,0.2,+0.2,0,0,0,0,14,22,63.6,16,1,68.8,41.4,11,100.0,58.1,13,0,0.0,1,12.5,Match Report,2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,323,434,74.4,5905,2559,137,169,81.1,126,147,85.7,42,79,53.2,3,2.2,1.0,12,25,8,1,42,Match Report,2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,434,399,32,4,3,1,10,12,3,1,1,0,323,3,11,Match Report,2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,28,21,2,2,2,1,0,7,5,0,0,1,1,0,Match Report,2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,24,11,17,6,1,7,15,46.7,8,8,4,4,6,30,25,0,Match Report,2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,47,550,50,179,251,128,26,549,18,8,44.4,10,55.6,247,1543,716,14,16,7,9,10,319,41,Match Report,2018-02-24,15:00 (07:00),Premier League,Matchweek 28,Sat,Home,W,4,1,Swansea City,1,0,0,17,4,3,10,6,11,1,0,1,73,21,10,67.7,Match Report
2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,2,13,6,46.2,0.15,0.33,16.6,0,0,0,1.2,1.2,0.09,+0.8,+0.8,Match Report,2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,7,1,6,85.7,0,1.1,+0.1,0,0,0,0,7,19,36.8,17,0,82.4,52.4,5,100.0,55.4,24,1,4.2,3,12.1,Match Report,2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,222,325,68.3,4219,1853,101,127,79.5,66,86,76.7,40,78,51.3,2,1.1,1.2,11,22,8,2,33,Match Report,2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,325,279,40,11,2,7,16,16,6,3,2,0,222,6,9,Match Report,2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,24,17,4,2,1,0,0,4,3,1,0,0,0,0,Match Report,2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,21,12,11,8,2,5,21,23.8,16,18,6,12,13,34,38,0,Match Report,2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,33,452,64,158,182,123,20,452,11,8,72.7,3,27.3,207,1264,690,14,6,4,14,7,221,33,Match Report,2018-03-04,13:30 (05:30),Premier League,Matchweek 29,Sun,Home,W,2,1,Arsenal,3,0,0,13,11,6,16,13,12,0,0,0,64,18,19,48.6,Match Report
2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,0,10,4,40.0,0.00,0.00,27.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Match Report,2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,3,2,1,33.3,0,1.5,+0.5,1,0,1,0,10,31,32.3,23,4,78.3,51.6,13,100.0,62.7,25,0,0.0,0,4.5,Match Report,2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,205,336,61.0,4064,1744,86,121,71.1,80,112,71.4,34,86,39.5,0,0.2,0.2,5,10,3,1,15,Match Report,2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,336,287,48,12,0,6,11,18,3,0,2,0,205,1,5,Match Report,2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,14,11,1,0,1,1,0,0,0,0,0,0,0,0,Match Report,2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,14,9,8,4,2,1,8,12.5,7,9,3,6,8,22,39,0,Match Report,2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,41,437,78,189,165,87,10,437,2,2,100.0,0,0.0,162,991,506,4,4,1,8,9,202,14,Match Report,2018-03-10,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,0,2,Everton,1,1,0,14,10,1,11,8,9,0,1,1,37,20,16,55.6,Match Report
For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
