For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,2,13,7,53.8,0.15,0.29,12.9,0,0,0,1.9,1.9,0.15,+0.1,+0.1,Match Report,2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,4,1,3,75.0,0,0.5,-0.5,0,0,0,0,4,18,22.2,21,3,66.7,44.2,8,50.0,40.5,21,1,4.8,0,8.7,Match Report,2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,450,537,83.8,6645,2399,245,260,94.2,132,163,81.0,36,64,56.3,1,1.2,1.2,9,19,6,0,31,Match Report,2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,537,490,47,15,2,0,15,14,8,4,1,0,450,0,7,Match Report,2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,22,16,2,2,1,0,1,3,2,0,0,0,0,1,Match Report,2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,18,10,8,9,1,10,21,47.6,11,6,2,4,15,33,21,0,Match Report,2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,45,644,74,241,313,93,26,644,20,7,35.0,11,55.0,424,1938,918,23,11,6,7,8,449,31,Match Report,2022-10-08,16:15 (07:15),La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,3,0,0,12,12,0,15,15,10,0,0,0,50,9,10,47.4,Match Report
2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,0,21,9,42.9,0.00,0.00,14.8,0,0,0,2.3,2.3,0.11,-2.3,-2.3,Match Report,2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,1,0,1,100.0,1,0.1,+0.1,0,0,0,0,2,9,22.2,13,6,38.5,35.3,6,66.7,47.5,2,0,0.0,0,,Match Report,2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,586,704,83.2,10472,3407,262,286,91.6,247,286,86.4,63,104,60.6,0,1.5,1.0,14,59,13,5,59,Match Report,2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,704,647,52,8,1,8,38,25,12,8,1,0,586,5,10,Match Report,2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,38,28,2,2,4,1,1,0,0,0,0,0,0,0,Match Report,2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,22,11,5,10,7,11,12,91.7,1,7,0,7,7,29,4,0,Match Report,2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,65,800,28,138,416,250,41,800,12,5,41.7,7,58.3,604,2669,1106,18,17,7,16,8,581,58,Match Report,2022-10-12,18:45 (09:45),Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,2,0,0,8,7,5,38,7,11,0,0,0,50,11,20,35.5,Match Report
2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,1,3,1,33.3,0.33,1.00,17.1,0,0,0,0.3,0.3,0.12,+0.7,+0.7,Match Report,2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,3,0,3,100.0,1,0.7,+0.2,0,0,0,0,4,24,16.7,19,3,78.9,50.9,11,81.8,58.4,25,3,12.0,0,9.0,Match Report,2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,287,411,69.8,4869,1962,146,174,83.9,105,133,78.9,27,82,32.9,1,0.3,0.3,3,17,5,1,23,Match Report,2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,411,365,45,14,1,1,7,18,1,1,0,0,287,1,6,Match Report,2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,5,5,0,0,0,0,0,2,2,0,0,0,0,0,Match Report,2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,32,15,19,9,4,13,16,81.3,3,11,4,7,14,46,27,0,Match Report,2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,40,547,85,236,236,79,8,547,12,6,50.0,5,41.7,275,1018,461,5,6,2,21,13,287,23,Match Report,2022-10-15,21:00 (12:00),La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,6,0,0,17,13,1,7,14,15,0,0,0,67,20,18,52.6,Match Report
2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,1,12,4,33.3,0.08,0.25,15.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Match Report,2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,4,1,3,100.0,0,2.0,+1.0,1,1,0,0,5,21,23.8,30,2,46.7,36.8,8,87.5,65.1,17,2,11.8,0,6.7,Match Report,2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,470,572,82.2,8102,2805,231,255,90.6,182,207,87.9,47,83,56.6,1,1.1,0.6,12,24,7,3,28,Match Report,2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,572,526,43,14,0,4,13,16,3,3,0,0,470,3,9,Match Report,2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,20,15,3,0,0,2,0,1,1,0,0,0,0,0,Match Report,2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,21,10,10,9,2,13,13,100.0,0,7,2,5,14,35,19,0,Match Report,2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,52,686,64,233,318,144,18,686,15,7,46.7,6,40.0,384,1800,989,23,16,6,15,8,469,28,Match Report,2022-10-18,21:00 (12:00),La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,3,0,0,11,11,3,13,14,10,0,1,0,57,9,11,45.0,Match Report
2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,2,9,3,33.3,0.22,0.67,23.1,0,0,0,0.8,0.8,0.09,+1.2,+1.2,Match Report,2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,4,1,3,75.0,0,1.1,+0.1,0,0,0,0,8,14,57.1,16,4,62.5,41.9,8,50.0,40.1,12,0,0.0,0,,Match Report,2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,409,502,81.5,6540,2571,228,250,91.2,141,173,81.5,27,56,48.2,1,0.5,0.3,4,24,6,0,35,Match Report,2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,502,451,51,11,0,3,8,27,3,1,1,0,409,0,4,Match Report,2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,13,10,1,0,1,1,0,3,2,0,0,1,0,0,Match Report,2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,26,15,12,10,4,13,19,68.4,6,23,4,19,12,38,15,0,Match Report,2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,45,634,57,183,338,118,11,633,14,8,57.1,6,42.9,378,1703,799,14,9,2,15,10,406,35,Match Report,2022-10-23,16:15 (07:15),La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,3,0,0,17,10,0,8,12,15,0,0,0,53,12,10,54.5,Match Report
2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,2,22,9,40.9,0.09,0.22,17.9,0,0,1,2.6,1.7,0.08,-0.6,+0.3,Match Report,2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,7,2,5,71.4,0,1.7,-0.3,0,0,0,0,3,4,75.0,11,8,0.0,21.1,8,50.0,44.8,4,0,0.0,0,,Match Report,2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,612,726,84.3,10033,3320,326,350,93.1,226,272,83.1,49,74,66.2,2,1.1,1.2,13,48,12,7,64,Match Report,2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,726,673,50,10,0,4,45,18,11,6,2,1,612,3,5,Match Report,2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,36,29,4,0,3,0,0,4,4,0,0,0,0,0,Match Report,2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,12,8,6,6,0,9,12,75.0,3,8,1,7,5,17,10,1,Match Report,2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,64,831,36,156,411,271,32,830,17,6,35.3,8,47.1,591,2825,1351,30,25,4,13,9,607,62,Match Report,2022-10-26,21:00 (12:00),Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,3,0,0,8,9,3,45,5,8,0,0,0,56,11,11,50.0,Match Report
2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,2,16,8,50.0,0.13,0.25,16.1,0,0,0,1.3,1.3,0.08,+0.7,+0.7,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,7,3,4,57.1,0,2.5,-0.5,0,0,0,0,1,7,14.3,18,8,16.7,25.9,7,57.1,46.0,12,1,8.3,2,22.3,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,472,556,84.9,7674,3042,258,277,93.1,170,203,83.7,36,58,62.1,2,0.7,1.1,12,48,10,2,62,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,556,500,56,15,2,6,25,28,3,2,1,0,472,0,7,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,29,25,2,1,1,0,0,4,3,1,0,0,0,0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,17,9,9,5,3,7,16,43.8,9,8,0,8,6,23,15,0,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,59,652,45,167,305,184,28,652,10,5,50.0,3,30.0,455,2390,1301,26,15,5,13,9,468,62,Match Report,2022-10-29,16:15 (07:15),La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,4,0,0,12,14,0,25,6,9,0,0,0,39,9,11,45.0,Match Report
2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,0,11,5,45.5,0.00,0.00,22.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Match Report,2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,8,2,6,75.0,0,2.5,+0.5,0,0,0,0,3,13,23.1,22,4,45.5,36.9,4,75.0,58.3,11,2,18.2,0,4.0,Match Report,2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,415,518,80.1,7506,2394,192,208,92.3,157,184,85.3,58,94,61.7,0,0.7,0.4,9,36,4,3,40,Match Report,2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,518,463,50,10,3,4,20,28,5,5,0,0,415,5,10,Match Report,2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,20,19,0,0,0,0,1,0,0,0,0,0,0,0,Match Report,2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,16,7,10,5,1,9,18,50.0,9,11,3,8,7,23,15,0,Match Report,2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,50,628,57,185,321,129,13,628,16,6,37.5,10,62.5,352,1605,780,14,14,4,17,10,412,40,Match Report,2022-11-01,17:45 (10:45),Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,3,0,0,7,10,5,20,7,7,0,0,0,56,15,16,48.4,Match Report
2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,1,27,7,25.9,0.04,0.14,18.0,0,0,0,1.9,1.9,0.07,-0.9,-0.9,Match Report,2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,2,1,1,50.0,0,0.9,-0.1,0,0,0,0,2,4,50.0,12,3,25.0,28.8,5,20.0,27.6,7,0,0.0,0,13.0,Match Report,2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,513,612,83.8,8896,2992,231,256,90.2,194,226,85.8,67,93,72.0,1,1.6,1.8,20,52,18,5,72,Match Report,2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,612,551,57,9,3,3,36,29,12,7,1,0,513,4,8,Match Report,2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,50,40,2,4,1,2,1,2,2,0,0,0,0,0,Match Report,2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,20,11,7,11,2,13,14,92.9,1,6,1,5,7,27,7,0,Match Report,2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,67,736,34,141,306,290,48,736,24,9,37.5,13,54.2,442,2438,1398,29,24,6,17,5,509,71,Match Report,2022-11-06,14:00 (05:00),La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,3,0,0,13,10,4,36,7,11,0,0,0,50,15,14,51.7,Match Report
2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,0,17,5,29.4,0.00,0.00,21.2,0,0,0,1.3,1.3,0.08,-1.3,-1.3,Match Report,2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,3,1,2,66.7,0,1.2,+0.2,0,0,0,0,2,5,40.0,20,4,10.0,23.5,4,75.0,45.3,6,0,0.0,2,20.3,Match Report,2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,530,641,82.7,8821,2926,252,268,94.0,220,262,84.0,44,77,57.1,0,1.1,1.2,12,65,14,3,70,Match Report,2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,641,592,45,15,3,2,28,19,5,1,4,0,530,4,9,Match Report,2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,33,29,1,2,1,0,0,0,0,0,0,0,0,0,Match Report,2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,19,14,10,5,4,8,13,61.5,5,12,3,9,5,24,13,0,Match Report,2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,63,743,45,153,389,203,23,743,10,5,50.0,2,20.0,526,2587,1410,17,18,0,18,11,526,69,Match Report,2022-11-09,21:30 (12:30),La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,3,0,0,17,14,4,28,5,14,0,0,0,61,17,11,60.7,Match Report
2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,2,26,6,23.1,0.08,0.33,,,0,0,,,,,,Match Report,2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,1,0,1,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,,,,,,,37,,,,,,,,,Match Report,2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,,,,,,,,,,,,,,,Match Report,2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,,10,,,,,,,,,,,7,0,,,Match Report,2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,81,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-11-12,22:00 (13:00),Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,1,0,0,12,7,4,37,7,10,,,0,,,,,Match Report
2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,3,14,10,71.4,0.14,0.20,,,1,2,,,,,,Match Report,2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,,,,,,,16,,,,,,,,,Match Report,2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,,,,,,,,,,,,,,,Match Report,2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,,24,,,,,,,,,,,7,0,,,Match Report,2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,57,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-12-22,21:00 (12:00),Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,4,0,0,12,14,2,16,7,24,,,0,,,,,Match Report
2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,2,18,4,22.2,0.11,0.50,20.9,1,0,0,1.7,1.7,0.10,+0.3,+0.3,Match Report,2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,1,0,1,100.0,1,0.8,+0.8,0,0,0,0,2,7,28.6,17,1,29.4,30.7,4,50.0,36.5,14,0,0.0,1,30.0,Match Report,2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,539,623,86.5,9010,2617,272,290,93.8,214,242,88.4,37,59,62.7,2,1.6,1.2,15,33,4,1,43,Match Report,2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,623,577,44,22,3,6,16,14,3,0,3,0,539,2,8,Match Report,2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,33,26,1,2,3,1,0,4,2,0,1,1,0,0,Match Report,2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,22,12,10,10,2,8,12,66.7,4,11,1,10,8,30,14,0,Match Report,2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,62,732,49,161,442,135,18,732,15,4,26.7,5,33.3,399,2110,1241,19,12,7,10,8,534,42,Match Report,2022-12-29,21:30 (12:30),La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,3,1,1,14,19,2,16,8,12,0,0,0,55,11,2,84.6,Match Report
2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,2,12,6,50.0,0.17,0.33,,,0,0,,,,,,Match Report,2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,,,,,,,10,,,,,,,,,Match Report,2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,,,,,,,,,,,,,,,Match Report,2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,,10,,,,,,,,,,,10,0,,,Match Report,2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,57,,,,,,,,,,,,,,,,,,,,,,,Match Report,2023-01-04,20:00 (11:00),Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,3,0,0,12,8,1,10,10,10,,,0,,,,,Match Report
2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,0,20,3,15.0,0.00,0.00,17.4,1,0,0,1.7,1.7,0.09,-1.7,-1.7,Match Report,2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,2,1,1,50.0,0,1.0,0.0,0,0,0,0,5,9,55.6,18,1,44.4,36.5,4,25.0,27.8,6,0,0.0,1,33.0,Match Report,2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,359,476,75.4,6237,2260,166,189,87.8,150,189,79.4,33,65,50.8,0,1.4,1.6,14,32,13,2,45,Match Report,2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,476,420,54,16,0,3,24,25,7,7,0,0,359,2,11,Match Report,2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,32,26,2,0,3,1,0,0,0,0,0,0,0,0,Match Report,2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,24,14,5,13,6,8,16,50.0,8,13,5,8,14,38,9,1,Match Report,2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,42,588,41,139,268,187,30,588,18,7,38.9,8,44.4,344,1701,842,22,14,4,15,14,358,45,Match Report,2023-01-08,21:00 (12:00),La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,2,1,0,8,14,2,24,14,14,0,0,0,70,11,13,45.8,Match Report
