For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,0,14,4,28.6,0.0,0.0,15.9,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0,Match Report,2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,4,2,2,50.0,0,1.1,-0.9,0,0,0,0,5.0,17.0,29.4,22.0,3.0,40.9,36.0,9.0,88.9,63.2,15.0,0.0,0.0,1.0,19.5,Match Report,2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,270.0,357.0,75.6,5117.0,1968.0,131.0,146.0,89.7,94.0,110.0,85.5,40.0,79.0,50.6,0,0.9,0.8,12.0,13.0,5.0,5.0,24.0,Match Report,2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,357.0,303.0,47.0,15.0,0.0,6.0,25,14.0,6.0,4.0,2.0,0.0,270.0,7.0,10.0,Match Report,2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,24.0,12.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,12.0,9,9.0,3.0,0.0,6.0,25.0,24.0,19.0,12.0,3.0,9.0,5,17,20.0,0.0,Match Report,2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,36.0,450.0,70.0,168.0,192.0,99.0,13.0,450.0,15.0,7.0,46.7,5.0,33.3,273.0,1653.0,829.0,17.0,18.0,2.0,9.0,6.0,267.0,24.0,Match Report,2023-02-19,21:00 (12:00),La Liga,Matchweek 22,Sun,Away,L,0.0,2.0,Barcelona,3,0,0,18,14,7,25,5,9,0.0,0.0,0,47.0,5.0,11.0,31.3,Match Report
2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,1,5,3,60.0,0.2,0.33,14.6,0.0,0,0,0.8,0.8,0.15,0.2,0.2,Match Report,2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,1,0,1,100.0,1,0.0,0.0,0,0,0,0,9.0,24.0,37.5,27.0,1.0,70.4,49.5,5.0,100.0,70.4,19.0,1.0,5.3,1.0,13.0,Match Report,2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,205.0,345.0,59.4,4284.0,2133.0,82.0,111.0,73.9,75.0,107.0,70.1,40.0,94.0,42.6,0,0.4,0.3,4.0,21.0,4.0,4.0,23.0,Match Report,2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,345.0,293.0,50.0,20.0,1.0,8.0,20,20.0,4.0,2.0,1.0,0.0,205.0,2.0,12.0,Match Report,2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,8.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Match Report,2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,27.0,19,10.0,14.0,3.0,9.0,14.0,64.3,5.0,17.0,6.0,11.0,4,31,20.0,0.0,Match Report,2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,42.0,459.0,53.0,163.0,182.0,119.0,12.0,459.0,14.0,7.0,50.0,5.0,35.7,208.0,964.0,408.0,4.0,3.0,2.0,20.0,14.0,204.0,23.0,Match Report,2023-02-25,16:15 (07:15),La Liga,Matchweek 23,Sat,Home,W,1.0,0.0,Rayo Vallecano,3,0,0,19,18,2,20,4,19,0.0,0.0,0,63.0,17.0,20.0,45.9,Match Report
2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,0,6,2,33.3,0.0,0.0,24.3,0.0,0,0,0.6,0.6,0.11,-0.6,-0.6,Match Report,2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,3,0,3,100.0,1,0.2,0.2,0,0,0,0,9.0,30.0,30.0,25.0,1.0,76.0,53.2,11.0,100.0,69.2,20.0,3.0,15.0,0.0,4.5,Match Report,2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,130.0,258.0,50.4,2686.0,1447.0,68.0,91.0,74.7,39.0,72.0,54.2,22.0,82.0,26.8,0,0.4,0.2,4.0,15.0,3.0,0.0,16.0,Match Report,2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,258.0,204.0,51.0,17.0,0.0,3.0,8,22.0,0.0,0.0,0.0,0.0,130.0,3.0,4.0,Match Report,2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,7.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,22.0,19,12.0,8.0,2.0,13.0,27.0,48.1,14.0,19.0,5.0,14.0,17,39,29.0,0.0,Match Report,2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,29.0,408.0,70.0,194.0,149.0,70.0,11.0,408.0,15.0,10.0,66.7,3.0,20.0,150.0,657.0,288.0,5.0,5.0,0.0,19.0,11.0,129.0,16.0,Match Report,2023-03-03,21:00 (12:00),La Liga,Matchweek 24,Fri,Away,D,0.0,0.0,Real Sociedad,1,0,0,18,17,3,8,17,19,0.0,0.0,0,65.0,16.0,32.0,33.3,Match Report
2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,2,10,3,30.0,0.1,0.33,31.7,1.0,1,1,1.7,1.0,0.1,0.3,0.0,Match Report,2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,10,2,8,100.0,0,3.8,1.8,2,2,0,0,12.0,29.0,41.4,32.0,1.0,84.4,54.7,2.0,100.0,67.5,27.0,2.0,7.4,1.0,12.5,Match Report,2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,273.0,405.0,67.4,5185.0,2338.0,125.0,153.0,81.7,102.0,133.0,76.7,39.0,94.0,41.5,1,0.4,0.9,4.0,36.0,5.0,4.0,36.0,Match Report,2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,405.0,361.0,43.0,18.0,1.0,2.0,22,19.0,2.0,0.0,0.0,0.0,273.0,1.0,13.0,Match Report,2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,16.0,11.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,Match Report,2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,11.0,6,9.0,1.0,1.0,5.0,7.0,71.4,2.0,14.0,6.0,8.0,14,25,41.0,0.0,Match Report,2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,51.0,563.0,82.0,214.0,196.0,160.0,18.0,562.0,27.0,13.0,48.1,12.0,44.4,270.0,1327.0,601.0,12.0,11.0,3.0,19.0,3.0,271.0,36.0,Match Report,2023-03-10,21:00 (12:00),La Liga,Matchweek 25,Fri,Home,D,2.0,2.0,Getafe,4,1,0,13,14,1,22,14,6,0.0,2.0,0,75.0,37.0,26.0,58.7,Match Report
2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,1,10,4,40.0,0.1,0.25,18.6,0.0,0,0,1.4,1.4,0.14,-0.4,-0.4,Match Report,2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,5,1,4,100.0,0,1.6,0.6,1,1,0,0,6.0,27.0,22.2,19.0,2.0,94.7,54.3,9.0,100.0,69.8,23.0,1.0,4.3,1.0,11.3,Match Report,2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,164.0,280.0,58.6,3040.0,1538.0,73.0,94.0,77.7,64.0,92.0,69.6,21.0,71.0,29.6,0,1.0,0.5,7.0,15.0,5.0,0.0,14.0,Match Report,2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,280.0,219.0,56.0,15.0,4.0,1.0,8,28.0,2.0,1.0,0.0,0.0,164.0,5.0,6.0,Match Report,2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,14.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,21.0,12,17.0,3.0,1.0,13.0,19.0,68.4,6.0,16.0,3.0,13.0,2,23,31.0,0.0,Match Report,2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,34.0,405.0,58.0,158.0,155.0,100.0,16.0,405.0,16.0,6.0,37.5,7.0,43.8,153.0,882.0,457.0,10.0,12.0,2.0,15.0,8.0,161.0,14.0,Match Report,2023-03-18,14:00 (06:00),La Liga,Matchweek 26,Sat,Away,D,1.0,1.0,Almería,4,0,0,12,12,5,8,2,12,0.0,1.0,0,51.0,18.0,25.0,41.9,Match Report
2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,0,14,3,21.4,0.0,0.0,17.1,1.0,0,0,1.1,1.1,0.08,-1.1,-1.1,Match Report,2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,5,2,3,60.0,0,1.2,-0.8,0,0,0,0,11.0,29.0,37.9,37.0,5.0,62.2,45.8,6.0,100.0,63.3,12.0,0.0,0.0,2.0,17.4,Match Report,2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,250.0,405.0,61.7,5241.0,2425.0,98.0,128.0,76.6,94.0,130.0,72.3,53.0,124.0,42.7,0,0.9,1.2,10.0,22.0,11.0,7.0,26.0,Match Report,2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,405.0,341.0,62.0,12.0,0.0,4.0,36,33.0,8.0,7.0,1.0,0.0,250.0,2.0,7.0,Match Report,2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,27.0,18.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,14.0,9,7.0,5.0,2.0,6.0,18.0,33.3,12.0,7.0,2.0,5.0,3,17,14.0,1.0,Match Report,2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,51.0,507.0,50.0,155.0,209.0,148.0,25.0,507.0,20.0,8.0,40.0,8.0,40.0,271.0,1340.0,606.0,7.0,13.0,2.0,17.0,9.0,249.0,26.0,Match Report,2023-04-01,18:30 (09:30),La Liga,Matchweek 27,Sat,Home,L,0.0,2.0,Sevilla,3,0,0,9,10,2,36,3,9,0.0,0.0,0,61.0,21.0,23.0,47.7,Match Report
2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,2,14,3,21.4,0.07,0.33,16.4,1.0,1,1,2.9,2.2,0.16,-0.9,-1.2,Match Report,2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,2,0,2,100.0,1,0.3,0.3,0,0,0,0,5.0,13.0,38.5,18.0,3.0,38.9,34.6,8.0,75.0,55.9,13.0,0.0,0.0,1.0,18.3,Match Report,2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,338.0,419.0,80.7,5863.0,2428.0,175.0,191.0,91.6,120.0,145.0,82.8,38.0,65.0,58.5,1,2.1,1.1,10.0,29.0,11.0,4.0,39.0,Match Report,2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,419.0,374.0,45.0,16.0,2.0,1.0,18,14.0,6.0,1.0,2.0,0.0,338.0,0.0,8.0,Match Report,2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,25.0,17.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Match Report,2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,24.0,18,11.0,10.0,3.0,14.0,30.0,46.7,16.0,13.0,2.0,11.0,2,26,13.0,0.0,Match Report,2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,53.0,517.0,41.0,128.0,258.0,137.0,22.0,516.0,15.0,5.0,33.3,6.0,40.0,333.0,1631.0,852.0,16.0,15.0,1.0,13.0,8.0,333.0,37.0,Match Report,2023-04-09,16:15 (07:15),La Liga,Matchweek 28,Sun,Away,W,2.0,0.0,Betis,3,0,0,16,15,0,18,2,18,0.0,0.0,0,43.0,16.0,10.0,61.5,Match Report
2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,0,12,3,25.0,0.0,0.0,17.1,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Match Report,2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,11,2,9,81.8,0,3.2,1.2,0,0,0,0,12.0,25.0,48.0,19.0,5.0,63.2,50.7,13.0,100.0,68.2,8.0,1.0,12.5,0.0,4.7,Match Report,2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,244.0,329.0,74.2,4888.0,2336.0,107.0,126.0,84.9,87.0,112.0,77.7,41.0,72.0,56.9,0,0.5,0.6,10.0,24.0,7.0,4.0,30.0,Match Report,2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,329.0,294.0,35.0,8.0,3.0,5.0,13,9.0,2.0,0.0,0.0,1.0,244.0,0.0,6.0,Match Report,2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,17.0,10,11.0,6.0,0.0,11.0,32.0,34.4,21.0,20.0,12.0,8.0,9,26,22.0,0.0,Match Report,2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,31.0,447.0,85.0,195.0,168.0,90.0,11.0,447.0,12.0,6.0,50.0,5.0,41.7,235.0,1451.0,812.0,20.0,14.0,3.0,14.0,5.0,242.0,30.0,Match Report,2023-04-15,21:00 (12:00),La Liga,Matchweek 29,Sat,Home,L,0.0,2.0,Real Madrid,1,0,0,12,7,0,13,9,10,0.0,0.0,0,51.0,13.0,12.0,52.0,Match Report
2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,0,11,2,18.2,0.0,0.0,15.0,0.0,0,0,1.4,1.4,0.13,-1.4,-1.4,Match Report,2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,5,0,5,100.0,1,0.3,0.3,0,0,0,0,8.0,22.0,36.4,18.0,5.0,61.1,43.2,11.0,100.0,64.1,24.0,1.0,4.2,0.0,6.0,Match Report,2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,249.0,352.0,70.7,4709.0,2060.0,113.0,136.0,83.1,94.0,124.0,75.8,38.0,74.0,51.4,0,1.2,0.9,10.0,20.0,6.0,4.0,33.0,Match Report,2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,352.0,301.0,49.0,10.0,0.0,3.0,16,23.0,4.0,2.0,0.0,0.0,249.0,2.0,7.0,Match Report,2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,20.0,13.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,18.0,12,11.0,6.0,1.0,11.0,16.0,68.8,5.0,8.0,3.0,5.0,8,26,38.0,0.0,Match Report,2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,44.0,478.0,71.0,174.0,196.0,118.0,16.0,478.0,14.0,2.0,14.3,10.0,71.4,168.0,1161.0,677.0,19.0,12.0,2.0,16.0,8.0,247.0,33.0,Match Report,2023-04-21,21:00 (12:00),La Liga,Matchweek 30,Fri,Away,D,0.0,0.0,Espanyol,2,0,0,22,8,2,16,8,12,0.0,0.0,0,51.0,22.0,18.0,55.0,Match Report
2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,0,20,4,20.0,0.0,0.0,14.5,0.0,0,0,1.4,1.4,0.07,-1.4,-1.4,Match Report,2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,4,1,3,75.0,0,1.0,0.0,0,0,0,0,6.0,17.0,35.3,29.0,4.0,48.3,43.0,3.0,100.0,73.0,11.0,0.0,0.0,5.0,23.0,Match Report,2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,400.0,516.0,77.5,7854.0,2773.0,170.0,193.0,88.1,165.0,202.0,81.7,61.0,103.0,59.2,0,1.3,1.1,17.0,44.0,11.0,6.0,42.0,Match Report,2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,516.0,459.0,52.0,17.0,0.0,4.0,38,19.0,11.0,1.0,6.0,0.0,400.0,5.0,9.0,Match Report,2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,40.0,27.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,13.0,10,6.0,7.0,0.0,6.0,16.0,37.5,10.0,7.0,0.0,7.0,8,21,8.0,1.0,Match Report,2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,56.0,607.0,37.0,127.0,313.0,169.0,34.0,607.0,14.0,8.0,57.1,4.0,28.6,422.0,2415.0,1258.0,25.0,17.0,4.0,13.0,9.0,398.0,42.0,Match Report,2023-04-25,19:30 (10:30),La Liga,Matchweek 31,Tue,Home,L,0.0,1.0,Osasuna,0,0,0,8,15,5,38,8,10,0.0,0.0,0,51.0,17.0,25.0,40.5,Match Report
2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,2,8,3,37.5,0.25,0.67,13.0,0.0,0,0,1.8,1.8,0.22,0.2,0.2,Match Report,2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,3,1,2,66.7,0,0.9,-0.1,0,0,0,0,7.0,25.0,28.0,18.0,1.0,72.2,48.9,13.0,100.0,72.8,32.0,3.0,9.4,2.0,13.2,Match Report,2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,185.0,286.0,64.7,3647.0,1593.0,75.0,89.0,84.3,78.0,105.0,74.3,27.0,76.0,35.5,2,1.6,1.3,4.0,15.0,2.0,1.0,18.0,Match Report,2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,286.0,235.0,50.0,11.0,4.0,3.0,15,19.0,5.0,3.0,2.0,0.0,185.0,1.0,5.0,Match Report,2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,14.0,8.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,Match Report,2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,25.0,18,17.0,8.0,0.0,17.0,33.0,51.5,16.0,16.0,5.0,11.0,13,38,42.0,1.0,Match Report,2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,39.0,431.0,74.0,173.0,170.0,90.0,15.0,431.0,17.0,10.0,58.8,7.0,41.2,160.0,1155.0,560.0,7.0,4.0,2.0,18.0,10.0,184.0,18.0,Match Report,2023-04-30,14:00 (05:00),La Liga,Matchweek 32,Sun,Home,W,2.0,1.0,Valencia,6,0,0,14,9,1,15,13,18,0.0,0.0,0,52.0,21.0,21.0,50.0,Match Report
