For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,1,11,6,54.5,0.09,0.17,18.1,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Match Report,2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,2,0,2,100.0,1,0.5,+0.5,0,0,0,0,4,10,40.0,22,0,36.4,33.0,5,40.0,38.4,14,0,0.0,2,16.3,Match Report,2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,528,649,81.4,8829,3169,259,290,89.3,193,224,86.2,60,89,67.4,1,0.5,1.3,9,48,7,1,46,Match Report,2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,649,595,51,12,2,2,26,26,7,1,6,0,528,3,15,Match Report,2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,18,11,5,0,0,2,0,2,0,1,0,0,1,0,Match Report,2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,12,9,5,7,0,7,9,77.8,2,14,4,10,7,19,22,0,Match Report,2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,60,745,48,157,402,190,27,745,9,4,44.4,5,55.6,533,2450,1115,23,17,6,12,9,525,46,Match Report,2021-01-19,18:30 (09:30),Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,2,0,0,15,11,3,26,7,9,0,0,0,62,7,13,35.0,Match Report
2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,4,10,7,70.0,0.40,0.57,14.9,1,0,0,2.0,2.0,0.20,+2.0,+2.0,Match Report,2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,6,2,4,66.7,0,2.1,+0.1,0,0,0,0,7,10,70.0,23,2,30.4,33.3,10,30.0,26.9,19,0,0.0,0,13.0,Match Report,2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,391,487,80.3,6531,2637,195,217,89.9,143,179,79.9,41,65,63.1,3,1.2,0.9,7,17,4,0,35,Match Report,2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,487,446,41,9,0,1,7,16,3,2,1,0,391,0,8,Match Report,2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,16,7,3,2,2,2,0,7,2,2,1,1,1,0,Match Report,2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,11,7,9,2,0,5,18,27.8,13,12,3,9,22,33,24,0,Match Report,2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,43,603,82,223,301,85,12,603,17,12,70.6,5,29.4,294,1396,768,16,8,4,10,12,388,35,Match Report,2021-01-22,20:30 (11:30),Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,1,0,0,9,9,0,7,22,7,0,0,0,57,10,15,40.0,Match Report
2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,1,14,4,28.6,0.07,0.25,14.1,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Match Report,2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,6,9,66.7,33,4,21.2,25.8,9,22.2,26.1,12,0,0.0,0,,Match Report,2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,548,647,84.7,9234,2938,252,281,89.7,188,216,87.0,71,92,77.2,1,0.7,1.3,11,24,10,1,51,Match Report,2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,647,595,50,11,0,6,22,19,9,2,7,0,548,2,6,Match Report,2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,24,12,7,2,3,0,0,2,2,0,0,0,0,0,Match Report,2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,16,6,5,9,2,8,14,57.1,6,7,4,3,11,27,13,0,Match Report,2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,57,746,57,219,392,139,27,746,16,7,43.8,9,56.3,541,2492,1201,13,16,3,16,6,548,51,Match Report,2021-01-30,15:30 (06:30),Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,3,0,0,13,10,2,22,11,6,0,0,0,43,22,15,59.5,Match Report
2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,2,12,4,33.3,0.17,0.50,,,0,0,,,,,,Match Report,2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,,,,,,,,,,,,,,,2,,,,,,,,Match Report,2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,,,,,,,21,,,,,,,,,Match Report,2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,,,,,,,,,,,,,,,Match Report,2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,,7,,,,,,,,,,,10,0,,,Match Report,2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,51,,,,,,,,,,,,,,,,,,,,,,,Match Report,2021-02-03,20:45 (11:45),DFB-Pokal,Round of 16,Wed,Away,W,2,1,Stuttgart,2,0,0,10,14,4,21,10,7,,,0,,,,,Match Report
2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,1,10,2,20.0,0.10,0.50,18.7,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Match Report,2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,3,2,1,33.3,0,1.4,-0.6,0,0,0,0,1,1,100.0,23,3,4.3,20.9,3,0.0,17.7,5,0,0.0,5,29.0,Match Report,2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,647,756,85.6,10235,3161,341,366,93.2,256,295,86.8,39,58,67.2,1,0.4,0.7,8,39,9,4,61,Match Report,2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,756,709,44,15,1,2,33,19,4,1,3,0,647,3,16,Match Report,2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,17,13,2,0,2,0,0,2,2,0,0,0,0,0,Match Report,2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,7,6,0,4,3,0,8,0.0,8,14,3,11,6,13,10,1,Match Report,2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,64,842,23,106,550,192,14,842,14,7,50.0,7,50.0,572,2638,1455,21,22,0,18,9,646,61,Match Report,2021-02-06,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,4,0,0,18,11,3,33,6,6,0,0,0,62,14,12,53.8,Match Report
2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,0,11,3,27.3,0.00,0.00,21.3,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report,2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,6,0,6,100.0,1,0.8,+0.8,0,0,0,0,4,12,33.3,45,3,22.2,27.6,8,25.0,30.6,24,0,0.0,2,19.0,Match Report,2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,355,488,72.7,5789,2516,162,198,81.8,145,182,79.7,25,58,43.1,0,0.4,0.4,7,16,5,0,33,Match Report,2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,488,444,43,14,0,0,16,14,6,3,3,0,355,1,10,Match Report,2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,19,16,0,2,1,0,0,0,0,0,0,0,0,0,Match Report,2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,23,18,13,7,3,9,29,31.0,20,14,3,11,13,36,30,0,Match Report,2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,45,625,87,283,239,106,17,625,16,7,43.8,9,56.3,275,1119,532,9,6,5,21,8,353,33,Match Report,2021-02-14,18:00 (09:00),Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,3,0,0,11,10,1,16,13,18,0,0,0,64,17,17,50.0,Match Report
2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,1,12,4,33.3,0.08,0.25,16.1,1,0,0,0.9,0.9,0.08,+0.1,+0.1,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,6,2,4,66.7,0,1.3,-0.7,0,0,0,0,1,2,50.0,47,8,4.3,21.2,6,0.0,20.7,10,0,0.0,1,13.0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,561,689,81.4,9795,3424,240,267,89.9,258,306,84.3,48,80,60.0,1,0.8,1.1,10,38,7,2,44,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,689,628,55,17,2,4,16,25,4,0,3,0,561,6,6,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,24,20,1,1,1,1,0,2,2,0,0,0,0,0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,10,6,5,5,0,7,10,70.0,3,8,0,8,17,27,9,0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,68,779,62,247,390,145,22,779,15,12,80.0,3,20.0,477,2326,1371,18,9,6,21,6,560,44,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,1,0,0,10,16,6,16,17,6,0,0,0,58,14,18,43.8,Match Report
2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,0,3,1,33.3,0.00,0.00,19.6,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Match Report,2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,4,2,2,50.0,0,1.6,-0.4,0,0,0,0,3,11,27.3,53,5,18.9,25.8,9,11.1,24.0,7,0,0.0,1,12.8,Match Report,2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,451,538,83.8,7258,2317,234,252,92.9,179,201,89.1,31,60,51.7,0,0.2,0.3,2,12,1,1,15,Match Report,2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,538,502,34,5,3,4,2,17,0,0,0,0,451,2,8,Match Report,2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,25,11,19,6,0,15,26,57.7,11,10,2,8,10,35,12,1,Match Report,2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,40,626,118,381,212,37,2,626,8,5,62.5,3,37.5,316,1483,679,8,4,1,8,9,448,14,Match Report,2021-02-24,21:00 (12:00),Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Manchester City,0,0,0,7,4,2,2,10,11,0,0,0,43,7,5,58.3,Match Report
2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,2,4,1,25.0,0.25,1.00,18.6,0,1,1,1.4,0.6,0.17,+0.6,+0.4,Match Report,2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,9,3,6,66.7,0,1.6,-1.4,0,0,0,0,7,30,23.3,46,5,52.2,37.0,11,54.5,44.1,26,0,0.0,2,14.9,Match Report,2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,239,369,64.8,4527,1757,94,115,81.7,111,151,73.5,29,74,39.2,1,0.3,0.3,2,12,1,1,12,Match Report,2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,369,301,67,24,0,1,8,24,4,2,2,0,239,1,10,Match Report,2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,8,3,1,1,1,2,0,3,1,0,0,1,1,0,Match Report,2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,14,10,7,7,0,6,12,50.0,6,11,4,7,20,34,40,0,Match Report,2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,34,505,102,228,215,65,7,504,14,6,42.9,8,57.1,229,1277,569,8,5,4,19,11,239,12,Match Report,2021-02-27,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,2,0,0,15,19,1,8,20,10,1,0,0,54,16,28,36.4,Match Report
2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,0,16,5,31.3,0.00,0.00,,,0,0,,,,,,Match Report,2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,,,,,,,27,,,,,,,,,Match Report,2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,,,,,,,,,,,,,,,Match Report,2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,,7,,,,,,,,,,,17,0,,,Match Report,2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,54,,,,,,,,,,,,,,,,,,,,,,,Match Report,2021-03-02,20:45 (11:45),DFB-Pokal,Quarter-finals,Tue,Home,L,0,1,Dortmund,2,0,0,14,14,2,27,17,7,,,0,,,,,Match Report
2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,0,8,3,37.5,0.00,0.00,17.8,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Match Report,2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,5,1,4,80.0,0,1.6,+0.6,0,0,0,0,3,3,100.0,21,4,4.8,19.2,3,66.7,52.7,15,2,13.3,1,10.3,Match Report,2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,373,470,79.4,6431,2394,179,204,87.7,169,200,84.5,24,51,47.1,0,0.2,0.6,3,31,9,2,47,Match Report,2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,470,425,43,11,0,4,17,20,7,3,4,0,373,2,9,Match Report,2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,14,12,0,1,0,1,0,0,0,0,0,0,0,0,Match Report,2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,22,15,6,9,7,9,22,40.9,13,16,5,11,12,34,30,0,Match Report,2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,43,591,64,169,318,113,25,591,12,6,50.0,6,50.0,331,1630,1017,11,8,5,20,8,372,47,Match Report,2021-03-06,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,0,0,0,6,10,2,17,12,15,0,0,0,50,17,10,63.0,Match Report
For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,For Mönchengladbach,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
