For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,0,9,2,22.2,0.0,0.0,23.6,2.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Match Report,2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,0,0,0,,1,0.0,0.0,0,0,0,0,9.0,22.0,40.9,36.0,5.0,41.7,37.5,7.0,100.0,69.1,17.0,3.0,17.6,0.0,6.6,Match Report,2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,273.0,391.0,69.8,5452.0,2401.0,114.0,139.0,82.0,119.0,145.0,82.1,37.0,86.0,43.0,0,0.2,0.2,6.0,20.0,6.0,3.0,21.0,Match Report,2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,391.0,336.0,53.0,12.0,0.0,3.0,19,27.0,6.0,2.0,2.0,0.0,273.0,2.0,6.0,Match Report,2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,16.0,10.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,21.0,13,13.0,6.0,2.0,12.0,24.0,50.0,12.0,14.0,4.0,10.0,8,29,23.0,0.0,Match Report,2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,43.0,513.0,79.0,215.0,181.0,125.0,8.0,513.0,23.0,6.0,26.1,12.0,52.2,239.0,1257.0,578.0,11.0,14.0,0.0,12.0,9.0,270.0,20.0,Match Report,2024-01-28,16:15 (07:15),La Liga,Matchweek 22,Sun,Home,D,0.0,0.0,Athletic Club,4,0,0,13,13,2,19,8,13,0.0,0.0,0,50.0,14.0,21.0,40.0,Match Report
2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,0,8,2,25.0,0.0,0.0,14.3,1.0,0,0,0.7,0.7,0.09,-0.7,-0.7,Match Report,2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,4,0,4,100.0,1,0.4,0.4,0,0,0,0,12.0,37.0,32.4,35.0,3.0,74.3,48.1,12.0,91.7,61.0,26.0,4.0,15.4,0.0,4.2,Match Report,2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,269.0,386.0,69.7,5163.0,2232.0,116.0,140.0,82.9,109.0,134.0,81.3,36.0,86.0,41.9,0,0.4,0.8,5.0,24.0,4.0,1.0,26.0,Match Report,2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,386.0,334.0,50.0,15.0,0.0,0.0,18,20.0,2.0,1.0,1.0,0.0,269.0,2.0,6.0,Match Report,2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,14.0,9.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,14.0,9,11.0,3.0,0.0,8.0,21.0,38.1,13.0,9.0,4.0,5.0,11,25,26.0,0.0,Match Report,2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,41.0,491.0,89.0,189.0,201.0,105.0,10.0,491.0,20.0,7.0,35.0,13.0,65.0,203.0,1144.0,585.0,7.0,12.0,0.0,12.0,8.0,269.0,26.0,Match Report,2024-02-04,14:00 (05:00),La Liga,Matchweek 23,Sun,Away,D,0.0,0.0,Villarreal,1,0,0,14,13,2,18,11,9,0.0,0.0,0,34.0,19.0,25.0,43.2,Match Report
2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,0,14,5,35.7,0.0,0.0,17.8,0.0,0,0,0.8,0.8,0.06,-0.8,-0.8,Match Report,2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,5,2,3,60.0,0,1.4,-0.6,0,0,0,0,5.0,10.0,50.0,17.0,2.0,47.1,35.5,8.0,25.0,29.9,10.0,0.0,0.0,0.0,4.0,Match Report,2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,484.0,585.0,82.7,7967.0,2958.0,231.0,249.0,92.8,193.0,223.0,86.5,38.0,71.0,53.5,0,0.7,1.2,12.0,31.0,10.0,5.0,46.0,Match Report,2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,585.0,533.0,50.0,10.0,1.0,3.0,25,24.0,5.0,1.0,4.0,0.0,484.0,2.0,10.0,Match Report,2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,26.0,20.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,15.0,11,4.0,10.0,1.0,7.0,20.0,35.0,13.0,15.0,3.0,12.0,9,24,6.0,0.0,Match Report,2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,53.0,690.0,40.0,174.0,370.0,149.0,16.0,690.0,21.0,9.0,42.9,12.0,57.1,453.0,2309.0,995.0,11.0,12.0,0.0,20.0,9.0,479.0,44.0,Match Report,2024-02-09,21:00 (12:00),La Liga,Matchweek 24,Fri,Home,L,0.0,2.0,Betis,1,0,0,12,10,2,25,9,11,0.0,0.0,0,55.0,10.0,12.0,45.5,Match Report
2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,0,5,1,20.0,0.0,0.0,15.9,0.0,0,0,0.5,0.5,0.11,-0.5,-0.5,Match Report,2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,4,2,2,50.0,0,1.4,-0.6,0,0,0,0,11.0,26.0,42.3,25.0,1.0,64.0,44.4,11.0,90.9,61.0,20.0,0.0,0.0,4.0,24.2,Match Report,2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,298.0,439.0,67.9,5201.0,2422.0,153.0,177.0,86.4,100.0,138.0,72.5,35.0,82.0,42.7,0,0.5,0.4,4.0,19.0,5.0,1.0,33.0,Match Report,2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,439.0,377.0,57.0,21.0,1.0,3.0,17,18.0,4.0,1.0,2.0,0.0,298.0,5.0,15.0,Match Report,2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,10.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,13.0,9,7.0,6.0,0.0,7.0,13.0,53.8,6.0,10.0,0.0,10.0,7,20,28.0,0.0,Match Report,2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,44.0,547.0,52.0,159.0,292.0,104.0,9.0,547.0,15.0,8.0,53.3,7.0,46.7,259.0,1293.0,603.0,9.0,17.0,1.0,18.0,7.0,295.0,33.0,Match Report,2024-02-17,16:15 (07:15),La Liga,Matchweek 25,Sat,Away,L,0.0,2.0,Osasuna,2,0,0,12,19,5,17,7,9,0.0,0.0,0,42.0,25.0,25.0,50.0,Match Report
2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,2,19,6,31.6,0.11,0.33,18.2,2.0,0,0,2.2,2.2,0.12,-0.2,-0.2,Match Report,2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,3,2,1,33.3,0,0.8,-1.2,0,0,0,0,9.0,20.0,45.0,24.0,3.0,75.0,49.2,4.0,50.0,45.5,2.0,0.0,0.0,2.0,22.0,Match Report,2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,444.0,614.0,72.3,8563.0,3175.0,179.0,210.0,85.2,199.0,247.0,80.6,56.0,127.0,44.1,1,1.3,1.2,9.0,44.0,10.0,5.0,44.0,Match Report,2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,614.0,550.0,61.0,20.0,0.0,7.0,42,25.0,9.0,3.0,5.0,0.0,444.0,3.0,13.0,Match Report,2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,34.0,23.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Match Report,2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,20.0,13,9.0,8.0,3.0,9.0,10.0,90.0,1.0,15.0,2.0,13.0,6,26,6.0,0.0,Match Report,2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,65.0,729.0,36.0,176.0,358.0,203.0,22.0,729.0,19.0,10.0,52.6,7.0,36.8,394.0,1824.0,616.0,9.0,14.0,1.0,17.0,9.0,441.0,44.0,Match Report,2024-02-25,14:00 (05:00),La Liga,Matchweek 26,Sun,Home,D,2.0,2.0,Celta Vigo,2,0,0,13,19,3,42,6,13,0.0,0.0,0,61.0,25.0,38.0,39.7,Match Report
2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,1,16,5,31.3,0.06,0.2,16.7,0.0,0,0,1.0,1.0,0.06,0.0,0.0,Match Report,2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,5,1,4,80.0,0,0.7,-0.3,0,0,0,0,17.0,37.0,45.9,30.0,0.0,80.0,51.8,13.0,100.0,69.1,14.0,2.0,14.3,4.0,18.0,Match Report,2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,268.0,433.0,61.9,5259.0,2890.0,123.0,153.0,80.4,94.0,134.0,70.1,40.0,108.0,37.0,1,0.8,0.8,12.0,30.0,8.0,5.0,28.0,Match Report,2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,433.0,365.0,65.0,14.0,0.0,1.0,32,27.0,9.0,0.0,8.0,0.0,268.0,3.0,12.0,Match Report,2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,28.0,19.0,4.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,21.0,15,10.0,7.0,4.0,5.0,13.0,38.5,8.0,7.0,2.0,5.0,8,29,12.0,1.0,Match Report,2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,47.0,553.0,52.0,158.0,242.0,154.0,24.0,553.0,18.0,6.0,33.3,9.0,50.0,177.0,730.0,313.0,7.0,4.0,5.0,19.0,9.0,266.0,26.0,Match Report,2024-03-02,16:15 (07:15),La Liga,Matchweek 27,Sat,Away,D,1.0,1.0,Rayo Vallecano,1,0,0,17,12,3,32,8,15,0.0,0.0,0,48.0,21.0,16.0,56.8,Match Report
2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,2,7,3,42.9,0.29,0.67,16.0,0.0,0,0,1.1,1.1,0.16,0.9,0.9,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,4,0,4,100.0,1,0.6,0.6,0,0,0,0,8.0,31.0,25.8,32.0,2.0,81.3,52.9,6.0,83.3,55.3,19.0,3.0,15.8,0.0,4.8,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,295.0,406.0,72.7,5346.0,2145.0,140.0,164.0,85.4,106.0,131.0,80.9,39.0,77.0,50.6,2,1.1,0.9,6.0,28.0,4.0,1.0,32.0,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,406.0,363.0,39.0,16.0,0.0,2.0,15,13.0,3.0,0.0,3.0,0.0,295.0,4.0,9.0,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,13.0,8.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,25.0,16,14.0,8.0,3.0,13.0,25.0,52.0,12.0,12.0,1.0,11.0,5,30,23.0,0.0,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,40.0,534.0,60.0,186.0,211.0,144.0,8.0,534.0,18.0,7.0,38.9,11.0,61.1,315.0,1782.0,761.0,10.0,11.0,1.0,23.0,6.0,294.0,31.0,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Home,W,2.0,0.0,Atlético Madrid,4,0,0,20,14,4,15,5,16,0.0,0.0,0,51.0,17.0,13.0,56.7,Match Report
2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,0,13,2,15.4,0.0,0.0,20.0,1.0,0,0,0.8,0.8,0.06,-0.8,-0.8,Match Report,2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,6,2,4,66.7,0,1.9,-0.1,0,0,0,0,11.0,29.0,37.9,28.0,2.0,75.0,48.3,9.0,88.9,61.7,14.0,0.0,0.0,0.0,15.0,Match Report,2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,239.0,359.0,66.6,4371.0,1788.0,99.0,136.0,72.8,105.0,128.0,82.0,25.0,73.0,34.2,0,0.5,0.5,8.0,19.0,4.0,1.0,21.0,Match Report,2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,359.0,315.0,39.0,13.0,0.0,1.0,9,12.0,2.0,0.0,2.0,0.0,239.0,5.0,3.0,Match Report,2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,23.0,14.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,14.0,12,7.0,6.0,1.0,12.0,21.0,57.1,9.0,13.0,4.0,9.0,4,18,18.0,2.0,Match Report,2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,37.0,473.0,64.0,193.0,199.0,90.0,13.0,473.0,17.0,11.0,64.7,6.0,35.3,202.0,1179.0,627.0,10.0,14.0,2.0,17.0,9.0,237.0,21.0,Match Report,2024-03-15,21:00 (13:00),La Liga,Matchweek 29,Fri,Away,L,0.0,2.0,Real Sociedad,1,0,0,6,14,5,9,4,12,0.0,0.0,0,42.0,15.0,36.0,29.4,Match Report
2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,1,13,5,38.5,0.08,0.2,16.0,0.0,0,0,1.6,1.6,0.12,-0.6,-0.6,Match Report,2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,2,0,2,100.0,1,0.3,0.3,0,0,0,0,5.0,16.0,31.3,24.0,4.0,41.7,38.5,9.0,66.7,55.3,14.0,2.0,14.3,0.0,8.0,Match Report,2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,409.0,525.0,77.9,6586.0,2408.0,209.0,236.0,88.6,149.0,171.0,87.1,30.0,80.0,37.5,1,1.5,0.9,12.0,30.0,9.0,5.0,36.0,Match Report,2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,525.0,469.0,54.0,15.0,0.0,1.0,21,24.0,5.0,3.0,1.0,0.0,409.0,2.0,10.0,Match Report,2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,23.0,21.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,25.0,6,7.0,15.0,3.0,11.0,20.0,55.0,9.0,14.0,3.0,11.0,14,39,18.0,0.0,Match Report,2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,59.0,661.0,44.0,167.0,324.0,172.0,22.0,661.0,19.0,5.0,26.3,13.0,68.4,337.0,1915.0,1028.0,22.0,7.0,7.0,17.0,11.0,404.0,36.0,Match Report,2024-03-29,21:00 (13:00),La Liga,Matchweek 30,Fri,Home,W,1.0,0.0,Granada,2,0,0,17,12,2,21,14,6,0.0,0.0,0,56.0,14.0,6.0,70.0,Match Report
2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,0,14,3,21.4,0.0,0.0,17.5,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0,Match Report,2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,1,1,0,0.0,0,0.6,-0.4,0,0,0,0,9.0,19.0,47.4,24.0,3.0,45.8,39.3,8.0,100.0,67.1,11.0,1.0,9.1,6.0,21.6,Match Report,2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,271.0,379.0,71.5,5010.0,2306.0,133.0,159.0,83.6,89.0,111.0,80.2,39.0,80.0,48.8,0,1.0,1.1,13.0,21.0,10.0,4.0,28.0,Match Report,2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,379.0,319.0,55.0,17.0,2.0,3.0,25,20.0,8.0,1.0,6.0,0.0,271.0,5.0,7.0,Match Report,2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,24.0,17.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,21.0,16,10.0,11.0,0.0,14.0,22.0,63.6,8.0,13.0,3.0,10.0,8,29,22.0,0.0,Match Report,2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,38.0,487.0,39.0,149.0,198.0,147.0,23.0,487.0,16.0,9.0,56.3,7.0,43.8,285.0,1461.0,753.0,15.0,14.0,3.0,16.0,7.0,269.0,27.0,Match Report,2024-04-13,21:00 (12:00),La Liga,Matchweek 31,Sat,Home,L,0.0,1.0,Barcelona,3,0,0,17,14,5,25,8,16,0.0,0.0,0,52.0,16.0,8.0,66.7,Match Report
2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,1,12,5,41.7,0.08,0.2,15.9,0.0,0,0,1.6,1.6,0.16,-0.6,-0.6,Match Report,2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,5,4,1,20.0,0,2.0,-2.0,0,0,0,0,5.0,16.0,31.3,23.0,4.0,47.8,40.1,7.0,71.4,54.7,14.0,1.0,7.1,2.0,18.0,Match Report,2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,363.0,449.0,80.8,6295.0,2148.0,175.0,192.0,91.1,151.0,177.0,85.3,30.0,65.0,46.2,1,1.8,0.8,10.0,24.0,8.0,4.0,32.0,Match Report,2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,449.0,401.0,47.0,14.0,0.0,1.0,25,17.0,4.0,0.0,3.0,0.0,363.0,1.0,5.0,Match Report,2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,23.0,14.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,20.0,11,11.0,7.0,2.0,15.0,28.0,53.6,13.0,7.0,0.0,7.0,10,30,15.0,1.0,Match Report,2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,43.0,529.0,55.0,159.0,249.0,126.0,18.0,529.0,5.0,4.0,80.0,1.0,20.0,325.0,1983.0,1049.0,19.0,15.0,2.0,8.0,8.0,361.0,31.0,Match Report,2024-04-20,21:00 (12:00),La Liga,Matchweek 32,Sat,Away,L,1.0,4.0,Girona,2,0,0,14,11,1,25,10,11,0.0,0.0,0,35.0,7.0,14.0,33.3,Match Report
