For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,0,7,0,0.0,0.00,,19.1,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Match Report,2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,5,1,4,80.0,0,0.6,-0.4,0,0,0,0,5,11,45.5,13,5,38.5,37.4,9,66.7,44.7,19,2,10.5,0,8.3,Match Report,2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,428,519,82.5,7001,2557,223,246,90.7,155,182,85.2,36,61,59.0,0,0.6,0.6,7,24,9,2,48,Match Report,2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,519,476,43,10,1,3,14,20,2,2,0,0,428,0,13,Match Report,2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,14,13,0,0,0,0,1,0,0,0,0,0,0,0,Match Report,2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,13,6,5,6,2,6,13,46.2,7,24,7,17,14,27,22,1,Match Report,2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,44,635,66,201,319,118,13,635,9,3,33.3,6,66.7,360,1655,766,11,13,4,16,3,426,48,Match Report,2024-02-20,21:00 (12:00),Champions Lg,Round of 16,Tue,Away,L,0,1,it Inter,4,0,0,16,9,0,14,14,6,0,0,0,39,6,18,25.0,Match Report
2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,2,18,9,50.0,0.11,0.22,18.7,2,0,0,1.5,1.5,0.09,+0.5,+0.5,Match Report,2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,4,2,2,50.0,0,0.6,-1.4,0,0,0,0,1,3,33.3,16,8,12.5,24.2,3,33.3,29.7,8,0,0.0,1,28.0,Match Report,2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,493,597,82.6,8883,3198,199,227,87.7,245,272,90.1,41,70,58.6,2,1.0,1.5,12,36,8,1,52,Match Report,2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,597,542,53,12,4,4,18,28,7,4,2,0,493,2,12,Match Report,2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,33,24,2,3,1,2,1,4,3,0,1,0,0,0,Match Report,2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,21,11,9,8,4,14,24,58.3,10,11,2,9,11,32,13,0,Match Report,2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,60,719,51,223,348,156,27,719,17,8,47.1,8,47.1,417,2370,1260,25,13,2,26,6,490,52,Match Report,2024-02-24,21:00 (12:00),La Liga,Matchweek 26,Sat,Away,D,2,2,Almería,1,0,0,12,13,2,18,11,11,0,0,0,51,10,17,37.0,Match Report
2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,0,17,6,35.3,0.00,0.00,,,0,0,,,,,,Match Report,2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,7,3,4,57.1,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,,,,,,,24,,,,,,,,,Match Report,2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,,,,,,,,,,,,,,,Match Report,2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,,9,,,,,,,,,,,3,0,,,Match Report,2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,60,,,,,,,,,,,,,,,,,,,,,,,Match Report,2024-02-29,21:30 (12:30),Copa del Rey,Semi-finals,Thu,Away,L,0,3,Athletic Club,1,0,0,8,16,5,24,3,9,,,0,,,,,Match Report
2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,1,16,11,68.8,0.06,0.09,16.3,0,0,1,3.0,2.2,0.14,-2.0,-1.2,Match Report,2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,6,1,5,83.3,0,0.8,-0.2,0,0,0,0,6,17,35.3,19,2,57.9,40.6,9,66.7,47.0,17,1,5.9,0,4.0,Match Report,2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,372,481,77.3,6579,2496,192,218,88.1,137,177,77.4,40,66,60.6,0,1.3,1.1,9,21,10,2,33,Match Report,2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,481,442,36,11,1,6,13,10,4,2,1,0,372,3,7,Match Report,2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,25,14,2,2,5,1,1,1,0,0,0,1,0,0,Match Report,2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,18,12,9,8,1,10,17,58.8,7,22,2,20,11,29,26,0,Match Report,2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,42,608,70,214,279,122,29,607,16,8,50.0,6,37.5,228,1325,686,19,11,6,12,6,371,32,Match Report,2024-03-03,16:15 (07:15),La Liga,Matchweek 27,Sun,Home,W,2,1,Betis,1,0,0,9,12,3,13,11,12,1,0,0,55,16,10,61.5,Match Report
2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,0,8,4,50.0,0.00,0.00,21.5,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,3,2,1,33.3,0,1.8,-0.2,0,0,0,0,0,3,0.0,12,4,16.7,25.1,4,25.0,25.8,12,0,0.0,2,19.8,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,493,612,80.6,7617,2791,282,308,91.6,180,217,82.9,26,60,43.3,0,0.5,0.4,7,53,4,1,52,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,612,560,51,24,1,3,25,19,1,0,1,0,493,1,13,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,13,10,0,2,1,0,0,0,0,0,0,0,0,0,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,17,8,9,7,1,11,18,61.1,7,11,3,8,10,27,14,0,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,60,722,37,194,373,158,13,722,25,12,48.0,13,52.0,461,2371,1249,26,17,3,19,12,491,51,Match Report,2024-03-09,16:15 (07:15),La Liga,Matchweek 28,Sat,Away,L,0,2,Cádiz,5,0,0,15,19,1,25,10,8,0,0,0,55,13,17,43.3,Match Report
2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,2,23,9,39.1,0.09,0.22,15.5,1,0,0,2.7,2.7,0.12,-0.7,-0.7,Match Report,2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,5,1,4,80.0,0,1.0,0.0,0,0,0,0,4,10,40.0,25,6,28.0,31.8,8,37.5,42.3,10,0,0.0,1,21.5,Match Report,2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,614,752,81.6,10604,3656,276,310,89.0,256,302,84.8,63,106,59.4,1,1.7,1.6,18,50,16,5,63,Match Report,2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,752,703,49,11,3,10,39,22,5,2,2,0,614,0,13,Match Report,2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,43,34,2,5,0,2,0,4,4,0,0,0,0,0,Match Report,2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,12,9,5,2,5,7,11,63.6,4,16,3,13,4,16,18,0,Match Report,2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,48,856,58,202,393,268,41,856,16,11,68.8,4,25.0,476,2300,1320,29,26,6,13,7,605,63,Match Report,2024-03-13,21:00 (13:00),Champions Lg,Round of 16,Wed,Home,W,2 (3),1 (2),it Inter,2,0,0,21,13,0,39,4,9,0,0,0,65,15,21,41.7,Match Report
2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,0,13,3,23.1,0.00,0.00,19.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Match Report,2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,5,3,2,40.0,0,2.8,-0.2,0,0,0,0,2,9,22.2,20,3,40.0,32.4,8,12.5,29.0,9,1,11.1,4,18.1,Match Report,2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,305,400,76.3,5291,1986,143,162,88.3,132,155,85.2,27,61,44.3,0,0.5,0.5,10,18,8,3,28,Match Report,2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,400,350,42,9,2,2,20,14,7,3,2,0,305,8,8,Match Report,2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,22,15,1,3,2,0,1,0,0,0,0,0,0,0,Match Report,2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,14,7,4,5,5,11,19,57.9,8,10,1,9,7,21,14,1,Match Report,2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,41,497,56,150,215,140,27,497,24,13,54.2,8,33.3,293,1440,736,19,19,4,12,6,302,28,Match Report,2024-03-17,21:00 (13:00),La Liga,Matchweek 29,Sun,Home,L,0,3,Barcelona,3,1,0,15,8,8,20,7,7,0,0,0,51,7,11,38.9,Match Report
2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,2,14,8,57.1,0.14,0.25,17.6,0,0,0,1.3,1.3,0.09,+0.7,+0.7,Match Report,2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,10,17,58.8,23,2,39.1,36.7,10,80.0,47.7,15,2,13.3,0,4.0,Match Report,2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,425,509,83.5,7224,2894,221,241,91.7,153,174,87.9,40,69,58.0,2,1.3,1.2,13,30,11,3,43,Match Report,2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,509,466,43,15,2,6,12,13,3,2,0,0,425,0,9,Match Report,2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,24,21,1,1,0,1,0,4,2,1,0,0,1,0,Match Report,2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,22,16,12,8,2,9,19,47.4,10,11,0,11,14,36,17,0,Match Report,2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,48,621,60,218,261,149,21,621,10,4,40.0,4,40.0,280,1536,841,18,18,5,13,14,422,42,Match Report,2024-04-01,21:00 (12:00),La Liga,Matchweek 30,Mon,Away,W,2,1,Villarreal,3,0,0,22,14,0,12,14,16,0,0,0,55,8,8,50.0,Match Report
2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,2,14,9,64.3,0.14,0.22,14.5,0,0,0,2.2,2.2,0.16,-0.2,-0.2,Match Report,2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,4,1,3,75.0,0,1.3,+0.3,0,0,0,0,5,16,31.3,17,1,76.5,48.8,5,60.0,42.6,16,4,25.0,0,6.0,Match Report,2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,263,352,74.7,4624,1874,131,149,87.9,89,113,78.8,33,66,50.0,1,1.6,0.9,12,18,7,1,24,Match Report,2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,352,316,36,7,1,3,16,14,8,1,4,0,263,0,12,Match Report,2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,23,18,3,0,0,2,0,2,2,0,0,0,0,0,Match Report,2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,24,19,17,6,1,13,30,43.3,17,15,4,11,9,33,29,1,Match Report,2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,34,473,60,173,195,109,26,473,10,2,20.0,8,80.0,202,941,502,12,6,6,17,6,261,24,Match Report,2024-04-10,21:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,2,1,de Dortmund,3,0,0,10,7,0,16,9,19,0,0,0,53,10,13,43.5,Match Report
2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,3,16,3,18.8,0.13,0.67,17.1,0,1,1,2.3,1.6,0.10,+0.7,+0.4,Match Report,2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,5,1,4,80.0,0,1.7,+0.7,0,0,0,0,6,12,50.0,19,4,31.6,36.3,12,50.0,41.8,13,3,23.1,0,7.0,Match Report,2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,378,461,82.0,6613,2753,194,212,91.5,144,168,85.7,38,68,55.9,1,0.9,1.5,11,34,11,1,41,Match Report,2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,461,420,38,11,0,4,14,11,2,2,0,0,378,3,7,Match Report,2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,28,22,1,0,3,1,1,4,3,0,0,1,0,0,Match Report,2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,20,13,7,7,6,6,20,30.0,14,11,0,11,3,23,12,0,Match Report,2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,41,555,50,168,213,179,30,554,9,3,33.3,6,66.7,347,1508,846,14,13,4,9,6,375,41,Match Report,2024-04-13,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,W,3,1,Girona,3,0,0,18,10,3,14,3,13,0,0,0,41,4,9,30.8,Match Report
2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,1,10,3,30.0,0.10,0.33,13.7,0,0,0,1.9,1.9,0.20,-0.9,-0.9,Match Report,2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,9,4,5,55.6,0,2.3,-1.7,0,0,0,0,2,9,22.2,23,6,34.8,33.3,8,12.5,23.8,14,1,7.1,0,10.0,Match Report,2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,456,557,81.9,7748,2801,229,251,91.2,188,222,84.7,36,68,52.9,0,1.4,0.7,7,35,10,1,42,Match Report,2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,557,518,37,10,1,7,17,12,2,0,1,0,456,2,8,Match Report,2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,18,14,1,1,2,0,0,1,0,0,0,1,0,0,Match Report,2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,17,12,13,2,2,10,14,71.4,4,14,6,8,10,27,19,0,Match Report,2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,48,661,74,239,298,127,23,661,12,3,25.0,8,66.7,365,2033,1053,18,19,2,9,3,455,42,Match Report,2024-04-16,21:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,2,4,de Dortmund,2,0,0,11,7,2,17,10,12,0,0,0,53,10,10,50.0,Match Report
2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,0,15,4,26.7,0.00,0.00,16.9,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Match Report,2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,3,2,1,33.3,0,0.7,-1.3,0,0,0,0,3,7,42.9,21,8,23.8,27.4,6,33.3,37.7,10,0,0.0,0,3.0,Match Report,2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,477,585,81.5,8138,2666,226,244,92.6,208,238,87.4,36,82,43.9,0,0.8,0.7,12,31,10,0,46,Match Report,2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,585,520,64,20,0,3,29,24,11,4,5,0,477,1,9,Match Report,2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,28,17,4,3,2,2,0,0,0,0,0,0,0,0,Match Report,2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,16,6,10,4,2,6,13,46.2,7,7,2,5,2,18,20,0,Match Report,2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,68,685,57,213,311,162,25,685,18,11,61.1,5,27.8,394,2196,1379,28,20,4,18,8,466,45,Match Report,2024-04-21,18:30 (09:30),La Liga,Matchweek 32,Sun,Away,L,0,2,Alavés,3,0,0,12,20,1,29,2,6,0,0,0,35,14,12,53.8,Match Report
2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,2,8,3,37.5,0.25,0.67,18.4,0,0,0,0.8,0.8,0.11,+1.2,+1.2,Match Report,2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,1,1,0,0.0,0,0.7,-0.3,0,0,0,0,5,12,41.7,19,3,42.1,39.1,7,57.1,40.0,25,2,8.0,0,4.5,Match Report,2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,374,478,78.2,6801,2474,150,177,84.7,151,178,84.8,45,75,60.0,1,0.8,0.6,6,32,5,0,40,Match Report,2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,478,434,43,15,1,13,11,16,3,0,2,0,374,1,4,Match Report,2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,14,12,1,0,0,1,0,4,4,0,0,0,0,0,Match Report,2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,15,10,9,6,0,11,24,45.8,13,8,1,7,7,22,28,1,Match Report,2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,42,568,67,205,247,123,19,568,15,6,40.0,9,60.0,231,1202,653,12,7,6,5,4,371,39,Match Report,2024-04-27,21:00 (12:00),La Liga,Matchweek 33,Sat,Home,W,3,1,Athletic Club,3,0,0,16,13,1,11,7,10,0,0,0,45,13,9,59.1,Match Report
2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,1,9,4,44.4,0.11,0.25,20.5,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Match Report,2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,4,0,4,100.0,1,0.6,+0.6,0,0,0,0,4,21,19.0,21,4,61.9,46.3,9,88.9,58.7,24,2,8.3,0,6.0,Match Report,2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,309,406,76.1,5641,2124,130,146,89.0,144,172,83.7,32,73,43.8,0,0.3,0.2,7,14,6,0,23,Match Report,2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,406,361,45,14,1,3,8,19,2,1,1,0,309,0,5,Match Report,2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,14,11,1,1,0,0,1,0,0,0,0,0,0,0,Match Report,2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,18,10,9,7,2,4,7,57.1,3,3,0,3,7,25,28,0,Match Report,2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,41,512,59,173,254,90,14,512,9,4,44.4,4,44.4,289,1393,723,11,8,1,17,4,303,23,Match Report,2024-05-04,21:00 (12:00),La Liga,Matchweek 34,Sat,Away,W,1,0,Mallorca,0,0,0,7,10,0,8,7,10,0,0,0,31,13,13,50.0,Match Report
