For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,1,9,4,44.4,0.00,0.00,18.9,0,1,1,1.3,0.5,0.06,-0.3,-0.5,Match Report,2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,12,4,8,66.7,0,3.8,-0.2,0,0,0,0,3,13,23.1,72,9,16.7,28.5,5,20.0,29.8,7,3,42.9,2,16.1,Match Report,2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,453,549,82.5,8005,2708,178,199,89.4,219,241,90.9,43,73,58.9,0,0.5,0.7,8,18,7,1,31,Match Report,2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,549,507,40,6,0,5,20,17,7,0,5,0,453,2,12,Match Report,2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,16,13,0,1,0,1,1,2,1,0,0,0,1,0,Match Report,2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,16,11,8,7,1,10,22,45.5,12,13,6,7,13,29,9,0,Match Report,2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,48,643,108,308,205,135,24,642,14,12,85.7,2,14.3,341,1742,938,20,11,6,15,5,451,31,Match Report,2021-10-23,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,L,1,4,Manchester City,2,0,0,10,6,2,20,13,11,1,0,0,50,14,5,73.7,Match Report
2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,2,16,5,31.3,0.13,0.40,,,0,0,,,,,,Match Report,2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,5,2,3,60.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,,,,,,,27,,,,,,,,,Match Report,2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,,,,,,,,,,,,,,,Match Report,2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,,1,,,,,,,,,,,7,0,,,Match Report,2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,57,,,,,,,,,,,,,,,,,,,,,,,Match Report,2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Away,D,2 (2),2 (4),Leicester City,0,0,0,5,6,0,27,7,1,,,0,,,,,Match Report
2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,2,9,6,66.7,0.22,0.33,17.0,0,0,0,1.0,1.0,0.11,+1.0,+1.0,Match Report,2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,3,2,1,33.3,0,1.0,-1.0,0,0,0,0,6,22,27.3,42,4,35.7,36.9,7,100.0,68.1,13,1,7.7,2,14.8,Match Report,2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,384,503,76.3,6912,2533,176,205,85.9,158,192,82.3,46,85,54.1,2,1.0,0.7,8,22,5,0,30,Match Report,2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,503,457,41,9,2,4,11,19,3,3,0,0,384,5,11,Match Report,2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,17,14,1,1,0,0,1,4,3,0,1,0,0,0,Match Report,2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,20,10,8,10,2,4,14,28.6,10,13,5,8,16,36,17,0,Match Report,2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,42,614,91,257,242,120,20,614,13,11,84.6,2,15.4,289,1442,801,15,11,6,14,8,380,28,Match Report,2021-10-30,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,D,2,2,Liverpool,2,0,0,5,7,5,11,16,10,0,0,0,65,11,11,50.0,Match Report
2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,1,13,4,30.8,0.00,0.00,17.9,0,1,1,1.5,0.7,0.05,-0.5,-0.7,Match Report,2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,1,1,0,0.0,0,0.2,0.0,0,0,0,0,3,12,25.0,41,6,26.8,29.5,3,33.3,33.7,14,2,14.3,0,5.5,Match Report,2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,624,699,89.3,11136,2769,277,293,94.5,291,308,94.5,53,80,66.3,0,0.7,0.7,12,47,8,2,47,Match Report,2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,699,660,38,10,0,2,17,21,2,0,2,0,624,1,7,Match Report,2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,25,21,1,1,1,1,0,1,0,0,0,0,1,0,Match Report,2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,15,12,3,12,0,5,9,55.6,4,7,1,6,6,21,25,0,Match Report,2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,65,797,71,206,438,153,21,796,8,1,12.5,7,87.5,546,2052,1074,13,14,8,8,16,619,47,Match Report,2021-11-06,17:30 (10:30),Premier League,Matchweek 11,Sat,Home,D,1,1,Newcastle Utd,3,1,0,16,9,1,17,6,12,1,0,0,36,11,9,55.0,Match Report
2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,0,6,2,33.3,0.00,0.00,17.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Match Report,2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,5,2,3,60.0,0,1.6,-0.4,0,0,0,0,2,6,33.3,32,2,9.4,23.9,6,50.0,40.0,16,0,0.0,0,9.3,Match Report,2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,567,654,86.7,11205,3267,176,199,88.4,326,347,93.9,59,86,68.6,0,0.3,0.3,4,40,6,1,41,Match Report,2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,654,611,43,8,0,11,24,20,6,1,5,0,567,0,13,Match Report,2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,11,9,0,1,1,0,0,0,0,0,0,0,0,0,Match Report,2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,16,11,8,5,3,6,14,42.9,8,10,3,7,3,19,23,0,Match Report,2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,62,752,86,275,327,158,11,752,27,17,63.0,10,37.0,308,1755,836,19,12,2,12,6,564,41,Match Report,2021-11-20,15:00 (07:00),Premier League,Matchweek 12,Sat,Away,L,0,2,Aston Villa,3,0,0,13,7,0,24,3,11,0,0,0,50,16,9,64.0,Match Report
2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,0,20,4,20.0,0.00,0.00,16.6,0,0,0,2.1,2.1,0.11,-2.1,-2.1,Match Report,2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,4,0,4,100.0,1,1.1,+1.1,0,0,0,0,2,11,18.2,32,2,28.1,31.4,9,22.2,26.2,9,0,0.0,1,23.0,Match Report,2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,408,539,75.7,7496,2789,152,184,82.6,205,247,83.0,40,72,55.6,0,1.9,1.1,15,36,15,2,63,Match Report,2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,539,486,51,15,7,5,19,20,6,4,2,0,408,2,9,Match Report,2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,36,28,2,3,1,1,1,0,0,0,0,0,0,0,Match Report,2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,11,8,7,4,0,5,12,41.7,7,10,2,8,11,22,14,2,Match Report,2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,57,659,63,202,298,173,35,659,31,16,51.6,15,48.4,390,2352,1347,26,15,5,22,13,402,62,Match Report,2021-11-27,17:30 (09:30),Premier League,Matchweek 13,Sat,Home,D,0,0,Leeds United,1,0,0,12,14,2,19,11,8,0,0,0,78,17,13,56.7,Match Report
2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,1,9,3,33.3,0.11,0.33,16.0,1,0,0,1.3,1.3,0.15,-0.3,-0.3,Match Report,2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,5,1,4,80.0,0,1.4,+0.4,0,0,0,0,3,7,42.9,42,10,11.9,23.5,7,28.6,28.4,21,1,4.8,0,3.7,Match Report,2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,492,586,84.0,8294,2691,220,248,88.7,215,241,89.2,35,53,66.0,1,1.3,1.2,7,30,12,1,46,Match Report,2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,586,545,41,9,1,4,18,18,5,1,4,0,492,0,13,Match Report,2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,17,13,2,0,1,1,0,2,2,0,0,0,0,0,Match Report,2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,19,12,7,9,3,6,17,35.3,11,11,3,8,5,24,26,0,Match Report,2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,65,709,81,213,328,175,28,709,16,8,50.0,8,50.0,469,2553,1357,22,25,3,23,5,485,46,Match Report,2021-12-01,19:30 (11:30),Premier League,Matchweek 14,Wed,Away,D,1,1,West Ham,1,0,0,8,10,0,18,5,12,0,0,0,41,16,11,59.3,Match Report
2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,1,14,4,28.6,0.07,0.25,18.7,1,0,0,1.6,1.6,0.12,-0.6,-0.6,Match Report,2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,4,1,3,75.0,0,1.3,+0.3,0,0,0,0,4,26,15.4,38,2,42.1,35.7,10,100.0,62.7,12,0,0.0,2,20.8,Match Report,2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,321,461,69.6,5879,2117,138,173,79.8,131,171,76.6,39,84,46.4,1,1.4,0.5,8,18,5,1,30,Match Report,2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,461,396,65,14,0,0,12,37,2,0,2,0,321,0,12,Match Report,2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,22,13,3,0,5,1,0,1,0,0,0,1,0,0,Match Report,2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,21,11,13,6,2,8,20,40.0,12,12,4,8,6,27,24,0,Match Report,2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,56,574,70,219,230,128,13,574,8,6,75.0,2,25.0,300,1281,572,10,10,0,14,10,320,30,Match Report,2021-12-04,15:00 (07:00),Premier League,Matchweek 15,Sat,Away,D,1,1,Southampton,2,0,0,12,15,0,12,6,11,0,0,0,57,17,19,47.2,Match Report
2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,0,12,2,16.7,0.00,0.00,17.8,2,0,0,1.2,1.2,0.12,-1.2,-1.2,Match Report,2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,5,1,4,80.0,0,1.4,+0.4,0,0,0,0,3,10,30.0,31,7,25.8,31.6,3,66.7,42.7,9,1,11.1,3,23.5,Match Report,2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,472,580,81.4,7264,2505,259,285,90.9,175,208,84.1,24,50,48.0,0,0.9,0.6,8,47,5,0,46,Match Report,2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,580,530,49,14,0,3,25,23,7,5,1,0,472,1,14,Match Report,2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,22,13,3,0,2,4,0,0,0,0,0,0,0,0,Match Report,2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,16,8,7,8,1,6,23,26.1,17,5,1,4,10,26,10,0,Match Report,2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,59,685,54,165,304,219,16,685,15,8,53.3,7,46.7,443,2286,1014,26,9,3,20,10,469,46,Match Report,2021-12-15,19:30 (11:30),Premier League,Matchweek 17,Wed,Home,L,0,1,Wolves,2,0,0,11,15,1,25,10,8,0,0,0,64,9,11,45.0,Match Report
2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,2,15,5,33.3,0.13,0.40,21.7,3,0,0,0.8,0.8,0.05,+1.2,+1.2,Match Report,2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,5,0,5,100.0,1,0.6,+0.6,0,0,0,0,3,12,25.0,30,6,30.0,36.8,4,75.0,57.3,18,1,5.6,0,9.8,Match Report,2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,396,506,78.3,6406,2462,199,226,88.1,145,168,86.3,33,68,48.5,2,0.5,0.7,9,39,9,2,47,Match Report,2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,506,469,35,9,5,4,16,15,6,4,1,0,396,2,10,Match Report,2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,26,19,1,2,0,3,1,4,4,0,0,0,0,0,Match Report,2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,13,7,5,6,2,3,18,16.7,15,16,5,11,11,24,25,1,Match Report,2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,50,647,70,213,258,186,21,647,16,9,56.3,7,43.8,355,1669,833,17,11,5,23,9,391,46,Match Report,2021-12-26,20:00 (12:00),Premier League,Matchweek 19,Sun,Home,W,2,0,Brentford,1,0,0,8,9,2,16,11,7,0,0,0,66,20,14,58.8,Match Report
2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,1,18,6,33.3,0.06,0.17,20.2,1,0,0,0.9,0.9,0.05,+0.1,+0.1,Match Report,2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,5,1,4,80.0,0,1.0,0.0,0,0,0,0,5,8,62.5,36,6,22.2,28.6,4,0.0,14.0,20,1,5.0,1,16.3,Match Report,2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,409,527,77.6,6803,2405,189,221,85.5,177,210,84.3,31,67,46.3,1,0.8,1.0,13,22,9,4,38,Match Report,2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,527,474,53,14,3,2,23,25,8,5,0,0,409,0,7,Match Report,2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,33,24,1,4,1,2,1,2,2,0,0,0,0,0,Match Report,2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,23,14,9,12,2,7,14,50.0,7,17,3,14,9,32,19,1,Match Report,2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,53,662,75,233,245,189,25,662,21,14,66.7,7,33.3,393,2141,1135,25,15,1,11,16,405,38,Match Report,2021-12-29,19:30 (11:30),Premier League,Matchweek 20,Wed,Away,D,1,1,Chelsea,1,0,0,7,12,0,23,9,14,0,0,0,66,14,20,41.2,Match Report
2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,3,12,5,41.7,0.25,0.60,19.1,0,0,0,1.7,1.7,0.14,+1.3,+1.3,Match Report,2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,6,2,4,66.7,0,1.3,-0.7,1,0,0,1,5,25,20.0,23,0,52.2,43.7,13,100.0,72.4,23,2,8.7,0,8.0,Match Report,2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,327,456,71.7,5443,2173,164,195,84.1,129,161,80.1,24,76,31.6,3,1.6,0.8,7,20,9,2,38,Match Report,2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,456,408,47,6,0,1,10,20,5,3,2,0,327,1,6,Match Report,2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,20,17,2,1,0,0,0,6,5,1,0,0,0,0,Match Report,2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,25,15,14,10,1,14,30,46.7,16,15,4,11,6,31,33,0,Match Report,2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,50,594,81,208,255,134,17,594,19,10,52.6,9,47.4,317,1234,584,9,11,1,14,8,325,38,Match Report,2022-01-02,14:00 (06:00),Premier League,Matchweek 21,Sun,Away,W,3,2,Everton,1,0,0,12,4,1,10,6,15,0,1,0,65,19,24,44.2,Match Report
2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,2,21,8,38.1,0.10,0.25,,,0,0,,,,,,Match Report,2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,1,1,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,,,,,,,23,,,,,,,,,Match Report,2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,,,,,,,,,,,,,,,Match Report,2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,,16,,,,,,,,,,,3,0,,,Match Report,2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,70,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-01-08,15:00 (07:00),FA Cup,Third round proper,Sat,Away,W,2,1,West Brom,0,0,0,11,11,6,23,3,16,,,0,,,,,Match Report
2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,0,18,3,16.7,0.00,0.00,18.2,0,0,1,2.0,1.2,0.06,-2.0,-1.2,Match Report,2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,1,1,0,0.0,0,0.9,-0.1,0,0,0,0,1,8,12.5,23,1,34.8,31.7,5,0.0,20.8,2,0,0.0,0,,Match Report,2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,500,628,79.6,9711,2718,179,222,80.6,267,294,90.8,49,90,54.4,0,1.0,0.9,11,47,13,4,54,Match Report,2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,628,579,48,8,3,7,33,24,9,4,4,0,500,1,11,Match Report,2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,34,22,6,2,2,2,0,0,0,0,0,0,0,0,Match Report,2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,21,12,11,7,3,11,20,55.0,9,10,1,9,9,30,10,0,Match Report,2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,63,735,31,181,338,219,27,734,18,8,44.4,10,55.6,445,1980,1038,13,12,2,13,7,498,54,Match Report,2022-01-14,20:00 (12:00),Premier League,Matchweek 22,Fri,Home,D,1,1,Crystal Palace,0,0,0,11,7,1,33,9,12,1,0,0,57,19,10,65.5,Match Report
