For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,For Brighton & Hove Albion_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Brighton & Hove Albion_Date,For Brighton & Hove Albion_Time,For Brighton & Hove Albion_Comp,For Brighton & Hove Albion_Round,For Brighton & Hove Albion_Day,For Brighton & Hove Albion_Venue,For Brighton & Hove Albion_Result,For Brighton & Hove Albion_GF,For Brighton & Hove Albion_GA,For Brighton & Hove Albion_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,1,17,7,41.2,0.06,0.14,13.6,1,0,0,2.5,2.5,0.15,-1.5,-1.5,Match Report,2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,1,1,0,0.0,0,0.5,-0.5,0,0,0,0,1,1,100.0,25,1,4.0,19.1,4,0.0,14.5,11,1,9.1,0,6.7,Match Report,2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,658,750,87.7,10761,3465,309,334,92.5,289,322,89.8,44,58,75.9,1,2.1,1.9,14,48,9,5,62,Match Report,2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,750,707,41,12,4,5,25,17,6,2,3,0,658,2,9,Match Report,2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,31,26,2,1,0,1,1,2,2,0,0,0,0,0,Match Report,2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,23,13,7,10,6,7,15,46.7,8,6,3,3,11,34,17,2,Match Report,2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,73,854,52,225,431,203,31,854,21,13,61.9,5,23.8,605,2902,1426,27,21,6,13,14,653,61,Match Report,2023-02-11,15:00 (07:00),Premier League,Matchweek 23,Sat,Away,D,1,1,Crystal Palace,1,0,0,11,9,2,25,11,13,0,0,0,59,16,10,61.5,Match Report
2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,0,21,7,33.3,0.00,0.00,15.6,1,0,0,2.2,2.2,0.11,-2.2,-2.2,Match Report,2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,0,1,0.0,24,3,4.2,16.9,3,0.0,14.0,5,1,20.0,0,6.0,Match Report,2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,539,634,85.0,9007,2927,261,288,90.6,229,259,88.4,43,69,62.3,0,2.1,1.1,18,35,13,2,55,Match Report,2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,634,589,41,13,4,2,21,13,10,0,9,0,539,4,3,Match Report,2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,38,28,2,5,2,1,0,0,0,0,0,0,0,0,Match Report,2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,10,4,1,5,4,2,11,18.2,9,7,3,4,8,18,3,0,Match Report,2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,65,718,40,203,355,161,34,718,25,15,60.0,7,28.0,394,2167,1129,22,10,8,13,6,528,54,Match Report,2023-02-18,15:00 (07:00),Premier League,Matchweek 24,Sat,Home,L,0,1,Fulham,0,0,0,12,13,4,21,8,4,0,0,0,57,16,10,61.5,Match Report
2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,1,14,3,21.4,0.07,0.33,,,0,0,,,,,,Match Report,2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,3,0,3,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,,,,,,,8,,,,,,,,,Match Report,2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,,,,,,,,,,,,,,,Match Report,2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,,7,,,,,,,,,,,12,0,,,Match Report,2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,69,,,,,,,,,,,,,,,,,,,,,,,Match Report,2023-02-28,19:15 (11:15),FA Cup,Fifth round proper,Tue,Away,W,1,0,Stoke City,1,0,0,10,14,4,8,12,7,,,0,,,,,Match Report
2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,4,19,8,42.1,0.16,0.38,16.3,0,1,1,3.5,2.7,0.15,+0.5,+0.3,Match Report,2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,2,0,2,100.0,1,0.2,+0.2,0,0,0,0,1,4,25.0,30,4,13.3,22.8,2,0.0,11.0,4,0,0.0,3,20.6,Match Report,2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,664,748,88.8,10655,3538,363,387,93.8,259,290,89.3,37,52,71.2,3,2.4,1.6,15,57,10,1,63,Match Report,2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,748,713,35,7,0,4,18,18,7,0,7,0,664,0,9,Match Report,2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,39,33,2,3,0,1,0,8,5,1,1,0,1,0,Match Report,2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,20,10,7,8,5,8,16,50.0,8,7,1,6,3,23,7,0,Match Report,2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,65,842,64,199,445,205,35,841,19,12,63.2,7,36.8,612,3197,1526,32,17,9,16,4,658,62,Match Report,2023-03-04,15:00 (07:00),Premier League,Matchweek 26,Sat,Home,W,4,0,West Ham,0,0,0,6,7,0,18,3,10,1,0,0,55,8,6,57.1,Match Report
2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,2,15,3,20.0,0.13,0.67,16.0,0,0,0,2.7,2.7,0.19,-0.7,-0.7,Match Report,2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,4,2,2,50.0,0,0.8,-1.2,0,0,0,0,1,4,25.0,38,4,10.5,22.2,9,0.0,7.4,6,0,0.0,2,26.5,Match Report,2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,557,666,83.6,9429,3158,271,310,87.4,241,270,89.3,39,60,65.0,1,1.4,1.2,8,47,11,1,54,Match Report,2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,666,613,50,15,3,0,23,16,7,1,6,0,557,3,15,Match Report,2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,23,15,2,3,3,0,0,4,3,0,1,0,0,0,Match Report,2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,24,13,14,6,4,7,13,53.8,6,12,4,8,8,32,9,1,Match Report,2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,62,780,81,240,345,209,35,780,29,14,48.3,10,34.5,461,2212,1233,23,15,10,17,4,548,53,Match Report,2023-03-11,15:00 (07:00),Premier League,Matchweek 27,Sat,Away,D,2,2,Leeds United,1,0,0,9,12,3,23,8,13,0,0,0,54,12,5,70.6,Match Report
2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,1,11,5,45.5,0.09,0.20,20.5,1,0,0,0.6,0.6,0.05,+0.4,+0.4,Match Report,2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,3,0,3,100.0,1,1.0,+1.0,0,0,0,0,4,8,50.0,33,5,24.2,23.7,4,0.0,11.0,11,2,18.2,0,11.7,Match Report,2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,512,614,83.4,8047,2648,243,262,92.7,226,259,87.3,23,48,47.9,1,0.6,0.9,10,28,6,0,48,Match Report,2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,614,569,43,19,1,3,10,18,1,0,1,0,512,2,12,Match Report,2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,21,16,3,0,0,2,0,2,2,0,0,0,0,0,Match Report,2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,20,11,11,6,3,9,20,45.0,11,11,2,9,15,35,9,1,Match Report,2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,57,720,71,230,332,163,15,720,19,4,21.1,9,47.4,410,1588,850,16,9,4,16,6,505,48,Match Report,2023-03-15,19:30 (12:30),Premier League,Matchweek 8,Wed,Home,W,1,0,Crystal Palace,1,0,0,13,19,2,10,15,11,0,0,0,61,10,3,76.9,Match Report
2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,5,22,10,45.5,0.23,0.50,,,0,0,,,,,,Match Report,2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,2,0,2,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,,,,,,,,,,,,,,,4,,,,,,,,Match Report,2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,,,,,,,12,,,,,,,,,Match Report,2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,,,,,,,,,,,,,,,Match Report,2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,,9,,,,,,,,,,,6,0,,,Match Report,2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,73,,,,,,,,,,,,,,,,,,,,,,,Match Report,2023-03-19,14:15 (07:15),FA Cup,Quarter-finals,Sun,Home,W,5,0,Grimsby Town,0,0,0,4,4,1,12,6,9,,,0,,,,,Match Report
2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,3,32,13,40.6,0.06,0.15,16.7,1,1,1,4.2,3.6,0.12,-1.2,-1.6,Match Report,2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,5,3,2,40.0,0,1.7,-1.3,0,0,0,0,3,4,75.0,17,3,23.5,26.8,1,0.0,9.0,5,0,0.0,1,14.5,Match Report,2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,538,641,83.9,8332,2606,290,315,92.1,181,208,87.0,42,67,62.7,2,2.8,2.6,24,37,17,5,42,Match Report,2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,641,594,45,9,3,5,37,17,14,4,4,0,538,2,14,Match Report,2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,57,40,3,7,6,1,0,5,3,0,1,1,0,0,Match Report,2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,9,6,4,4,1,2,4,50.0,2,8,1,7,2,11,5,1,Match Report,2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,72,729,31,145,308,282,46,728,25,15,60.0,8,32.0,510,2771,1340,32,25,5,12,8,531,42,Match Report,2023-04-01,15:00 (07:00),Premier League,Matchweek 29,Sat,Home,D,3,3,Brentford,1,0,0,16,9,2,37,2,6,0,0,0,43,16,10,61.5,Match Report
2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,2,16,6,37.5,0.13,0.33,16.9,0,0,0,2.7,2.7,0.17,-0.7,-0.7,Match Report,2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,3,0,3,100.0,1,0.2,+0.2,0,0,0,0,3,10,30.0,36,3,27.8,33.2,10,0.0,7.3,12,4,33.3,0,5.8,Match Report,2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,565,659,85.7,9307,3107,278,311,89.4,223,247,90.3,46,75,61.3,2,2.6,1.6,15,39,8,1,44,Match Report,2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,659,612,47,12,2,3,11,19,5,1,1,0,565,0,5,Match Report,2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,30,27,0,3,0,0,0,4,3,0,1,0,0,0,Match Report,2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,17,9,8,8,1,12,20,60.0,8,16,4,12,7,24,13,1,Match Report,2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,63,763,73,241,372,154,27,763,24,14,58.3,7,29.2,496,2363,1028,19,12,7,18,11,562,44,Match Report,2023-04-04,19:45 (11:45),Premier League,Matchweek 7,Tue,Away,W,2,0,Bournemouth,1,0,0,5,10,0,11,7,9,0,0,0,56,14,12,53.8,Match Report
2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,1,17,4,23.5,0.06,0.25,16.4,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Match Report,2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,3,2,1,33.3,0,1.4,-0.6,0,0,0,0,5,8,62.5,33,3,24.2,26.9,8,0.0,6.8,13,0,0.0,1,34.0,Match Report,2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,511,597,85.6,8650,3157,244,267,91.4,206,227,90.7,46,65,70.8,1,1.4,1.5,17,42,15,4,63,Match Report,2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,597,547,49,17,3,0,22,14,7,6,0,0,511,1,19,Match Report,2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,32,23,4,2,1,1,1,2,1,1,0,0,0,0,Match Report,2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,18,8,7,8,3,11,19,57.9,8,7,2,5,4,22,12,0,Match Report,2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,65,693,63,160,329,209,33,693,15,8,53.3,6,40.0,354,1828,1007,18,20,7,18,11,505,60,Match Report,2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,L,1,2,Tottenham,1,0,0,15,15,1,22,4,8,0,0,0,49,18,9,66.7,Match Report
For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,For Brighton & Hove Albion,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,2,26,10,38.5,0.08,0.20,17.2,0,0,0,2.9,2.9,0.12,-0.9,-0.9,Match Report,2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,2,1,1,50.0,0,0.2,-0.8,0,0,0,0,4,4,100.0,29,5,13.8,20.3,5,0.0,10.4,9,0,0.0,0,6.0,Match Report,2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,500,592,84.5,8037,2853,274,305,89.8,190,211,90.0,28,47,59.6,2,1.2,0.9,17,38,11,2,52,Match Report,2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,592,547,44,12,3,2,14,17,8,4,3,0,500,1,10,Match Report,2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,45,33,3,5,3,0,1,3,3,0,0,0,0,0,Match Report,2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,24,13,9,10,5,11,20,55.0,9,12,1,11,6,30,10,0,Match Report,2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,57,701,73,187,311,211,38,701,28,16,57.1,11,39.3,424,2712,1369,29,25,9,11,7,495,51,Match Report,2023-04-15,15:00 (07:00),Premier League,Matchweek 31,Sat,Away,W,2,1,Chelsea,2,0,0,11,11,1,14,6,13,0,0,0,55,8,9,47.1,Match Report
