For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,2,20,2,10.0,0.05,0.50,18.8,1,1,1,2.0,1.3,0.07,0.0,-0.3,Match Report,2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,4,2,2,75.0,0,2.1,+0.1,1,1,0,0,3,13,23.1,11,2,63.6,46.5,8,75.0,49.8,9,1,11.1,0,9.0,Match Report,2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,294,407,72.2,4563,1851,147,173,85.0,109,140,77.9,21,55,38.2,1,0.9,0.7,13,14,5,1,28,Match Report,2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,407,354,51,14,3,0,19,18,8,3,4,0,294,2,9,Match Report,2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,35,21,6,1,5,2,0,2,1,0,0,1,0,0,Match Report,2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,10,8,3,4,3,5,10,50.0,5,10,4,6,16,26,9,1,Match Report,2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,45,505,41,119,257,131,24,504,14,9,64.3,5,35.7,261,1431,705,19,12,5,14,13,292,27,Match Report,2020-03-07,16:00 (07:00),La Liga,Matchweek 27,Sat,Home,D,2,2,Sevilla,2,0,0,14,14,2,19,16,8,0,1,0,47,21,19,52.5,Match Report
2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,3,10,6,60.0,0.30,0.50,23.9,0,0,0,1.1,1.1,0.11,+1.9,+1.9,Match Report,2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,11,2,9,81.8,0,3.0,+1.0,0,0,0,0,18,47,38.3,28,3,92.9,56.4,21,100.0,62.2,47,2,4.3,0,5.6,Match Report,2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,228,402,56.7,4148,2261,126,164,76.8,67,107,62.6,31,98,31.6,3,0.9,0.7,7,18,2,0,20,Match Report,2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,402,327,71,18,2,1,7,25,3,2,0,0,228,4,9,Match Report,2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,17,12,1,0,1,1,2,5,4,0,0,0,0,1,Match Report,2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,21,10,19,1,1,9,31,29.0,22,9,6,3,18,39,75,0,Match Report,2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,30,594,148,305,219,79,8,594,11,5,45.5,6,54.5,212,1230,591,10,11,4,19,13,228,20,Match Report,2020-03-11,20:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,eng Liverpool,2,0,0,17,16,4,7,18,10,0,0,0,67,33,24,57.9,Match Report
2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,1,9,2,22.2,0.11,0.50,18.1,1,0,0,1.3,1.3,0.14,-0.3,-0.3,Match Report,2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,4,1,3,75.0,0,1.0,0.0,0,0,0,0,5,13,38.5,15,4,53.3,38.3,11,45.5,34.5,17,0,0.0,0,,Match Report,2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,343,458,74.9,5835,2246,156,183,85.2,124,162,76.5,38,71,53.5,1,0.8,0.7,5,20,7,0,34,Match Report,2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,458,401,55,11,2,3,12,24,7,1,4,0,343,2,5,Match Report,2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,17,11,2,2,0,2,0,2,2,0,0,0,0,0,Match Report,2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,13,6,5,7,1,5,13,38.5,8,7,2,5,9,22,18,0,Match Report,2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,46,546,51,175,272,103,17,546,11,11,100.0,0,0.0,306,1249,733,8,10,4,19,7,341,34,Match Report,2020-06-14,14:00 (05:00),La Liga,Matchweek 28,Sun,Away,D,1,1,Athletic Club,0,0,0,9,9,2,12,9,6,0,0,0,38,24,32,42.9,Match Report
2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,5,10,6,60.0,0.50,0.83,14.9,0,0,0,1.7,1.7,0.17,+3.3,+3.3,Match Report,2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,3,0,3,100.0,1,0.2,+0.2,0,0,0,0,9,29,31.0,29,4,65.5,43.9,12,83.3,51.2,9,0,0.0,0,,Match Report,2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,339,488,69.5,5381,2434,182,221,82.4,102,141,72.3,32,77,41.6,4,1.6,1.5,8,17,5,0,27,Match Report,2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,488,413,67,14,2,2,11,38,2,1,0,0,339,8,11,Match Report,2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,17,11,1,2,1,1,1,8,5,0,2,1,0,0,Match Report,2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,17,11,6,9,2,7,11,63.6,4,12,4,8,16,33,17,2,Match Report,2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,53,606,64,189,304,117,23,606,11,7,63.6,4,36.4,254,1162,521,9,5,4,20,11,337,27,Match Report,2020-06-17,22:00 (13:00),La Liga,Matchweek 29,Wed,Away,W,5,0,Osasuna,3,0,0,8,11,8,11,16,11,0,0,0,57,33,34,49.3,Match Report
2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,1,15,4,26.7,0.07,0.25,19.9,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Match Report,2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,2,0,2,100.0,1,0.6,+0.6,0,0,0,0,5,8,62.5,19,8,21.1,28.1,7,57.1,38.7,13,0,0.0,1,13.7,Match Report,2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,486,587,82.8,8016,3040,218,243,89.7,191,218,87.6,44,68,64.7,1,0.5,0.8,11,37,8,2,68,Match Report,2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,587,532,51,12,1,3,21,21,10,6,3,0,486,4,14,Match Report,2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,24,18,3,1,1,1,0,1,0,0,0,1,0,0,Match Report,2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,16,4,3,8,5,12,21,57.1,9,3,0,3,8,24,12,0,Match Report,2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,61,678,40,154,366,165,20,678,17,8,47.1,9,52.9,425,2418,1336,21,25,8,12,15,483,68,Match Report,2020-06-20,22:00 (13:00),La Liga,Matchweek 30,Sat,Home,W,1,0,Valladolid,4,0,0,14,12,4,21,8,4,0,0,0,56,23,11,67.6,Match Report
2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,0,12,7,58.3,0.00,0.00,18.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Match Report,2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,0,0,0,,1,0.0,0.0,0,0,0,0,4,13,30.8,14,2,64.3,45.3,6,66.7,45.0,21,0,0.0,0,,Match Report,2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,346,443,78.1,5050,2183,192,214,89.7,102,128,79.7,25,51,49.0,0,0.8,0.7,10,21,7,2,26,Match Report,2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,443,396,43,12,0,1,10,20,4,1,2,0,346,4,7,Match Report,2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,21,15,2,0,1,1,2,0,0,0,0,0,0,0,Match Report,2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,23,15,9,8,6,7,25,28.0,18,15,7,8,6,29,31,0,Match Report,2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,43,566,63,171,254,148,24,566,15,11,73.3,4,26.7,310,1312,590,17,11,6,19,11,345,26,Match Report,2020-06-23,19:30 (10:30),La Liga,Matchweek 31,Tue,Away,W,1,0,Levante,2,0,0,14,11,4,10,6,15,0,0,0,60,20,18,52.6,Match Report
2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,2,13,3,23.1,0.08,0.33,20.1,0,1,1,1.8,1.0,0.07,+0.2,0.0,Match Report,2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,2,1,1,100.0,0,1.1,+0.1,1,1,0,0,1,2,50.0,16,3,6.3,21.9,7,14.3,27.3,4,0,0.0,3,21.2,Match Report,2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,579,672,86.2,9302,2990,291,313,93.0,219,245,89.4,40,66,60.6,1,0.9,0.8,10,45,10,0,58,Match Report,2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,672,625,46,13,1,1,14,21,3,1,2,0,579,1,8,Match Report,2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,27,17,5,1,1,3,0,4,0,1,1,0,2,0,Match Report,2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,14,11,4,7,3,6,12,50.0,6,6,0,6,8,22,10,0,Match Report,2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,69,768,35,139,466,171,25,767,13,8,61.5,5,38.5,531,2469,1323,18,17,4,21,10,578,58,Match Report,2020-06-27,22:00 (13:00),La Liga,Matchweek 32,Sat,Home,W,2,1,Alavés,3,0,0,13,14,1,14,8,11,1,1,0,57,27,18,60.0,Match Report
2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,2,8,1,12.5,0.00,0.00,26.7,0,2,2,1.9,0.3,0.04,+0.1,-0.3,Match Report,2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,5,2,4,80.0,0,1.4,+0.4,1,1,0,0,5,16,31.3,17,5,64.7,45.5,8,62.5,40.9,11,1,9.1,0,10.0,Match Report,2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,233,312,74.7,3892,1688,120,135,88.9,66,88,75.0,30,55,54.5,0,0.3,0.4,8,14,8,2,30,Match Report,2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,312,273,37,9,0,2,11,16,1,0,1,0,233,2,9,Match Report,2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,19,13,0,4,0,2,0,4,1,0,1,0,2,0,Match Report,2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,29,17,22,3,4,15,36,41.7,21,9,2,7,12,41,13,1,Match Report,2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,28,417,45,153,153,116,23,415,14,11,78.6,3,21.4,222,1452,730,16,14,7,10,14,232,29,Match Report,2020-06-30,22:00 (13:00),La Liga,Matchweek 33,Tue,Away,D,2,2,Barcelona,5,0,0,15,11,2,11,12,17,2,1,1,40,12,13,48.0,Match Report
2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,3,14,2,14.3,0.14,1.00,16.3,0,1,1,2.7,1.9,0.14,+0.3,+0.1,Match Report,2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,1,0,1,100.0,1,0.2,+0.2,0,0,0,0,4,12,33.3,17,2,35.3,34.9,9,66.7,46.3,15,1,6.7,0,5.3,Match Report,2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,426,510,83.5,7532,2953,182,199,91.5,185,210,88.1,43,74,58.1,1,1.9,1.6,13,26,19,3,51,Match Report,2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,510,468,40,11,1,3,10,15,4,1,1,0,426,2,1,Match Report,2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,28,23,2,1,0,2,0,4,2,0,1,0,1,0,Match Report,2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,24,16,9,10,5,14,30,46.7,16,15,5,10,12,36,13,0,Match Report,2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,48,640,57,206,261,180,39,639,13,5,38.5,8,61.5,367,1780,948,21,20,8,23,12,422,49,Match Report,2020-07-03,22:00 (13:00),La Liga,Matchweek 34,Fri,Home,W,3,0,Mallorca,2,0,0,14,10,2,10,12,16,1,0,0,59,11,14,44.0,Match Report
2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,1,10,2,20.0,0.10,0.50,18.6,1,0,0,1.2,1.2,0.12,-0.2,-0.2,Match Report,2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,4,1,3,75.0,0,1.2,+0.2,0,0,0,0,4,6,66.7,11,4,45.5,36.7,5,20.0,28.4,21,0,0.0,0,4.0,Match Report,2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,407,514,79.2,6534,2357,209,242,86.4,146,167,87.4,32,62,51.6,0,0.4,0.7,6,26,8,0,43,Match Report,2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,514,464,47,14,0,3,12,24,2,0,1,0,407,3,9,Match Report,2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,20,12,3,2,1,2,0,2,2,0,0,0,0,0,Match Report,2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,19,13,11,5,3,4,10,40.0,6,7,1,6,10,29,16,0,Match Report,2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,50,606,41,140,268,200,20,606,10,7,70.0,3,30.0,321,1505,800,19,16,6,12,9,405,43,Match Report,2020-07-07,22:00 (13:00),La Liga,Matchweek 35,Tue,Away,D,1,1,Celta Vigo,3,0,0,13,14,3,12,10,13,0,0,0,41,16,12,57.1,Match Report
2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,1,9,4,44.4,0.11,0.25,15.5,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Match Report,2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,3,0,3,100.0,1,0.5,+0.5,0,0,0,0,5,17,29.4,15,4,46.7,39.5,14,71.4,51.8,11,0,0.0,1,12.5,Match Report,2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,308,403,76.4,5124,2039,155,179,86.6,112,132,84.8,28,69,40.6,1,0.6,0.5,8,22,7,1,36,Match Report,2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,403,351,50,11,0,2,9,22,2,1,1,0,308,2,3,Match Report,2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,16,11,3,0,1,1,0,2,0,1,0,0,1,0,Match Report,2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,19,13,9,6,4,10,22,45.5,12,7,4,3,16,35,22,0,Match Report,2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,38,499,66,167,229,105,16,499,7,5,71.4,2,28.6,298,1472,735,12,12,4,10,11,306,36,Match Report,2020-07-11,22:00 (13:00),La Liga,Matchweek 36,Sat,Home,W,1,0,Betis,1,1,0,10,10,2,9,16,13,0,0,0,44,16,15,51.6,Match Report
2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,2,11,3,27.3,0.18,0.67,16.3,2,0,0,1.2,1.2,0.11,+0.8,+0.8,Match Report,2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,5,0,5,100.0,1,1.1,+1.1,0,0,0,0,5,16,31.3,27,8,37.0,39.5,9,66.7,46.6,15,0,0.0,0,12.0,Match Report,2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,451,584,77.2,7072,2878,233,269,86.6,131,165,79.4,46,86,53.5,2,1.0,1.6,7,19,6,2,31,Match Report,2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,584,530,50,14,2,5,5,23,3,1,0,0,451,4,8,Match Report,2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,18,12,2,1,1,2,0,4,4,0,0,0,0,0,Match Report,2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,18,13,7,8,3,7,11,63.6,4,11,3,8,12,30,15,2,Match Report,2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,62,691,65,239,342,113,20,691,16,11,68.8,5,31.3,365,1730,890,18,10,5,19,14,449,31,Match Report,2020-07-16,21:00 (12:00),La Liga,Matchweek 37,Thu,Away,W,2,0,Getafe,2,0,0,11,12,4,5,12,13,0,0,0,59,25,26,49.0,Match Report
2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,1,6,3,50.0,0.17,0.33,10.0,0,0,0,1.6,1.6,0.28,-0.6,-0.6,Match Report,2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,3,1,3,66.7,0,0.6,+0.6,0,0,0,0,7,22,31.8,24,3,62.5,45.5,8,87.5,56.8,17,0,0.0,0,18.0,Match Report,2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,370,479,77.2,5698,1872,205,232,88.4,88,109,80.7,45,86,52.3,1,0.7,0.9,4,21,6,1,24,Match Report,2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,479,430,47,9,0,3,11,26,2,1,1,0,370,2,10,Match Report,2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,9,6,1,0,2,0,0,2,1,0,0,1,0,0,Match Report,2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,10,8,4,5,1,2,5,40.0,3,11,2,9,8,18,24,0,Match Report,2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,44,576,63,153,287,136,15,576,10,7,70.0,3,30.0,326,1310,583,8,6,2,13,7,367,24,Match Report,2020-07-19,21:00 (12:00),La Liga,Matchweek 38,Sun,Home,D,1,1,Real Sociedad,1,0,0,16,9,2,11,8,8,0,0,1,47,21,19,52.5,Match Report
2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,1,8,2,25.0,0.00,0.00,20.2,0,1,1,1.1,0.3,0.04,-0.1,-0.3,Match Report,2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,4,2,2,50.0,0,0.7,-1.3,0,0,0,0,4,10,40.0,23,7,39.1,32.0,6,16.7,25.2,12,1,8.3,0,11.5,Match Report,2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,397,506,78.5,6592,2366,176,204,86.3,163,199,81.9,36,63,57.1,0,0.3,0.7,6,14,6,0,39,Match Report,2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,506,445,59,21,1,2,19,22,7,1,4,0,397,2,6,Match Report,2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,17,7,4,0,2,4,0,2,1,0,0,0,1,0,Match Report,2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,9,4,5,2,2,7,19,36.8,12,9,1,8,5,14,22,0,Match Report,2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,43,603,58,188,306,117,22,602,14,11,78.6,3,21.4,330,1791,1013,18,12,4,20,9,395,38,Match Report,2020-08-13,21:00 (12:00),Champions Lg,Quarter-finals,Thu,Neutral,L,1,2,de RB Leipzig,2,0,0,12,20,2,19,5,4,1,0,0,45,23,17,57.5,Match Report
,,,,,,--,,,,67,605,200,33.1,0.10,0.29,17.7,16,9,12,,,0.12,+67.0,+58.0,,,,,,,,--,,,,158,40,122,76.6,22,38.3,+6.6,4,3,0,1,299,751,39.8,795,142,57.0,40.9,399,75.4,50.8,697,15,2.2,15,12.7,,,,,,,,--,,,,17065,22279,76.6,279679,109965,8529,9778,87.2,5782,7180,80.5,1703,3346,50.9,47,,,419,1146,370,59,1718,,,,,,,,--,,,,22279,19751,2387,638,79,158,790,1037,229,67,116,0,17065,141,362,,,,,,,,--,,,,1012,704,114,54,62,58,20,109,71,9,11,7,9,2,,,,,,,,--,,,,808,535,378,313,117,346,807,42.9,461,460,135,325,548,1321,963,22,,,,,,,,--,,,,,27467,2489,7751,13200,6752,992,27456,681,432,63.4,249,36.6,14840,73863,37766,737,651,189,731,469,16948,1705,,,,,,,,--,,,,120,3,2,675,650,148,790,548,535,8,4,4,2449,1021,879,53.7,
