For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,For Cádiz_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Cádiz_Date,For Cádiz_Time,For Cádiz_Comp,For Cádiz_Round,For Cádiz_Day,For Cádiz_Venue,For Cádiz_Result,For Cádiz_GF,For Cádiz_GA,For Cádiz_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,2,8,2,25.0,0.25,1.00,25.9,1,0,0,0.7,0.7,0.09,+1.3,+1.3,Match Report,2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,8,0,8,100.0,1,0.8,+0.8,0,0,0,0,12,32,37.5,31,1,67.7,50.4,11,100.0,68.1,29,4,13.8,0,7.8,Match Report,2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,200,305,65.6,3882,1883,90,107,84.1,67,92,72.8,31,80,38.8,2,0.6,0.6,5,12,2,2,14,Match Report,2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,305,254,50,19,1,3,10,17,2,1,0,0,200,1,7,Match Report,2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,10,6,1,1,1,1,0,4,3,0,1,0,0,0,Match Report,2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,18,14,14,4,0,11,25,44.0,14,12,2,10,6,24,32,0,Match Report,2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,34,426,87,206,165,59,8,426,5,4,80.0,1,20.0,175,1519,638,11,11,1,15,8,198,14,Match Report,2022-01-22,14:00 (05:00),La Liga,Matchweek 22,Sat,Away,W,2,0,Levante,6,0,0,16,15,1,10,6,14,0,0,0,52,13,9,59.1,Match Report
2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,1,10,2,20.0,0.00,0.00,,,1,1,,,,,,Match Report,2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,2,2,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,,,,,,,,,0,,,,,,,,Match Report,2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,23,,,,,,,,,Match Report,2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,,,,,,,,,,,,,,Match Report,2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,,6,,,,,,,,,,,8,0,,,Match Report,2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,54,,,,,,,,,,,,,,,,,,,,,,,Match Report,2022-02-02,21:00 (12:00),Copa del Rey,Quarter-finals,Wed,Away,L,1,2,Valencia,6,1,1,19,18,2,23,8,6,,,0,,,,,Match Report
2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,1,12,5,41.7,0.08,0.20,15.4,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Match Report,2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,5,2,3,100.0,0,2.6,+0.6,2,2,0,0,8,16,50.0,18,1,50.0,42.9,12,58.3,49.3,15,0,0.0,2,18.0,Match Report,2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,363,454,80.0,7197,2794,143,158,90.5,159,191,83.2,55,85,64.7,1,0.8,0.8,12,28,12,5,33,Match Report,2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,454,399,54,15,1,3,21,20,4,3,1,0,363,1,8,Match Report,2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,23,19,2,0,2,0,0,2,2,0,0,0,0,0,Match Report,2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,23,12,10,11,2,6,15,40.0,9,9,4,5,12,35,23,0,Match Report,2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,53,592,63,197,262,137,29,592,10,3,30.0,7,70.0,372,1912,857,19,10,5,25,9,361,32,Match Report,2022-02-05,16:15 (07:15),La Liga,Matchweek 23,Sat,Away,L,1,2,Mallorca,4,0,0,15,14,1,21,12,12,0,2,0,52,12,22,35.3,Match Report
2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,0,8,2,25.0,0.00,0.00,19.5,1,0,0,0.7,0.7,0.09,-0.7,-0.7,Match Report,2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,1,0,0,100.0,1,1.0,+1.0,1,0,1,0,10,20,50.0,30,7,50.0,38.9,8,62.5,49.1,9,1,11.1,0,10.0,Match Report,2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,296,406,72.9,5650,2272,135,151,89.4,112,144,77.8,44,82,53.7,0,0.5,0.9,4,22,2,1,29,Match Report,2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,406,350,55,20,0,4,18,23,3,1,0,0,296,1,16,Match Report,2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,13,7,2,2,1,1,0,0,0,0,0,0,0,0,Match Report,2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,10,5,7,3,0,4,10,40.0,6,10,1,9,10,20,14,0,Match Report,2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,45,501,55,193,209,108,13,501,19,9,47.4,10,52.6,286,1500,730,16,12,2,11,7,295,29,Match Report,2022-02-12,14:00 (05:00),La Liga,Matchweek 24,Sat,Home,D,0,0,Celta Vigo,3,0,0,12,18,1,18,10,5,0,1,0,36,19,16,54.3,Match Report
2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,1,9,2,22.2,0.11,0.50,23.5,2,0,0,0.5,0.5,0.06,+0.5,+0.5,Match Report,2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,1,1,0,100.0,0,1.0,0.0,1,1,0,0,2,11,18.2,32,5,31.3,35.0,5,20.0,24.4,7,1,14.3,0,5.0,Match Report,2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,463,608,76.2,8616,2808,189,216,87.5,207,252,82.1,58,105,55.2,1,0.4,0.9,4,32,7,0,47,Match Report,2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,608,557,46,10,5,9,19,22,7,2,3,0,463,5,11,Match Report,2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,16,13,0,0,1,2,0,2,2,0,0,0,0,0,Match Report,2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,9,4,3,6,0,6,11,54.5,5,6,1,5,2,11,7,0,Match Report,2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,64,681,47,195,349,137,19,681,9,4,44.4,5,55.6,291,1493,866,15,7,1,8,5,459,46,Match Report,2022-02-19,18:30 (09:30),La Liga,Matchweek 25,Sat,Home,D,1,1,Getafe,3,0,0,17,11,5,19,2,4,0,1,0,50,15,29,34.1,Match Report
2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,0,12,4,33.3,0.00,0.00,17.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Match Report,2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,1,0,1,100.0,1,0.2,+0.2,0,0,0,0,3,13,23.1,31,4,38.7,38.2,6,16.7,28.7,4,0,0.0,3,23.0,Match Report,2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,491,623,78.8,9065,2604,196,223,87.9,221,252,87.7,60,117,51.3,0,0.6,0.8,10,51,9,4,57,Match Report,2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,623,573,49,15,3,4,31,23,4,1,2,0,491,1,8,Match Report,2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,24,23,1,0,0,0,0,0,0,0,0,0,0,0,Match Report,2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,14,5,4,7,3,10,15,66.7,5,5,3,2,3,17,6,0,Match Report,2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,63,701,45,172,346,184,15,701,9,5,55.6,4,44.4,348,2016,1154,23,15,2,15,7,487,57,Match Report,2022-02-28,21:00 (12:00),La Liga,Matchweek 26,Mon,Away,D,0,0,Granada,3,0,0,17,12,1,31,3,5,0,0,0,69,18,11,62.1,Match Report
2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,2,13,7,53.8,0.15,0.29,14.7,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Match Report,2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,3,0,3,100.0,1,1.1,+1.1,0,0,0,0,12,25,48.0,29,1,58.6,41.5,10,80.0,58.1,18,0,0.0,0,10.7,Match Report,2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,268,387,69.3,5828,2604,94,120,78.3,114,136,83.8,51,96,53.1,1,0.5,1.0,8,22,9,4,23,Match Report,2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,387,327,59,17,0,2,25,26,5,3,2,0,268,1,16,Match Report,2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,21,11,5,0,2,2,1,3,1,1,0,0,0,1,Match Report,2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,14,9,1,10,3,4,9,44.4,5,9,4,5,10,24,16,1,Match Report,2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,47,489,61,160,205,131,25,489,10,8,80.0,2,20.0,230,1584,777,22,12,2,13,10,267,22,Match Report,2022-03-06,14:00 (05:00),La Liga,Matchweek 27,Sun,Home,W,2,0,Rayo Vallecano,5,0,0,23,15,1,25,10,9,0,0,0,58,16,14,53.3,Match Report
2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,1,14,2,14.3,0.07,0.50,17.9,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Match Report,2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,5,2,3,60.0,0,1.7,-0.3,0,0,0,0,7,17,41.2,23,4,56.5,40.2,4,100.0,64.0,1,1,100.0,3,24.0,Match Report,2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,386,499,77.4,7447,2567,170,189,89.9,154,175,88.0,59,105,56.2,1,0.5,0.7,8,34,3,2,46,Match Report,2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,499,438,61,24,0,8,20,26,4,2,2,0,386,0,13,Match Report,2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,25,17,4,3,0,0,1,2,2,0,0,0,0,0,Match Report,2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,11,6,1,6,4,4,9,44.4,5,6,0,6,7,18,1,1,Match Report,2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,55,582,31,122,336,134,18,582,21,13,61.9,8,38.1,347,1749,899,15,13,2,17,16,382,46,Match Report,2022-03-11,21:00 (12:00),La Liga,Matchweek 28,Fri,Away,L,1,2,Atlético Madrid,1,0,0,14,23,0,20,7,6,0,0,0,62,18,27,40.0,Match Report
2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,1,16,7,43.8,0.06,0.14,21.4,1,0,0,1.7,1.7,0.11,-0.7,-0.7,Match Report,2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,1,0,1,100.0,1,0.0,0.0,0,0,0,0,7,21,33.3,21,1,85.7,54.5,3,100.0,69.0,7,0,0.0,1,21.3,Match Report,2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,316,424,74.5,5270,1988,150,172,87.2,115,135,85.2,31,76,40.8,1,1.7,0.7,14,21,7,3,26,Match Report,2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,424,381,40,12,0,4,19,18,6,3,1,0,316,3,8,Match Report,2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,32,25,2,2,1,2,0,2,2,0,0,0,0,0,Match Report,2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,25,11,16,7,2,11,22,50.0,11,18,2,16,4,29,17,0,Match Report,2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,42,546,57,220,222,115,22,546,18,8,44.4,10,55.6,277,2049,1059,20,17,5,15,10,313,26,Match Report,2022-03-20,16:15 (08:15),La Liga,Matchweek 29,Sun,Home,W,1,0,Villarreal,4,0,0,11,10,3,19,4,11,0,0,0,71,11,13,45.8,Match Report
2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,0,4,3,75.0,0.00,0.00,21.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Match Report,2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,1,0,1,100.0,1,0.0,0.0,0,0,0,0,7,21,33.3,21,6,66.7,47.6,7,100.0,69.0,17,3,17.6,0,5.5,Match Report,2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,281,412,68.2,5025,1974,142,174,81.6,96,129,74.4,35,83,42.2,0,0.1,0.4,4,28,5,2,25,Match Report,2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,412,360,48,13,0,5,18,24,3,2,0,0,281,4,8,Match Report,2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,7,7,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,22,12,10,11,1,11,30,36.7,19,13,1,12,8,30,28,0,Match Report,2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,49,522,57,173,246,111,8,522,11,4,36.4,7,63.6,200,1164,628,13,8,1,15,5,279,25,Match Report,2022-04-03,18:30 (09:30),La Liga,Matchweek 30,Sun,Away,D,0,0,Valencia,6,1,1,18,10,4,18,8,12,0,0,0,51,17,13,56.7,Match Report
For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,For Cádiz,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,1,10,3,30.0,0.10,0.33,15.4,1,0,0,1.3,1.3,0.13,-0.3,-0.3,Match Report,2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,2,2,0,50.0,0,1.3,-0.7,1,1,0,0,6,20,30.0,19,2,68.4,51.6,8,87.5,65.6,13,1,7.7,1,22.5,Match Report,2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,202,317,63.7,3880,1649,80,94,85.1,75,102,73.5,32,86,37.2,0,0.3,0.4,6,13,8,4,24,Match Report,2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,317,259,56,13,0,4,25,24,8,4,2,0,202,2,8,Match Report,2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,16,12,3,0,0,1,0,0,0,0,0,0,0,0,Match Report,2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,15,9,7,8,0,7,18,38.9,11,8,3,5,9,24,19,0,Match Report,2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,41,403,42,127,175,105,15,403,9,5,55.6,4,44.4,150,995,546,17,14,1,10,13,200,22,Match Report,2022-04-09,14:00 (05:00),La Liga,Matchweek 31,Sat,Home,L,1,2,Betis,1,0,0,18,10,2,25,9,9,0,1,0,46,14,9,60.9,Match Report
2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,1,6,4,66.7,0.17,0.25,9.1,0,0,0,1.7,1.7,0.40,-0.7,-0.7,Match Report,2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,6,0,6,100.0,1,1.0,+1.0,0,0,0,0,9,34,26.5,25,2,92.0,58.0,12,91.7,64.0,30,3,10.0,0,5.3,Match Report,2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,153,256,59.8,2955,1636,66,86,76.7,54,69,78.3,24,74,32.4,0,0.9,0.5,4,12,1,0,13,Match Report,2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,256,208,43,16,1,1,7,13,1,1,0,0,153,5,10,Match Report,2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,10,5,1,2,2,0,0,1,0,0,0,1,0,0,Match Report,2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,20,12,12,8,0,7,29,24.1,22,9,5,4,15,35,38,0,Match Report,2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,26,385,92,196,143,49,9,385,14,6,42.9,8,57.1,138,862,424,9,6,2,6,6,151,13,Match Report,2022-04-18,21:00 (12:00),La Liga,Matchweek 32,Mon,Away,W,1,0,Barcelona,1,0,0,9,14,5,7,15,12,0,0,0,53,14,12,53.8,Match Report
