For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,1,11,2,18.2,0.09,0.5,22.4,0.0,0,0,1.0,1.0,0.09,0.0,0.0,Match Report,2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,6,3,3,50.0,0,1.8,-1.2,0,0,0,0,5.0,6.0,83.3,30.0,5.0,16.7,29.7,7.0,14.3,21.7,13.0,4.0,30.8,0.0,8.3,Match Report,2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,426.0,508.0,83.9,7508.0,2461.0,186.0,211.0,88.2,191.0,217.0,88.0,38.0,59.0,64.4,1,0.6,0.6,6.0,23.0,4.0,1.0,37.0,Match Report,2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,508.0,463.0,45.0,11.0,0.0,3.0,18,18.0,5.0,0.0,3.0,0.0,426.0,0.0,7.0,Match Report,2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,18.0,14.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,16.0,10,7.0,7.0,2.0,6.0,16.0,37.5,10.0,14.0,7.0,7.0,12,28,18.0,2.0,Match Report,2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,45.0,611.0,76.0,235.0,277.0,105.0,16.0,611.0,14.0,5.0,35.7,8.0,57.1,395.0,1923.0,996.0,11.0,15.0,4.0,11.0,10.0,424.0,37.0,Match Report,2024-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Away,L,1.0,3.0,Bayern Munich,1,0,0,9,9,0,18,12,10,0.0,0.0,0,45.0,12.0,4.0,75.0,Match Report
2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,0,24,8,33.3,0.0,0.0,19.1,0.0,0,0,1.5,1.5,0.06,-1.5,-1.5,Match Report,2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,1,0,1,100.0,1,0.0,0.0,0,0,0,0,3.0,7.0,42.9,35.0,6.0,17.1,23.9,6.0,16.7,26.0,10.0,1.0,10.0,0.0,8.0,Match Report,2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,494.0,571.0,86.5,8162.0,3068.0,249.0,266.0,93.6,185.0,210.0,88.1,42.0,67.0,62.7,0,0.9,0.9,19.0,28.0,11.0,4.0,50.0,Match Report,2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,571.0,519.0,52.0,18.0,2.0,0.0,19,20.0,7.0,4.0,3.0,0.0,494.0,0.0,6.0,Match Report,2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,43.0,28.0,4.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,10.0,5,2.0,8.0,0.0,5.0,10.0,50.0,5.0,13.0,5.0,8.0,11,21,18.0,0.0,Match Report,2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,58.0,692.0,53.0,179.0,332.0,190.0,30.0,692.0,27.0,16.0,59.3,9.0,33.3,416.0,2075.0,1153.0,24.0,20.0,8.0,15.0,20.0,484.0,47.0,Match Report,2024-02-10,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,D,0.0,0.0,Darmstadt 98,0,0,0,11,14,0,19,11,5,0.0,0.0,0,52.0,16.0,5.0,76.2,Match Report
2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,0,15,0,0.0,0.0,,17.3,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report,2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,9,2,7,77.8,0,1.8,-0.2,0,0,0,0,4.0,7.0,57.1,28.0,4.0,21.4,28.2,7.0,14.3,21.1,14.0,1.0,7.1,2.0,17.3,Match Report,2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,429.0,520.0,82.5,7207.0,2778.0,205.0,233.0,88.0,188.0,209.0,90.0,30.0,50.0,60.0,0,0.6,1.1,11.0,35.0,12.0,4.0,47.0,Match Report,2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,520.0,472.0,47.0,13.0,0.0,2.0,20,20.0,4.0,0.0,3.0,0.0,429.0,1.0,17.0,Match Report,2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,24.0,17.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,15.0,8,6.0,9.0,0.0,11.0,19.0,57.9,8.0,10.0,3.0,7.0,7,22,26.0,0.0,Match Report,2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,51.0,644.0,66.0,193.0,308.0,148.0,20.0,644.0,17.0,8.0,47.1,7.0,41.2,429.0,2066.0,887.0,17.0,18.0,3.0,15.0,21.0,424.0,47.0,Match Report,2024-02-17,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,2.0,RB Leipzig,5,0,0,13,11,1,20,7,8,0.0,0.0,0,50.0,11.0,13.0,45.8,Match Report
2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,5,21,5,23.8,0.19,0.8,16.9,0.0,1,1,3.5,2.8,0.14,1.5,1.2,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,4,2,2,50.0,0,1.6,-0.4,0,0,0,0,5.0,16.0,31.3,35.0,4.0,42.9,38.6,7.0,14.3,14.7,20.0,1.0,5.0,1.0,21.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,331.0,442.0,74.9,6135.0,2447.0,147.0,171.0,86.0,134.0,163.0,82.2,44.0,82.0,53.7,3,2.6,2.7,17.0,13.0,12.0,4.0,36.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,442.0,398.0,41.0,13.0,3.0,2.0,20,13.0,5.0,2.0,1.0,0.0,331.0,3.0,6.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,38.0,26.0,4.0,2.0,3.0,2.0,1.0,8.0,4.0,0.0,0.0,2.0,1.0,1.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,22.0,15,13.0,8.0,1.0,10.0,13.0,76.9,3.0,12.0,2.0,10.0,15,37,32.0,0.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,48.0,597.0,91.0,252.0,218.0,133.0,37.0,596.0,17.0,6.0,35.3,7.0,41.2,254.0,1326.0,669.0,12.0,12.0,3.0,14.0,11.0,325.0,34.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,5.0,2.0,Bochum,2,0,0,13,12,3,20,15,15,1.0,0.0,0,61.0,30.0,26.0,53.6,Match Report
2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,1,14,5,35.7,0.07,0.2,16.1,0.0,0,0,1.0,1.0,0.07,0.0,0.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,3,1,2,66.7,0,0.9,-0.1,0,0,0,0,6.0,10.0,60.0,38.0,3.0,15.8,25.8,13.0,30.8,27.0,22.0,0.0,0.0,0.0,7.7,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,386.0,494.0,78.1,6828.0,2391.0,163.0,192.0,84.9,187.0,217.0,86.2,28.0,55.0,50.9,1,1.0,0.9,13.0,20.0,11.0,4.0,41.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,494.0,436.0,53.0,10.0,0.0,1.0,17,22.0,6.0,0.0,5.0,0.0,386.0,5.0,9.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,27.0,23.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,20.0,12,10.0,9.0,1.0,11.0,14.0,78.6,3.0,13.0,8.0,5.0,8,28,40.0,0.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,57.0,627.0,102.0,257.0,267.0,110.0,19.0,627.0,10.0,2.0,20.0,7.0,70.0,339.0,1664.0,896.0,23.0,12.0,3.0,7.0,13.0,377.0,41.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Mainz 05,1,0,0,16,11,5,17,8,12,0.0,0.0,0,43.0,18.0,14.0,56.3,Match Report
2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,3,17,5,29.4,0.18,0.6,13.9,0.0,0,0,1.8,1.8,0.11,1.2,1.2,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,5,3,2,40.0,0,1.5,-1.5,0,0,0,0,0.0,0.0,,24.0,7.0,0.0,16.5,7.0,0.0,13.0,14.0,1.0,7.1,0.0,4.3,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,451.0,539.0,83.7,8097.0,2716.0,175.0,193.0,90.7,236.0,258.0,91.5,34.0,57.0,59.6,3,1.6,2.4,13.0,28.0,11.0,4.0,54.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,539.0,485.0,51.0,16.0,1.0,3.0,28,16.0,8.0,4.0,4.0,0.0,451.0,3.0,12.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,27.0,23.0,2.0,0.0,2.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,19.0,8,8.0,8.0,3.0,9.0,14.0,64.3,5.0,16.0,4.0,12.0,8,27,16.0,1.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,58.0,658.0,56.0,212.0,314.0,136.0,35.0,658.0,17.0,5.0,29.4,8.0,47.1,394.0,2124.0,1244.0,23.0,10.0,7.0,14.0,8.0,450.0,54.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,D,3.0,3.0,Köln,3,0,0,15,15,3,28,8,8,0.0,0.0,0,39.0,13.0,13.0,50.0,Match Report
2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,1,21,5,23.8,0.05,0.2,,,0,0,,,,,,Match Report,2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,2,2,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report,2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,,,,,,,,,,,,,,,1,,,,,,,,Match Report,2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,,,,,,,28,,,,,,,,,Match Report,2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,,,,,,,,,,,,,,,Match Report,2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,,7,,,,,,,,,,,8,0,,,Match Report,2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,73.0,,,,,,,,,,,,,,,,,,,,,,,Match Report,2024-03-12,20:30 (12:30),DFB-Pokal,Quarter-finals,Tue,Away,L,1.0,2.0,Saarbrücken,1,0,0,13,8,0,28,8,7,,,0,,,,,Match Report
2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,1,7,2,28.6,0.14,0.5,20.5,0.0,0,0,0.5,0.5,0.07,0.5,0.5,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,6.0,16.0,37.5,34.0,4.0,23.5,30.2,11.0,72.7,45.8,25.0,0.0,0.0,2.0,25.7,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,353.0,466.0,75.8,6186.0,2296.0,162.0,185.0,87.6,147.0,179.0,82.1,34.0,72.0,47.2,1,0.5,0.4,5.0,15.0,5.0,3.0,22.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,466.0,403.0,63.0,17.0,1.0,2.0,14,29.0,4.0,4.0,0.0,0.0,353.0,0.0,9.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,9.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,15.0,8,8.0,6.0,1.0,9.0,13.0,69.2,4.0,16.0,9.0,7.0,10,25,37.0,0.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,47.0,610.0,93.0,260.0,252.0,103.0,7.0,610.0,18.0,9.0,50.0,9.0,50.0,321.0,1843.0,990.0,20.0,15.0,1.0,17.0,15.0,351.0,22.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Away,D,1.0,1.0,Heidenheim,3,0,0,8,14,0,14,10,8,0.0,0.0,0,50.0,15.0,16.0,48.4,Match Report
2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,0,19,3,15.8,0.0,0.0,13.4,0.0,0,0,1.5,1.5,0.08,-1.5,-1.5,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,8,3,5,62.5,0,2.6,-0.4,0,0,0,0,1.0,3.0,33.3,30.0,5.0,6.7,25.2,5.0,20.0,18.6,4.0,0.0,0.0,4.0,18.2,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,466.0,578.0,80.6,7550.0,2782.0,230.0,254.0,90.6,185.0,222.0,83.3,39.0,67.0,58.2,0,1.5,2.3,18.0,27.0,8.0,4.0,44.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,578.0,523.0,54.0,7.0,1.0,2.0,35,24.0,14.0,8.0,5.0,0.0,466.0,1.0,9.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,36.0,21.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,15.0,6,3.0,8.0,4.0,6.0,10.0,60.0,4.0,14.0,3.0,11.0,7,22,8.0,0.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,54.0,691.0,44.0,209.0,307.0,179.0,37.0,691.0,21.0,8.0,38.1,12.0,57.1,435.0,2372.0,1305.0,30.0,15.0,8.0,15.0,11.0,461.0,44.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Home,L,0.0,3.0,Freiburg,1,0,0,11,7,1,35,7,6,0.0,0.0,0,51.0,20.0,7.0,74.1,Match Report
2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,3,10,6,60.0,0.3,0.5,14.7,0.0,0,0,1.1,1.1,0.11,1.9,1.9,Match Report,2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,4,1,3,75.0,0,0.6,-0.4,0,0,0,0,5.0,17.0,29.4,34.0,3.0,38.2,32.5,7.0,57.1,42.7,17.0,3.0,17.6,1.0,11.6,Match Report,2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,373.0,473.0,78.9,6175.0,2207.0,177.0,197.0,89.8,153.0,181.0,84.5,32.0,67.0,47.8,2,0.9,0.9,9.0,16.0,7.0,1.0,29.0,Match Report,2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,473.0,428.0,43.0,9.0,0.0,1.0,19,21.0,4.0,0.0,3.0,0.0,373.0,2.0,12.0,Match Report,2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,17.0,12.0,3.0,1.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,16.0,7,8.0,8.0,0.0,8.0,16.0,50.0,8.0,13.0,3.0,10.0,8,24,23.0,0.0,Match Report,2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,39.0,568.0,70.0,247.0,207.0,117.0,17.0,568.0,12.0,7.0,58.3,3.0,25.0,316.0,1319.0,599.0,10.0,8.0,3.0,5.0,13.0,367.0,28.0,Match Report,2024-04-07,17:30 (08:30),Bundesliga,Matchweek 28,Sun,Away,W,3.0,1.0,Wolfsburg,2,0,0,12,9,2,19,8,7,0.0,0.0,0,45.0,13.0,13.0,50.0,Match Report
2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,1,18,4,22.2,0.06,0.25,17.1,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,4,2,2,75.0,0,1.5,-0.5,1,1,0,0,1.0,5.0,20.0,28.0,4.0,14.3,25.0,3.0,33.3,30.7,6.0,1.0,16.7,0.0,11.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,387.0,472.0,82.0,6502.0,2469.0,161.0,186.0,86.6,181.0,204.0,88.7,26.0,46.0,56.5,1,1.0,1.0,15.0,32.0,14.0,3.0,43.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,472.0,434.0,36.0,12.0,0.0,2.0,16,16.0,2.0,0.0,1.0,0.0,387.0,2.0,4.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,31.0,22.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,18.0,8,10.0,7.0,1.0,10.0,22.0,45.5,12.0,17.0,6.0,11.0,8,26,15.0,0.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,46.0,573.0,53.0,196.0,253.0,130.0,31.0,573.0,12.0,5.0,41.7,6.0,50.0,331.0,1977.0,1063.0,30.0,12.0,3.0,11.0,1.0,382.0,43.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,L,1.0,2.0,Dortmund,1,0,0,13,10,2,16,8,8,0.0,1.0,0,52.0,14.0,6.0,70.0,Match Report
