For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,1,6,1,16.7,0.17,1.0,24.6,1.0,0,0,0.1,0.1,0.02,0.9,0.9,Match Report,2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,3,1,2,66.7,0,0.3,-0.7,0,0,0,0,6.0,17.0,35.3,36.0,1.0,44.4,37.7,6.0,16.7,22.0,16.0,1.0,6.3,0.0,7.3,Match Report,2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,315.0,446.0,70.6,5773.0,2169.0,139.0,171.0,81.3,128.0,161.0,79.5,39.0,88.0,44.3,0,0.0,0.2,2.0,28.0,5.0,2.0,24.0,Match Report,2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,446.0,392.0,54.0,12.0,0.0,3.0,19,31.0,3.0,1.0,1.0,0.0,315.0,0.0,15.0,Match Report,2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,12.0,9.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Match Report,2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,14.0,9,8.0,6.0,0.0,8.0,15.0,53.3,7.0,18.0,4.0,14.0,8,22,27.0,0.0,Match Report,2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,43.0,569.0,66.0,202.0,264.0,113.0,12.0,569.0,20.0,7.0,35.0,12.0,60.0,246.0,1410.0,792.0,17.0,13.0,3.0,14.0,5.0,312.0,23.0,Match Report,2024-02-11,17:30 (08:30),Bundesliga,Matchweek 21,Sun,Away,D,1.0,1.0,Hoffenheim,4,0,0,13,12,0,19,8,9,0.0,0.0,0,48.0,17.0,21.0,44.7,Match Report
2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,0,13,2,15.4,0.0,0.0,17.0,1.0,0,0,0.8,0.8,0.06,-0.8,-0.8,Match Report,2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,4,1,3,75.0,0,1.0,0.0,0,0,0,0,5.0,14.0,35.7,43.0,4.0,30.2,33.0,8.0,12.5,26.5,12.0,1.0,8.3,1.0,13.4,Match Report,2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,442.0,564.0,78.4,7833.0,2724.0,174.0,216.0,80.6,219.0,246.0,89.0,42.0,82.0,51.2,0,0.4,0.4,8.0,29.0,3.0,2.0,38.0,Match Report,2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,564.0,507.0,55.0,10.0,0.0,0.0,21,30.0,5.0,4.0,1.0,0.0,442.0,2.0,11.0,Match Report,2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,22.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,19.0,7,7.0,7.0,5.0,11.0,19.0,57.9,8.0,12.0,4.0,8.0,4,23,15.0,1.0,Match Report,2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,57.0,678.0,62.0,232.0,290.0,165.0,17.0,678.0,31.0,15.0,48.4,16.0,51.6,457.0,2422.0,1074.0,14.0,22.0,3.0,15.0,12.0,433.0,38.0,Match Report,2024-02-16,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,L,0.0,1.0,Werder Bremen,4,0,0,16,11,2,21,4,7,0.0,0.0,0,64.0,9.0,15.0,37.5,Match Report
2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,1,12,6,50.0,0.08,0.17,19.3,0.0,0,0,0.7,0.7,0.06,0.3,0.3,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,5,1,4,80.0,0,1.0,0.0,0,0,0,0,3.0,10.0,30.0,33.0,3.0,24.2,32.3,6.0,33.3,26.5,27.0,1.0,3.7,0.0,5.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,224.0,318.0,70.4,4119.0,1763.0,91.0,109.0,83.5,97.0,129.0,75.2,26.0,56.0,46.4,1,0.5,0.3,10.0,17.0,5.0,1.0,20.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,318.0,276.0,41.0,11.0,0.0,3.0,18,18.0,4.0,2.0,1.0,0.0,224.0,1.0,11.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,22.0,17.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,21.0,16,15.0,6.0,0.0,10.0,22.0,45.5,12.0,18.0,7.0,11.0,14,35,34.0,1.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,26.0,451.0,87.0,222.0,146.0,94.0,17.0,451.0,23.0,13.0,56.5,9.0,39.1,188.0,1306.0,699.0,24.0,10.0,9.0,13.0,9.0,221.0,20.0,Match Report,2024-02-24,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,1.0,1.0,Stuttgart,0,0,0,13,10,1,18,14,16,0.0,0.0,0,46.0,8.0,9.0,47.1,Match Report
2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,0,6,0,0.0,0.0,,11.0,0.0,0,0,1.0,1.0,0.17,-1.0,-1.0,Match Report,2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,5,2,3,60.0,0,1.3,-0.7,0,0,0,0,5.0,17.0,29.4,24.0,0.0,62.5,44.4,13.0,15.4,24.3,14.0,1.0,7.1,0.0,3.0,Match Report,2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,185.0,258.0,71.7,3500.0,1621.0,81.0,97.0,83.5,80.0,99.0,80.8,22.0,53.0,41.5,0,1.0,0.7,6.0,10.0,4.0,3.0,11.0,Match Report,2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,258.0,219.0,37.0,10.0,0.0,0.0,8,10.0,1.0,0.0,1.0,0.0,185.0,2.0,6.0,Match Report,2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,12.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,15.0,10,10.0,5.0,0.0,8.0,16.0,50.0,8.0,16.0,5.0,11.0,10,25,28.0,0.0,Match Report,2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,23.0,363.0,84.0,212.0,124.0,37.0,11.0,363.0,13.0,7.0,53.8,5.0,38.5,190.0,990.0,544.0,9.0,3.0,3.0,12.0,7.0,182.0,11.0,Match Report,2024-03-03,15:30 (06:30),Bundesliga,Matchweek 24,Sun,Home,L,0.0,2.0,Leverkusen,2,1,0,10,8,2,8,10,10,0.0,0.0,0,34.0,5.0,4.0,55.6,Match Report
2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,3,12,5,41.7,0.25,0.6,15.9,1.0,0,0,0.6,0.6,0.05,2.4,2.4,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,5,3,2,40.0,0,2.0,-1.0,0,0,0,0,2.0,11.0,18.2,30.0,2.0,26.7,31.1,10.0,30.0,31.0,18.0,1.0,5.6,0.0,6.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,306.0,395.0,77.5,5453.0,2113.0,125.0,138.0,90.6,153.0,178.0,86.0,23.0,58.0,39.7,3,0.4,1.1,9.0,25.0,7.0,2.0,23.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,395.0,336.0,58.0,17.0,1.0,2.0,21,24.0,3.0,3.0,0.0,0.0,306.0,1.0,13.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,23.0,12.0,4.0,2.0,1.0,4.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,16.0,15,9.0,5.0,2.0,8.0,13.0,61.5,5.0,11.0,3.0,8.0,7,23,26.0,1.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,42.0,505.0,66.0,195.0,202.0,114.0,21.0,505.0,14.0,5.0,35.7,9.0,64.3,249.0,1369.0,618.0,12.0,11.0,2.0,16.0,10.0,297.0,23.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,D,3.0,3.0,Gladbach,4,0,0,15,15,1,21,7,15,0.0,0.0,0,35.0,13.0,13.0,50.0,Match Report
2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,1,10,2,20.0,0.1,0.5,17.4,0.0,0,0,1.2,1.2,0.13,-0.2,-0.2,Match Report,2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,8,5,3,37.5,0,3.5,-1.5,0,0,0,0,7.0,11.0,63.6,24.0,1.0,20.8,28.6,10.0,60.0,41.4,20.0,0.0,0.0,0.0,5.0,Match Report,2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,233.0,321.0,72.6,4417.0,1807.0,88.0,110.0,80.0,104.0,125.0,83.2,31.0,59.0,52.5,1,1.0,0.5,6.0,16.0,4.0,3.0,18.0,Match Report,2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,321.0,272.0,48.0,13.0,0.0,0.0,18,16.0,3.0,0.0,3.0,0.0,233.0,1.0,14.0,Match Report,2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,16.0,10.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,11.0,3,5.0,4.0,2.0,6.0,18.0,33.3,12.0,19.0,6.0,13.0,14,25,21.0,0.0,Match Report,2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,34.0,422.0,71.0,187.0,154.0,84.0,12.0,422.0,13.0,8.0,61.5,4.0,30.8,176.0,1171.0,563.0,11.0,8.0,0.0,11.0,11.0,228.0,18.0,Match Report,2024-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,L,1.0,5.0,RB Leipzig,2,0,0,11,13,1,18,14,3,0.0,0.0,0,40.0,8.0,15.0,34.8,Match Report
2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,1,12,2,16.7,0.08,0.5,19.4,0.0,0,0,1.3,1.3,0.11,-0.3,-0.3,Match Report,2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,5,1,4,80.0,0,1.5,0.5,0,0,0,0,5.0,15.0,33.3,39.0,4.0,35.9,34.6,15.0,6.7,13.7,38.0,2.0,5.3,0.0,7.4,Match Report,2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,257.0,353.0,72.8,5060.0,2007.0,88.0,112.0,78.6,115.0,140.0,82.1,46.0,85.0,54.1,1,1.3,0.7,12.0,17.0,3.0,1.0,20.0,Match Report,2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,353.0,307.0,45.0,10.0,0.0,6.0,13,12.0,6.0,2.0,2.0,0.0,257.0,1.0,9.0,Match Report,2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,22.0,18.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,25.0,14,14.0,11.0,0.0,18.0,22.0,81.8,4.0,18.0,10.0,8.0,10,35,42.0,0.0,Match Report,2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,43.0,485.0,121.0,259.0,167.0,61.0,13.0,485.0,12.0,6.0,50.0,5.0,41.7,195.0,1218.0,634.0,15.0,8.0,5.0,10.0,6.0,250.0,20.0,Match Report,2024-03-31,15:30 (06:30),Bundesliga,Matchweek 27,Sun,Away,D,1.0,1.0,Augsburg,3,0,0,13,9,1,13,10,14,0.0,0.0,0,37.0,18.0,23.0,43.9,Match Report
2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,2,20,7,35.0,0.1,0.29,16.3,0.0,0,0,1.0,1.0,0.05,1.0,1.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,10.0,18.0,55.6,30.0,4.0,43.3,39.1,7.0,71.4,50.1,15.0,0.0,0.0,1.0,32.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,280.0,400.0,70.0,5920.0,2719.0,102.0,132.0,77.3,127.0,159.0,79.9,48.0,93.0,51.6,2,0.9,0.9,16.0,24.0,5.0,2.0,30.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,400.0,331.0,69.0,17.0,0.0,1.0,33,34.0,9.0,5.0,3.0,0.0,280.0,0.0,12.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,36.0,23.0,6.0,3.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,14.0,11,5.0,7.0,2.0,6.0,10.0,60.0,4.0,13.0,4.0,9.0,8,22,32.0,0.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,56.0,529.0,66.0,157.0,224.0,154.0,30.0,529.0,18.0,7.0,38.9,11.0,61.1,233.0,1425.0,771.0,22.0,14.0,6.0,15.0,8.0,277.0,30.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,2.0,1.0,Bochum,3,0,0,16,13,0,33,8,11,0.0,0.0,0,43.0,31.0,27.0,53.4,Match Report
2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,0,11,5,45.5,0.0,0.0,18.5,0.0,0,0,0.9,0.9,0.08,-0.9,-0.9,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,6,2,4,66.7,0,2.8,0.8,0,0,0,0,1.0,7.0,14.3,28.0,3.0,25.0,32.9,16.0,0.0,13.0,19.0,0.0,0.0,0.0,8.5,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,259.0,335.0,77.3,5053.0,2110.0,107.0,115.0,93.0,105.0,119.0,88.2,43.0,84.0,51.2,0,0.6,0.5,8.0,24.0,4.0,3.0,28.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,335.0,286.0,47.0,6.0,1.0,7.0,27,17.0,5.0,1.0,3.0,0.0,259.0,2.0,8.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,19.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,24.0,15,13.0,11.0,0.0,13.0,26.0,50.0,13.0,14.0,1.0,13.0,13,37,25.0,1.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,31.0,454.0,80.0,206.0,155.0,104.0,10.0,454.0,12.0,2.0,16.7,10.0,83.3,243.0,1425.0,786.0,16.0,10.0,4.0,16.0,5.0,252.0,28.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,L,0.0,2.0,Bayern Munich,3,0,0,15,3,2,27,13,15,0.0,0.0,0,42.0,4.0,13.0,23.5,Match Report
2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,0,19,4,21.1,0.0,0.0,17.2,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0,Match Report,2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,6,2,4,66.7,0,1.5,-0.5,0,0,0,0,0.0,6.0,0.0,28.0,2.0,21.4,30.9,7.0,0.0,24.7,8.0,0.0,0.0,0.0,14.5,Match Report,2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,419.0,545.0,76.9,7855.0,3188.0,151.0,177.0,85.3,214.0,249.0,85.9,45.0,85.0,52.9,0,1.0,2.3,15.0,49.0,14.0,7.0,50.0,Match Report,2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,545.0,487.0,51.0,13.0,0.0,5.0,28,24.0,4.0,2.0,0.0,0.0,419.0,7.0,11.0,Match Report,2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,36.0,30.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,16.0,10,7.0,8.0,1.0,4.0,17.0,23.5,13.0,11.0,1.0,10.0,9,25,13.0,0.0,Match Report,2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,58.0,655.0,43.0,185.0,309.0,167.0,30.0,655.0,24.0,11.0,45.8,9.0,37.5,345.0,1911.0,929.0,19.0,12.0,1.0,14.0,11.0,412.0,50.0,Match Report,2024-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0.0,2.0,Darmstadt 98,0,0,0,10,13,7,28,9,10,0.0,0.0,0,59.0,23.0,11.0,67.6,Match Report
2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,1,15,5,33.3,0.0,0.0,20.2,0.0,1,2,2.5,1.0,0.07,-1.5,-1.0,Match Report,2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,4,1,3,75.0,0,0.9,-0.1,0,0,0,0,5.0,18.0,27.8,34.0,1.0,50.0,38.9,6.0,16.7,19.5,21.0,0.0,0.0,1.0,24.0,Match Report,2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,350.0,473.0,74.0,6125.0,2330.0,166.0,190.0,87.4,142.0,173.0,82.1,34.0,75.0,45.3,0,0.8,1.4,10.0,25.0,10.0,2.0,38.0,Match Report,2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,473.0,412.0,60.0,15.0,0.0,3.0,22,31.0,6.0,1.0,3.0,0.0,350.0,1.0,16.0,Match Report,2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,28.0,19.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,Match Report,2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,21.0,11,15.0,5.0,1.0,16.0,25.0,64.0,9.0,11.0,7.0,4.0,2,23,25.0,0.0,Match Report,2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,61.0,594.0,69.0,190.0,250.0,158.0,26.0,592.0,18.0,5.0,27.8,12.0,66.7,243.0,1522.0,762.0,17.0,14.0,4.0,15.0,12.0,338.0,36.0,Match Report,2024-04-28,17:30 (08:30),Bundesliga,Matchweek 31,Sun,Away,D,1.0,1.0,Mainz 05,4,0,0,13,16,1,22,2,11,2.0,0.0,0,45.0,27.0,16.0,62.8,Match Report
