For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,1,16,6,37.5,0.06,0.17,14.6,2.0,0,0,1.3,1.3,0.09,-0.3,-0.3,Match Report,2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,4,1,3,75.0,0,0.6,-0.4,0,0,0,0,12.0,28.0,42.9,25.0,3.0,68.0,42.2,11.0,100.0,62.7,19.0,1.0,5.3,4.0,21.0,Match Report,2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,193.0,347.0,55.6,4063.0,2365.0,72.0,118.0,61.0,84.0,131.0,64.1,35.0,80.0,43.8,1,0.4,0.6,7.0,20.0,5.0,1.0,28.0,Match Report,2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,347.0,275.0,70.0,15.0,1.0,1.0,27,34.0,8.0,4.0,4.0,0.0,193.0,2.0,11.0,Match Report,2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,26.0,10.0,5.0,0.0,7.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,17.0,9,6.0,7.0,4.0,9.0,14.0,64.3,5.0,15.0,5.0,10.0,5,22,27.0,0.0,Match Report,2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,46.0,490.0,51.0,149.0,217.0,128.0,22.0,490.0,12.0,2.0,16.7,8.0,66.7,158.0,852.0,360.0,6.0,8.0,1.0,24.0,6.0,188.0,28.0,Match Report,2024-02-07,18:30 (09:30),Bundesliga,Matchweek 18,Wed,Home,D,1.0,1.0,Union Berlin,2,0,0,14,15,2,27,5,9,0.0,0.0,0,50.0,23.0,22.0,51.1,Match Report
2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,1,17,6,35.3,0.06,0.17,17.2,0.0,0,0,1.4,1.4,0.09,-0.4,-0.4,Match Report,2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,7,3,4,57.1,0,4.4,1.4,0,0,0,0,7.0,18.0,38.9,41.0,5.0,39.0,33.1,3.0,66.7,55.7,13.0,4.0,30.8,2.0,15.8,Match Report,2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,365.0,467.0,78.2,6043.0,2510.0,199.0,227.0,87.7,126.0,156.0,80.8,32.0,63.0,50.8,1,1.4,2.2,15.0,26.0,10.0,4.0,37.0,Match Report,2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,467.0,425.0,42.0,7.0,1.0,3.0,20,23.0,5.0,2.0,2.0,0.0,365.0,0.0,8.0,Match Report,2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,34.0,31.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,19.0,11,7.0,11.0,1.0,10.0,21.0,47.6,11.0,8.0,2.0,6.0,15,34,20.0,0.0,Match Report,2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,39.0,593.0,67.0,189.0,266.0,141.0,22.0,593.0,23.0,10.0,43.5,10.0,43.5,321.0,1404.0,647.0,9.0,9.0,3.0,13.0,16.0,358.0,36.0,Match Report,2024-02-11,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,L,1.0,3.0,Stuttgart,1,0,0,9,7,0,20,15,11,0.0,0.0,0,61.0,16.0,18.0,47.1,Match Report
2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,1,17,4,23.5,0.06,0.25,16.7,0.0,0,1,2.1,1.4,0.08,-1.1,-0.4,Match Report,2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,3,0,3,100.0,1,0.2,0.2,0,0,0,0,10.0,25.0,40.0,26.0,1.0,76.9,48.9,7.0,71.4,52.0,13.0,2.0,15.4,1.0,16.3,Match Report,2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,232.0,354.0,65.5,4979.0,2535.0,87.0,113.0,77.0,93.0,125.0,74.4,46.0,96.0,47.9,1,1.1,1.6,12.0,31.0,10.0,2.0,39.0,Match Report,2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,354.0,293.0,59.0,16.0,2.0,7.0,23,28.0,7.0,3.0,3.0,0.0,232.0,2.0,8.0,Match Report,2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,29.0,16.0,6.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Match Report,2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,15.0,8,5.0,3.0,7.0,4.0,11.0,36.4,7.0,11.0,3.0,8.0,10,25,31.0,0.0,Match Report,2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,46.0,479.0,60.0,127.0,192.0,165.0,38.0,478.0,12.0,9.0,75.0,2.0,16.7,183.0,1014.0,446.0,15.0,5.0,6.0,18.0,12.0,227.0,39.0,Match Report,2024-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,W,1.0,0.0,Augsburg,3,0,0,8,14,2,23,10,8,1.0,0.0,0,46.0,20.0,20.0,50.0,Match Report
2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,1,13,4,30.8,0.08,0.25,20.3,0.0,0,0,1.1,1.1,0.09,-0.1,-0.1,Match Report,2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,7,2,5,71.4,0,2.1,0.1,0,0,0,0,3.0,12.0,25.0,17.0,4.0,35.3,33.6,6.0,100.0,68.3,19.0,1.0,5.3,2.0,15.3,Match Report,2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,269.0,365.0,73.7,4401.0,1866.0,136.0,154.0,88.3,104.0,126.0,82.5,20.0,56.0,35.7,1,0.7,0.6,9.0,18.0,3.0,1.0,21.0,Match Report,2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,365.0,325.0,38.0,16.0,0.0,1.0,8,11.0,2.0,1.0,1.0,0.0,269.0,2.0,9.0,Match Report,2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,20.0,10.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,16.0,8,7.0,9.0,0.0,8.0,15.0,53.3,7.0,15.0,5.0,10.0,15,31,28.0,2.0,Match Report,2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,33.0,494.0,80.0,189.0,235.0,74.0,13.0,494.0,13.0,9.0,69.2,3.0,23.1,211.0,1149.0,577.0,11.0,7.0,2.0,15.0,4.0,263.0,21.0,Match Report,2024-02-23,20:30 (11:30),Bundesliga,Matchweek 23,Fri,Away,L,1.0,2.0,Leverkusen,5,1,0,16,13,2,8,15,8,0.0,0.0,0,49.0,12.0,16.0,42.9,Match Report
2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,1,19,3,15.8,0.05,0.33,18.9,2.0,0,0,1.0,1.0,0.05,0.0,0.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,5,1,4,80.0,0,1.5,0.5,0,0,0,0,10.0,21.0,47.6,31.0,2.0,54.8,41.4,9.0,44.4,39.9,12.0,0.0,0.0,1.0,16.5,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,265.0,379.0,69.9,5008.0,2334.0,124.0,155.0,80.0,92.0,122.0,75.4,40.0,85.0,47.1,1,0.6,0.7,11.0,27.0,7.0,2.0,36.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,379.0,318.0,61.0,19.0,4.0,0.0,26,19.0,12.0,6.0,5.0,0.0,265.0,0.0,7.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,29.0,19.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,20.0,10,4.0,14.0,2.0,7.0,9.0,77.8,2.0,13.0,3.0,10.0,9,29,13.0,0.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,43.0,507.0,56.0,141.0,233.0,142.0,26.0,507.0,16.0,3.0,18.8,11.0,68.8,232.0,1169.0,492.0,15.0,11.0,4.0,22.0,9.0,264.0,36.0,Match Report,2024-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Home,D,1.0,1.0,Gladbach,5,1,1,11,16,0,26,9,10,0.0,0.0,0,51.0,14.0,18.0,43.8,Match Report
2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,1,14,2,14.3,0.07,0.5,20.2,1.0,0,0,0.8,0.8,0.06,0.2,0.2,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,11,8,3,27.3,0,6.9,-1.1,0,0,0,0,1.0,5.0,20.0,20.0,3.0,25.0,31.4,4.0,0.0,15.8,13.0,0.0,0.0,0.0,14.2,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,356.0,421.0,84.6,5578.0,2005.0,203.0,216.0,94.0,113.0,133.0,85.0,30.0,54.0,55.6,1,0.8,1.0,14.0,24.0,8.0,2.0,36.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,421.0,379.0,41.0,10.0,0.0,3.0,18,12.0,7.0,2.0,2.0,0.0,356.0,1.0,7.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,28.0,15.0,6.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,17.0,13,8.0,7.0,2.0,5.0,13.0,38.5,8.0,13.0,8.0,5.0,15,32,12.0,0.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,41.0,531.0,52.0,154.0,218.0,166.0,17.0,531.0,17.0,7.0,41.2,10.0,58.8,338.0,1801.0,1042.0,23.0,23.0,4.0,19.0,6.0,354.0,36.0,Match Report,2024-03-09,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Away,L,1.0,8.0,Bayern Munich,1,0,0,7,8,1,18,15,13,0.0,0.0,0,45.0,6.0,11.0,35.3,Match Report
2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,2,14,3,21.4,0.07,0.33,19.0,0.0,1,1,2.5,1.7,0.12,-0.5,-0.7,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,1,0,1,100.0,1,0.0,0.0,0,0,0,0,11.0,34.0,32.4,32.0,5.0,78.1,49.5,9.0,100.0,66.8,16.0,4.0,25.0,6.0,15.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,261.0,419.0,62.3,4901.0,2194.0,118.0,169.0,69.8,104.0,142.0,73.2,32.0,83.0,38.6,1,1.7,1.3,12.0,22.0,6.0,3.0,23.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,419.0,360.0,58.0,17.0,3.0,3.0,27,24.0,7.0,1.0,4.0,0.0,261.0,1.0,11.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,26.0,19.0,3.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,22.0,14,8.0,14.0,0.0,17.0,21.0,81.0,4.0,13.0,5.0,8.0,12,34,30.0,0.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,50.0,545.0,54.0,194.0,238.0,119.0,24.0,544.0,9.0,3.0,33.3,5.0,55.6,246.0,1356.0,604.0,17.0,8.0,8.0,13.0,8.0,258.0,23.0,Match Report,2024-03-16,15:30 (07:30),Bundesliga,Matchweek 26,Sat,Home,W,2.0,0.0,Bochum,4,0,0,15,15,1,27,12,14,1.0,0.0,0,41.0,37.0,39.0,48.7,Match Report
2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,0,8,2,25.0,0.0,0.0,15.4,0.0,0,0,0.9,0.9,0.12,-0.9,-0.9,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,9,0,9,100.0,1,2.6,2.6,0,0,0,0,6.0,23.0,26.1,37.0,8.0,45.9,41.9,7.0,85.7,59.6,30.0,4.0,13.3,0.0,8.7,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,250.0,353.0,70.8,4180.0,2047.0,113.0,135.0,83.7,94.0,123.0,76.4,24.0,62.0,38.7,0,0.9,0.9,8.0,12.0,1.0,0.0,10.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,353.0,311.0,42.0,14.0,1.0,0.0,7,18.0,2.0,0.0,2.0,0.0,250.0,0.0,10.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,14.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,21.0,8,9.0,9.0,3.0,12.0,21.0,57.1,9.0,14.0,6.0,8.0,6,27,40.0,0.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,34.0,489.0,90.0,242.0,190.0,59.0,12.0,489.0,11.0,6.0,54.5,4.0,36.4,220.0,868.0,364.0,5.0,2.0,2.0,16.0,11.0,249.0,10.0,Match Report,2024-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,D,0.0,0.0,RB Leipzig,5,0,0,15,10,0,7,6,8,0.0,0.0,0,43.0,13.0,18.0,41.9,Match Report
2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,4,18,9,50.0,0.22,0.44,14.9,3.0,0,0,3.6,3.6,0.2,0.4,0.4,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,2,0,2,100.0,1,0.4,0.4,0,0,0,0,3.0,15.0,20.0,31.0,8.0,45.2,39.0,9.0,11.1,19.6,10.0,2.0,20.0,2.0,17.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,450.0,547.0,82.3,7605.0,2787.0,193.0,214.0,90.2,194.0,217.0,89.4,38.0,80.0,47.5,4,3.1,1.8,13.0,34.0,11.0,2.0,41.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,547.0,503.0,42.0,9.0,2.0,3.0,19,18.0,5.0,3.0,2.0,0.0,450.0,2.0,9.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,33.0,20.0,3.0,5.0,1.0,4.0,0.0,7.0,5.0,0.0,1.0,1.0,0.0,0.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,12.0,8,6.0,5.0,1.0,9.0,15.0,60.0,6.0,8.0,5.0,3.0,5,17,24.0,0.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,59.0,656.0,72.0,258.0,271.0,135.0,31.0,656.0,19.0,10.0,52.6,8.0,42.1,402.0,2260.0,1169.0,24.0,11.0,4.0,14.0,7.0,442.0,41.0,Match Report,2024-04-06,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,W,4.0,0.0,Darmstadt 98,2,0,0,17,10,2,19,5,8,0.0,0.0,0,38.0,23.0,20.0,53.5,Match Report
2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,4,25,8,32.0,0.16,0.5,17.5,0.0,0,0,2.1,2.1,0.09,1.9,1.9,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,1,1,0,0.0,0,0.5,-0.5,0,0,0,0,1.0,12.0,8.3,23.0,4.0,39.1,38.6,5.0,60.0,52.6,9.0,0.0,0.0,5.0,25.2,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,260.0,375.0,69.3,4706.0,1887.0,114.0,134.0,85.1,112.0,151.0,74.2,33.0,77.0,42.9,4,1.7,1.1,17.0,30.0,7.0,2.0,43.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,375.0,328.0,45.0,15.0,1.0,0.0,24,14.0,9.0,2.0,6.0,0.0,260.0,2.0,7.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,36.0,21.0,5.0,5.0,3.0,2.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,6.0,3,1.0,5.0,0.0,3.0,6.0,50.0,3.0,11.0,3.0,8.0,6,12,19.0,0.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,47.0,486.0,36.0,143.0,197.0,156.0,37.0,486.0,27.0,12.0,44.4,11.0,40.7,250.0,1543.0,710.0,17.0,8.0,10.0,14.0,5.0,256.0,42.0,Match Report,2024-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,4.0,1.0,Hoffenheim,0,0,0,12,13,2,24,6,3,0.0,0.0,0,52.0,18.0,15.0,54.5,Match Report
2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,1,16,3,18.8,0.06,0.33,18.9,1.0,0,0,1.0,1.0,0.07,0.0,0.0,Match Report,2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,3,1,2,66.7,0,0.9,-0.1,0,0,0,0,9.0,23.0,39.1,33.0,3.0,60.6,39.3,3.0,100.0,64.0,9.0,0.0,0.0,1.0,22.0,Match Report,2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,473.0,595.0,79.5,8187.0,2888.0,211.0,247.0,85.4,191.0,220.0,86.8,47.0,87.0,54.0,1,0.7,1.0,10.0,37.0,12.0,7.0,47.0,Match Report,2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,595.0,547.0,47.0,16.0,0.0,4.0,22,22.0,4.0,1.0,3.0,0.0,473.0,1.0,11.0,Match Report,2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,25.0,16.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,15.0,10,4.0,5.0,6.0,8.0,15.0,53.3,7.0,8.0,0.0,8.0,7,22,11.0,0.0,Match Report,2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,60.0,693.0,37.0,164.0,338.0,197.0,30.0,693.0,17.0,14.0,82.4,3.0,17.6,352.0,1659.0,692.0,19.0,11.0,5.0,17.0,13.0,465.0,45.0,Match Report,2024-04-21,19:30 (10:30),Bundesliga,Matchweek 30,Sun,Away,D,1.0,1.0,Freiburg,4,0,0,15,17,1,22,7,10,0.0,0.0,0,53.0,19.0,28.0,40.4,Match Report
