For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,For Atlético Madrid_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Atlético Madrid_Date,For Atlético Madrid_Time,For Atlético Madrid_Comp,For Atlético Madrid_Round,For Atlético Madrid_Day,For Atlético Madrid_Venue,For Atlético Madrid_Result,For Atlético Madrid_GF,For Atlético Madrid_GA,For Atlético Madrid_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,3,14,5,35.7,0.21,0.60,14.8,1,0,0,1.8,1.8,0.13,+1.2,+1.2,Match Report,2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,4,1,3,75.0,0,0.6,-0.4,0,0,0,0,1,10,10.0,18,5,33.3,34.9,6,66.7,44.2,15,0,0.0,1,25.0,Match Report,2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,393,488,80.5,6605,2071,190,208,91.3,149,177,84.2,36,72,50.0,3,1.8,1.1,12,20,7,0,33,Match Report,2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,488,439,49,13,1,3,15,21,7,1,5,0,393,0,8,Match Report,2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,28,18,4,2,2,1,1,6,5,1,0,0,0,0,Match Report,2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,13,11,4,8,1,4,19,21.1,15,10,2,8,12,25,19,0,Match Report,2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,49,591,52,183,297,116,25,591,11,9,81.8,2,18.2,382,1774,1063,24,17,6,11,11,392,33,Match Report,2021-01-24,21:00 (12:00),La Liga,Matchweek 20,Sun,Home,W,3,1,Valencia,2,0,0,11,13,0,15,12,11,0,0,0,53,10,16,38.5,Match Report
2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,4,8,3,37.5,0.38,1.00,21.3,1,1,1,1.9,1.1,0.14,+2.1,+1.9,Match Report,2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,6,2,4,66.7,0,2.1,+0.1,0,0,0,0,4,11,36.4,14,3,35.7,34.6,6,100.0,60.5,24,3,12.5,0,3.7,Match Report,2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,460,551,83.5,7195,2352,236,250,94.4,159,196,81.1,32,54,59.3,2,1.1,1.5,7,30,7,1,35,Match Report,2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,551,514,33,5,2,4,9,17,2,1,0,0,460,4,7,Match Report,2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,16,11,0,2,0,2,1,8,5,0,1,0,2,0,Match Report,2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,21,15,8,10,3,6,17,35.3,11,5,0,5,7,28,25,0,Match Report,2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,52,648,53,215,327,116,16,647,11,6,54.5,5,45.5,403,1940,1058,11,7,4,7,8,457,35,Match Report,2021-01-31,16:15 (07:15),La Liga,Matchweek 21,Sun,Away,W,4,2,Cádiz,5,0,0,7,7,4,9,7,15,1,0,0,49,18,15,54.5,Match Report
2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,2,9,2,22.2,0.22,1.00,18.6,0,0,0,1.2,1.2,0.13,+0.8,+0.8,Match Report,2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,2,2,0,0.0,0,1.3,-0.7,0,0,0,0,5,13,38.5,14,2,57.1,47.6,8,62.5,39.9,12,0,0.0,1,28.5,Match Report,2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,360,473,76.1,5934,2130,173,203,85.2,118,142,83.1,39,79,49.4,2,1.1,1.0,8,18,9,2,36,Match Report,2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,473,417,52,16,0,2,11,24,1,0,1,0,360,4,5,Match Report,2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,17,12,1,1,1,2,0,4,4,0,0,0,0,0,Match Report,2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,18,9,6,10,2,8,18,44.4,10,9,4,5,15,33,17,0,Match Report,2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,46,575,53,159,300,117,17,575,23,17,73.9,6,26.1,274,1343,683,13,6,2,15,10,357,35,Match Report,2021-02-08,21:00 (12:00),La Liga,Matchweek 22,Mon,Home,D,2,2,Celta Vigo,2,0,0,12,17,4,11,15,9,0,0,0,57,11,16,40.7,Match Report
2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,2,10,4,40.0,0.20,0.50,13.6,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Match Report,2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,1,1,0,0.0,0,0.4,-0.6,0,0,0,0,4,13,30.8,13,1,46.2,41.5,9,77.8,55.0,15,0,0.0,1,12.3,Match Report,2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,375,490,76.5,6320,2453,183,217,84.3,144,177,81.4,36,69,52.2,2,0.7,0.9,10,26,8,1,38,Match Report,2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,490,437,52,15,3,2,9,23,3,0,3,0,375,1,6,Match Report,2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,20,15,1,3,0,1,0,4,4,0,0,0,0,0,Match Report,2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,28,19,25,2,1,14,22,63.6,8,13,1,12,7,35,20,0,Match Report,2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,60,616,51,207,289,124,23,616,17,10,58.8,7,41.2,337,1501,757,19,9,7,19,2,372,38,Match Report,2021-02-13,14:00 (05:00),La Liga,Matchweek 23,Sat,Away,W,2,1,Granada,5,0,0,20,12,1,9,7,19,0,0,0,60,29,16,64.4,Match Report
2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,1,14,6,42.9,0.07,0.17,17.3,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Match Report,2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,7,15,46.7,25,6,44.0,34.5,5,80.0,52.6,7,0,0.0,4,25.8,Match Report,2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,526,652,80.7,8941,2855,241,280,86.1,214,238,89.9,49,85,57.6,1,0.6,0.9,11,43,13,5,53,Match Report,2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,652,596,52,11,3,5,24,26,8,4,0,0,526,4,11,Match Report,2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,24,17,4,1,2,0,0,2,1,1,0,0,0,0,Match Report,2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,23,14,7,12,4,13,18,72.2,5,10,0,10,8,31,8,0,Match Report,2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,64,747,35,127,384,246,35,747,9,5,55.6,4,44.4,473,2529,1357,25,21,5,14,14,525,52,Match Report,2021-02-17,19:00 (10:00),La Liga,Matchweek 2,Wed,Away,D,1,1,Levante,3,0,0,10,9,4,24,8,14,0,0,0,68,11,6,64.7,Match Report
2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,0,28,10,35.7,0.00,0.00,17.2,2,0,0,2.1,2.1,0.08,-2.1,-2.1,Match Report,2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,1,2,0,-100.0,0,0.1,-0.9,0,0,0,0,2,3,66.7,10,2,20.0,26.4,5,20.0,30.6,7,0,0.0,0,10.0,Match Report,2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,425,523,81.3,7354,2492,191,214,89.3,167,201,83.1,47,73,64.4,0,1.9,1.7,20,41,14,4,50,Match Report,2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,523,461,58,13,3,3,32,25,12,1,10,0,425,4,6,Match Report,2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,52,36,6,2,4,4,0,0,0,0,0,0,0,0,Match Report,2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,13,7,3,7,3,5,14,35.7,9,11,2,9,14,27,10,1,Match Report,2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,56,623,29,118,307,202,33,623,8,6,75.0,2,25.0,381,2302,1355,28,19,2,7,9,423,50,Match Report,2021-02-20,16:15 (07:15),La Liga,Matchweek 24,Sat,Home,L,0,2,Levante,2,0,0,10,14,4,32,14,7,0,0,1,56,15,4,78.9,Match Report
2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,0,6,0,0.0,0.00,,19.8,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Match Report,2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,5,1,4,80.0,0,1.4,+0.4,0,0,0,0,12,23,52.2,26,4,57.7,42.8,9,88.9,48.1,15,1,6.7,1,13.0,Match Report,2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,321,432,74.3,5269,2174,170,199,85.4,105,135,77.8,34,64,53.1,0,0.7,0.9,3,19,5,0,24,Match Report,2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,432,373,59,21,0,1,9,22,5,0,3,0,321,0,13,Match Report,2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,10,7,1,0,1,1,0,0,0,0,0,0,0,0,Match Report,2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,20,12,6,11,3,8,17,47.1,9,12,4,8,11,31,29,1,Match Report,2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,37,544,69,178,249,120,15,544,6,4,66.7,2,33.3,252,1134,523,9,7,1,17,7,319,23,Match Report,2021-02-23,21:00 (12:00),Champions Lg,Round of 16,Tue,Neutral,L,0,1,eng Chelsea,2,0,0,9,20,0,9,11,12,0,0,0,42,15,16,48.4,Match Report
2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,1,6,5,83.3,0.17,0.20,17.6,0,0,0,0.6,0.6,0.11,+0.4,+0.4,Match Report,2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,6,0,6,100.0,1,1.3,+1.3,0,0,0,0,7,24,29.2,22,3,81.8,52.6,6,100.0,58.8,20,2,10.0,0,4.0,Match Report,2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,294,389,75.6,4670,1845,156,177,88.1,93,117,79.5,25,62,40.3,0,0.3,0.7,4,21,6,3,26,Match Report,2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,389,342,46,16,0,4,10,21,2,0,1,0,294,1,6,Match Report,2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,9,8,1,0,0,0,0,2,2,0,0,0,0,0,Match Report,2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,22,11,12,8,2,13,28,46.4,15,11,6,5,17,39,36,0,Match Report,2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,37,520,70,185,218,122,15,520,17,14,82.4,3,17.6,264,1397,663,13,7,3,14,8,293,26,Match Report,2021-02-28,21:00 (12:00),La Liga,Matchweek 25,Sun,Away,W,2,0,Villarreal,3,0,0,19,12,1,10,17,11,0,0,0,47,11,11,50.0,Match Report
2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,1,11,5,45.5,0.09,0.20,17.9,1,0,0,1.4,1.4,0.13,-0.4,-0.4,Match Report,2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,8,1,7,87.5,0,1.7,+0.7,0,0,0,0,8,24,33.3,22,1,72.7,48.1,9,88.9,56.2,18,0,0.0,0,11.0,Match Report,2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,373,455,82.0,5958,2307,170,190,89.5,121,139,87.1,41,69,59.4,1,1.3,0.9,8,24,13,2,42,Match Report,2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,455,422,33,7,2,3,10,14,1,0,1,0,373,0,7,Match Report,2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,21,16,0,3,1,1,0,2,1,0,1,0,0,0,Match Report,2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,22,11,15,7,0,9,14,64.3,5,12,1,11,8,30,23,0,Match Report,2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,39,575,68,160,283,138,23,575,16,10,62.5,6,37.5,307,1413,748,19,14,7,12,11,371,42,Match Report,2021-03-07,16:15 (07:15),La Liga,Matchweek 26,Sun,Home,D,1,1,Real Madrid,5,0,0,19,9,0,10,8,11,0,0,0,53,8,9,47.1,Match Report
2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,2,10,4,40.0,0.10,0.25,20.8,0,1,1,1.5,0.8,0.08,+0.5,+0.2,Match Report,2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,2,1,1,50.0,0,0.9,-0.1,0,0,0,0,9,16,56.3,21,5,52.4,37.4,9,55.6,43.2,14,0,0.0,2,34.0,Match Report,2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,448,547,81.9,7382,2460,218,239,91.2,144,180,80.0,55,78,70.5,1,0.7,0.7,8,21,10,0,38,Match Report,2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,547,508,36,11,0,2,14,9,5,1,2,0,448,3,7,Match Report,2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,20,17,2,0,0,1,0,4,3,0,0,0,1,0,Match Report,2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,18,11,10,8,0,4,12,33.3,8,16,2,14,13,31,26,0,Match Report,2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,46,656,65,262,247,150,18,655,12,9,75.0,3,25.0,369,1819,800,16,14,3,15,7,447,38,Match Report,2021-03-10,19:00 (10:00),La Liga,Matchweek 18,Wed,Home,W,2,1,Athletic Club,2,0,0,12,12,3,14,13,11,1,0,0,55,12,7,63.2,Match Report
For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,For Atlético Madrid,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,0,15,7,46.7,0.00,0.00,15.3,0,0,0,1.6,1.6,0.11,-1.6,-1.6,Match Report,2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,2,0,2,100.0,1,0.1,+0.1,0,0,0,0,5,10,50.0,22,6,36.4,31.9,12,16.7,31.0,13,0,0.0,2,15.8,Match Report,2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,529,645,82.0,8966,2958,241,266,90.6,204,238,85.7,55,84,65.5,0,1.2,1.4,13,37,13,3,56,Match Report,2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,645,581,58,9,4,6,24,25,11,2,4,0,529,6,9,Match Report,2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,27,22,2,0,2,1,0,0,0,0,0,0,0,0,Match Report,2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,19,10,14,4,1,8,15,53.3,7,7,1,6,3,22,20,1,Match Report,2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,73,746,63,210,325,215,30,746,11,6,54.5,5,45.5,455,2070,1277,22,12,7,17,17,528,56,Match Report,2021-03-13,21:00 (12:00),La Liga,Matchweek 27,Sat,Away,D,0,0,Getafe,5,0,0,17,7,6,24,3,10,0,0,0,46,20,16,55.6,Match Report
