For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,2,8,3,37.5,0.25,0.67,14.2,0.0,0,0,1.1,1.1,0.14,0.9,0.9,Match Report,2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,7,2,5,71.4,0,2.5,0.5,0,0,0,0,6.0,13.0,46.2,31.0,5.0,32.3,32.2,14.0,21.4,24.6,19.0,0.0,0.0,0.0,,Match Report,2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,300.0,439.0,68.3,5589.0,2520.0,140.0,168.0,83.3,125.0,172.0,72.7,34.0,77.0,44.2,1,0.6,0.6,5.0,28.0,7.0,2.0,36.0,Match Report,2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,439.0,379.0,58.0,14.0,1.0,3.0,23,22.0,5.0,3.0,2.0,0.0,300.0,2.0,14.0,Match Report,2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,12.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Match Report,2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,11.0,7,3.0,7.0,1.0,7.0,12.0,58.3,5.0,9.0,2.0,7.0,7,18,20.0,0.0,Match Report,2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,46.0,526.0,80.0,204.0,222.0,104.0,16.0,526.0,6.0,3.0,50.0,3.0,50.0,230.0,1224.0,647.0,9.0,13.0,3.0,14.0,4.0,295.0,36.0,Match Report,2022-01-22,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,D,2,2,Bochum,3,0,0,12,11,2,23,7,7,0.0,0.0,0,55.0,19.0,18.0,51.4,Match Report
2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,1,12,3,25.0,0.08,0.33,16.8,0.0,0,0,1.0,1.0,0.09,0.0,0.0,Match Report,2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,2,0,2,100.0,1,0.6,0.6,0,0,0,0,8.0,19.0,42.1,39.0,1.0,41.0,33.7,9.0,33.3,28.7,19.0,0.0,0.0,0.0,10.5,Match Report,2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,248.0,383.0,64.8,4721.0,2353.0,101.0,138.0,73.2,97.0,139.0,69.8,40.0,80.0,50.0,1,1.0,0.9,11.0,20.0,11.0,3.0,32.0,Match Report,2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,383.0,330.0,52.0,18.0,0.0,1.0,20,16.0,8.0,5.0,0.0,0.0,248.0,1.0,6.0,Match Report,2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,20.0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,10.0,6,6.0,4.0,0.0,5.0,19.0,26.3,14.0,15.0,5.0,10.0,11,21,39.0,0.0,Match Report,2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,42.0,505.0,92.0,229.0,182.0,101.0,20.0,505.0,9.0,6.0,66.7,3.0,33.3,256.0,1205.0,530.0,15.0,7.0,4.0,11.0,10.0,240.0,32.0,Match Report,2022-02-05,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,W,1,0,Freiburg,2,0,0,14,14,1,20,11,6,0.0,0.0,0,63.0,27.0,25.0,51.9,Match Report
2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,1,9,2,22.2,0.11,0.5,17.2,0.0,0,0,0.9,0.9,0.1,0.1,0.1,Match Report,2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,4,3,1,25.0,0,1.7,-1.3,0,0,0,0,9.0,12.0,75.0,53.0,3.0,18.9,22.2,5.0,40.0,36.0,5.0,0.0,0.0,2.0,16.5,Match Report,2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,421.0,531.0,79.3,6942.0,2727.0,191.0,219.0,87.2,189.0,224.0,84.4,25.0,51.0,49.0,1,0.8,1.2,7.0,15.0,4.0,2.0,26.0,Match Report,2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,531.0,483.0,48.0,8.0,2.0,1.0,17,25.0,6.0,2.0,4.0,0.0,421.0,0.0,10.0,Match Report,2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,16.0,13.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Match Report,2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,19.0,9,9.0,7.0,3.0,11.0,24.0,45.8,13.0,8.0,0.0,8.0,16,35,10.0,0.0,Match Report,2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,50.0,641.0,74.0,236.0,298.0,112.0,14.0,641.0,19.0,8.0,42.1,11.0,57.9,298.0,1805.0,921.0,19.0,10.0,4.0,18.0,4.0,416.0,26.0,Match Report,2022-02-11,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Away,L,1,3,RB Leipzig,2,0,0,11,6,0,17,16,9,0.0,0.0,0,70.0,15.0,9.0,62.5,Match Report
2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,1,13,8,61.5,0.08,0.13,16.7,1.0,0,0,1.1,1.1,0.08,-0.1,-0.1,Match Report,2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,2,0,2,100.0,1,0.3,0.3,0,0,0,0,8.0,27.0,29.6,55.0,3.0,43.6,36.8,7.0,42.9,42.7,11.0,0.0,0.0,1.0,22.0,Match Report,2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,419.0,586.0,71.5,7770.0,2897.0,167.0,203.0,82.3,191.0,240.0,79.6,49.0,106.0,46.2,1,1.0,1.1,11.0,23.0,13.0,5.0,42.0,Match Report,2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,586.0,526.0,58.0,15.0,2.0,1.0,27,30.0,5.0,3.0,0.0,0.0,419.0,2.0,8.0,Match Report,2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,23.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,18.0,12,10.0,3.0,5.0,6.0,15.0,40.0,9.0,16.0,5.0,11.0,18,36,15.0,1.0,Match Report,2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,58.0,699.0,89.0,260.0,290.0,155.0,28.0,699.0,27.0,16.0,59.3,11.0,40.7,381.0,1739.0,692.0,12.0,11.0,2.0,10.0,5.0,411.0,42.0,Match Report,2022-02-19,18:30 (09:30),Bundesliga,Matchweek 23,Sat,Home,W,1,0,Eint Frankfurt,1,0,0,9,15,2,27,18,12,0.0,0.0,0,77.0,14.0,17.0,45.2,Match Report
2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,1,18,4,22.2,0.06,0.25,20.1,1.0,0,0,0.6,0.6,0.03,0.4,0.4,Match Report,2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,5,1,4,80.0,0,0.7,-0.3,0,0,0,0,3.0,6.0,50.0,32.0,5.0,18.8,28.2,3.0,0.0,16.7,16.0,3.0,18.8,1.0,9.9,Match Report,2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,361.0,484.0,74.6,7171.0,3082.0,128.0,165.0,77.6,176.0,201.0,87.6,50.0,91.0,54.9,1,0.6,1.0,16.0,29.0,12.0,6.0,46.0,Match Report,2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,484.0,431.0,53.0,17.0,0.0,6.0,28,20.0,11.0,7.0,1.0,0.0,361.0,0.0,10.0,Match Report,2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,32.0,22.0,6.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,21.0,10,12.0,9.0,0.0,12.0,23.0,52.2,11.0,15.0,4.0,11.0,8,29,27.0,0.0,Match Report,2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,59.0,616.0,70.0,227.0,232.0,163.0,29.0,616.0,12.0,6.0,50.0,6.0,50.0,269.0,1653.0,876.0,18.0,10.0,3.0,15.0,8.0,361.0,46.0,Match Report,2022-02-26,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1,1,Greuther Fürth,2,0,0,13,14,0,28,8,10,0.0,0.0,0,65.0,26.0,13.0,66.7,Match Report
2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,0,10,4,40.0,0.0,0.0,12.6,0.0,0,0,1.6,1.6,0.16,-1.6,-1.6,Match Report,2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,3,1,2,66.7,0,1.8,0.8,0,0,0,0,3.0,5.0,60.0,46.0,2.0,6.5,24.5,8.0,25.0,32.0,7.0,0.0,0.0,0.0,8.0,Match Report,2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,479.0,596.0,80.4,9029.0,3050.0,164.0,187.0,87.7,248.0,288.0,86.1,55.0,85.0,64.7,0,1.5,1.6,8.0,35.0,11.0,4.0,49.0,Match Report,2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,596.0,530.0,62.0,13.0,4.0,3.0,25,35.0,4.0,2.0,1.0,0.0,479.0,4.0,12.0,Match Report,2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,14.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,14.0,6,4.0,8.0,2.0,5.0,12.0,41.7,7.0,14.0,2.0,12.0,7,21,6.0,1.0,Match Report,2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,56.0,681.0,51.0,209.0,324.0,153.0,23.0,681.0,9.0,4.0,44.4,5.0,55.6,385.0,2132.0,1153.0,20.0,16.0,3.0,18.0,6.0,479.0,49.0,Match Report,2022-03-06,17:30 (08:30),Bundesliga,Matchweek 25,Sun,Home,L,0,1,Hoffenheim,1,0,0,9,12,4,25,7,6,0.0,0.0,0,53.0,19.0,17.0,52.8,Match Report
2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,1,6,3,50.0,0.17,0.33,16.8,0.0,0,0,0.5,0.5,0.09,0.5,0.5,Match Report,2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,3,0,3,100.0,1,1.6,1.6,0,0,0,0,11.0,22.0,50.0,39.0,5.0,38.5,33.6,13.0,53.8,43.5,20.0,0.0,0.0,0.0,8.7,Match Report,2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,303.0,416.0,72.8,5830.0,2682.0,115.0,134.0,85.8,142.0,176.0,80.7,37.0,78.0,47.4,1,0.5,0.9,6.0,16.0,7.0,1.0,34.0,Match Report,2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,416.0,363.0,52.0,13.0,0.0,3.0,9,25.0,0.0,0.0,0.0,0.0,303.0,1.0,11.0,Match Report,2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,11.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,18.0,8,9.0,5.0,4.0,6.0,18.0,33.3,12.0,13.0,4.0,9.0,20,38,26.0,1.0,Match Report,2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,45.0,541.0,87.0,224.0,218.0,106.0,16.0,541.0,8.0,5.0,62.5,3.0,37.5,303.0,1547.0,639.0,13.0,19.0,1.0,21.0,8.0,300.0,34.0,Match Report,2022-03-13,15:30 (07:30),Bundesliga,Matchweek 26,Sun,Away,W,1,0,Leverkusen,2,0,0,19,12,1,9,20,8,0.0,0.0,0,59.0,19.0,17.0,52.8,Match Report
2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,1,11,1,9.1,0.09,1.0,14.4,0.0,0,0,1.1,1.1,0.11,-0.1,-0.1,Match Report,2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,3,1,2,66.7,0,0.8,-0.2,0,0,0,0,11.0,20.0,55.0,47.0,0.0,36.2,30.4,7.0,42.9,38.9,10.0,0.0,0.0,0.0,17.0,Match Report,2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,405.0,523.0,77.4,7852.0,2785.0,159.0,184.0,86.4,172.0,199.0,86.4,62.0,98.0,63.3,1,1.1,0.6,8.0,27.0,10.0,5.0,36.0,Match Report,2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,523.0,467.0,55.0,18.0,0.0,5.0,25,21.0,7.0,5.0,1.0,0.0,405.0,1.0,18.0,Match Report,2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,18.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,21.0,15,7.0,10.0,4.0,13.0,20.0,65.0,7.0,14.0,2.0,12.0,18,39,13.0,0.0,Match Report,2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,54.0,649.0,61.0,221.0,275.0,158.0,21.0,649.0,18.0,9.0,50.0,8.0,44.4,366.0,1812.0,821.0,14.0,19.0,3.0,16.0,8.0,400.0,36.0,Match Report,2022-03-20,19:30 (11:30),Bundesliga,Matchweek 27,Sun,Home,D,1,1,Dortmund,2,0,0,13,16,1,25,18,15,0.0,0.0,0,66.0,13.0,16.0,44.8,Match Report
2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,0,6,1,16.7,0.0,0.0,18.8,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report,2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,4,1,3,75.0,0,1.2,0.2,0,0,0,0,7.0,16.0,43.8,41.0,6.0,36.6,33.0,9.0,11.1,18.0,15.0,0.0,0.0,0.0,11.8,Match Report,2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,440.0,582.0,75.6,8022.0,2882.0,185.0,218.0,84.9,204.0,247.0,82.6,44.0,86.0,51.2,0,0.0,0.2,1.0,24.0,1.0,0.0,32.0,Match Report,2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,582.0,527.0,55.0,20.0,0.0,7.0,18,20.0,4.0,4.0,0.0,0.0,440.0,0.0,13.0,Match Report,2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,10.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,16.0,11,7.0,7.0,2.0,7.0,15.0,46.7,8.0,10.0,0.0,10.0,16,32,22.0,1.0,Match Report,2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,63.0,700.0,76.0,282.0,329.0,98.0,7.0,700.0,18.0,6.0,33.3,12.0,66.7,433.0,2285.0,1084.0,18.0,12.0,2.0,16.0,9.0,435.0,31.0,Match Report,2022-04-01,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Away,L,0,1,Union Berlin,3,0,0,11,16,0,18,16,11,0.0,0.0,0,68.0,17.0,18.0,48.6,Match Report
2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,3,13,5,38.5,0.23,0.6,15.2,0.0,0,0,1.8,1.8,0.14,1.2,1.2,Match Report,2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,6,2,4,66.7,0,2.0,0.0,0,0,0,0,4.0,18.0,22.2,42.0,4.0,38.1,36.4,4.0,50.0,41.8,11.0,1.0,9.1,0.0,9.7,Match Report,2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,314.0,455.0,69.0,6564.0,2756.0,98.0,129.0,76.0,162.0,200.0,81.0,50.0,105.0,47.6,2,1.2,0.7,9.0,19.0,6.0,2.0,29.0,Match Report,2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,455.0,382.0,73.0,24.0,0.0,2.0,23,34.0,8.0,5.0,3.0,0.0,314.0,0.0,11.0,Match Report,2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,18.0,9.0,4.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,Match Report,2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,18.0,10,11.0,7.0,0.0,4.0,13.0,30.8,9.0,15.0,2.0,13.0,5,23,22.0,0.0,Match Report,2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,54.0,593.0,67.0,247.0,241.0,110.0,21.0,593.0,24.0,10.0,41.7,14.0,58.3,279.0,1368.0,732.0,17.0,12.0,1.0,24.0,8.0,311.0,28.0,Match Report,2022-04-09,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3,2,Mainz 05,2,0,0,19,23,0,23,5,10,0.0,0.0,0,71.0,24.0,23.0,51.1,Match Report
2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,3,17,6,35.3,0.18,0.5,14.0,0.0,0,0,2.0,2.0,0.12,1.0,1.0,Match Report,2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,5,1,4,80.0,0,0.5,-0.5,0,0,0,0,4.0,13.0,30.8,36.0,6.0,27.8,31.8,7.0,42.9,40.1,11.0,2.0,18.2,1.0,12.3,Match Report,2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,289.0,397.0,72.8,5148.0,2414.0,128.0,147.0,87.1,115.0,136.0,84.6,35.0,71.0,49.3,3,1.7,1.2,13.0,18.0,8.0,2.0,33.0,Match Report,2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,397.0,342.0,52.0,16.0,1.0,0.0,23,22.0,5.0,3.0,2.0,0.0,289.0,3.0,17.0,Match Report,2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,27.0,15.0,4.0,2.0,3.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,22.0,12,12.0,9.0,1.0,6.0,23.0,26.1,17.0,25.0,4.0,21.0,12,34,12.0,0.0,Match Report,2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,42.0,525.0,67.0,208.0,202.0,125.0,22.0,525.0,15.0,9.0,60.0,6.0,40.0,242.0,1364.0,705.0,19.0,13.0,4.0,18.0,11.0,288.0,33.0,Match Report,2022-04-16,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Away,W,3,1,Gladbach,2,0,0,19,15,3,23,12,12,0.0,0.0,0,63.0,16.0,14.0,53.3,Match Report
2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,3,19,6,31.6,0.16,0.5,17.0,2.0,0,0,2.0,2.0,0.1,1.0,1.0,Match Report,2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,4,1,4,75.0,0,0.6,0.6,0,0,0,0,8.0,27.0,29.6,41.0,5.0,46.3,37.0,12.0,66.7,48.6,14.0,0.0,0.0,1.0,11.8,Match Report,2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,280.0,419.0,66.8,5743.0,2612.0,106.0,136.0,77.9,122.0,163.0,74.8,48.0,93.0,51.6,3,1.5,1.6,12.0,28.0,9.0,4.0,42.0,Match Report,2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,419.0,358.0,58.0,15.0,0.0,6.0,22,24.0,5.0,2.0,2.0,0.0,280.0,3.0,12.0,Match Report,2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,32.0,27.0,2.0,0.0,1.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,Match Report,2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,23.0,12,15.0,5.0,3.0,13.0,27.0,48.1,14.0,9.0,5.0,4.0,6,29,24.0,1.0,Match Report,2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,55.0,554.0,89.0,231.0,188.0,140.0,29.0,554.0,20.0,9.0,45.0,11.0,55.0,224.0,1141.0,566.0,16.0,12.0,5.0,16.0,5.0,276.0,42.0,Match Report,2022-04-23,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,3,1,Arminia,2,0,0,7,14,3,22,6,12,0.0,0.0,1,63.0,20.0,18.0,52.6,Match Report
