For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,For Mönchengladbach_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mönchengladbach_Date,For Mönchengladbach_Time,For Mönchengladbach_Comp,For Mönchengladbach_Round,For Mönchengladbach_Day,For Mönchengladbach_Venue,For Mönchengladbach_Result,For Mönchengladbach_GF,For Mönchengladbach_GA,For Mönchengladbach_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,2,16,9,56.3,0.13,0.22,20.9,2.0,0,0,1.8,1.8,0.11,0.2,0.2,Match Report,2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,1,0,1,100.0,1,0.5,0.5,0,0,0,0,3.0,7.0,42.9,32.0,4.0,18.8,24.4,6.0,16.7,31.7,8.0,0.0,0.0,0.0,10.5,Match Report,2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,524.0,602.0,87.0,9091.0,2329.0,216.0,235.0,91.9,253.0,274.0,92.3,38.0,56.0,67.9,2,1.1,0.8,10.0,31.0,11.0,3.0,34.0,Match Report,2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,602.0,564.0,35.0,10.0,3.0,1.0,15,12.0,6.0,1.0,3.0,1.0,524.0,3.0,10.0,Match Report,2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,26.0,21.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,16.0,9,6.0,9.0,1.0,8.0,17.0,47.1,9.0,12.0,4.0,8.0,6,22,13.0,0.0,Match Report,2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,61.0,693.0,35.0,152.0,411.0,139.0,19.0,693.0,24.0,18.0,75.0,6.0,25.0,371.0,2764.0,1647.0,32.0,22.0,1.0,8.0,5.0,519.0,34.0,Match Report,2019-02-02,18:30 (09:30),Bundesliga,Matchweek 20,Sat,Away,W,2.0,0.0,Schalke 04,2,0,0,10,10,3,15,6,9,0.0,0.0,0,47.0,10.0,12.0,45.5,Match Report
2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,0,12,4,33.3,0.0,0.0,15.2,0.0,0,0,1.3,1.3,0.11,-1.3,-1.3,Match Report,2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,4,3,1,25.0,0,2.7,-0.3,0,0,0,0,1.0,6.0,16.7,47.0,4.0,10.6,24.2,6.0,16.7,31.7,12.0,0.0,0.0,2.0,18.3,Match Report,2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,594.0,701.0,84.7,11027.0,3279.0,222.0,248.0,89.5,297.0,328.0,90.5,61.0,93.0,65.6,0,1.1,1.8,9.0,45.0,12.0,4.0,62.0,Match Report,2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,701.0,647.0,54.0,12.0,1.0,3.0,30,27.0,5.0,3.0,1.0,0.0,594.0,0.0,15.0,Match Report,2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,24.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,11.0,6,9.0,2.0,0.0,5.0,11.0,45.5,6.0,9.0,2.0,7.0,5,16,10.0,1.0,Match Report,2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,69.0,775.0,60.0,175.0,415.0,195.0,29.0,775.0,14.0,8.0,57.1,6.0,42.9,521.0,3330.0,1850.0,25.0,25.0,3.0,15.0,7.0,589.0,61.0,Match Report,2019-02-09,15:30 (06:30),Bundesliga,Matchweek 21,Sat,Home,L,0.0,3.0,Hertha BSC,0,0,0,8,11,0,30,5,6,0.0,0.0,0,45.0,15.0,17.0,46.9,Match Report
2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,1,14,5,35.7,0.07,0.2,17.2,1.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Match Report,2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,4,1,3,75.0,0,2.0,1.0,0,0,0,0,6.0,12.0,50.0,59.0,4.0,16.9,25.6,6.0,33.3,37.2,13.0,0.0,0.0,1.0,17.5,Match Report,2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,445.0,541.0,82.3,8646.0,2899.0,154.0,171.0,90.1,222.0,249.0,89.2,59.0,95.0,62.1,1,1.1,0.9,13.0,23.0,10.0,3.0,38.0,Match Report,2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,541.0,485.0,56.0,18.0,0.0,2.0,20,24.0,7.0,2.0,4.0,0.0,445.0,0.0,13.0,Match Report,2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,28.0,21.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,20.0,10,14.0,3.0,3.0,13.0,27.0,48.1,14.0,14.0,5.0,9.0,9,29,23.0,0.0,Match Report,2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,59.0,657.0,76.0,284.0,256.0,124.0,21.0,657.0,16.0,9.0,56.3,7.0,43.8,382.0,2251.0,1318.0,20.0,15.0,1.0,12.0,9.0,438.0,37.0,Match Report,2019-02-17,15:30 (06:30),Bundesliga,Matchweek 22,Sun,Away,D,1.0,1.0,Eint Frankfurt,1,0,0,8,12,0,20,9,10,0.0,0.0,0,55.0,16.0,26.0,38.1,Match Report
2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,0,16,4,25.0,0.0,0.0,21.3,0.0,0,0,1.3,1.3,0.08,-1.3,-1.3,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,3,3,0,0.0,0,1.5,-1.5,0,0,0,0,4.0,12.0,33.3,37.0,2.0,29.7,30.1,3.0,33.3,30.0,4.0,1.0,25.0,1.0,14.3,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,505.0,621.0,81.3,9372.0,2885.0,191.0,226.0,84.5,274.0,305.0,89.8,38.0,78.0,48.7,0,1.2,1.2,11.0,60.0,9.0,2.0,69.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,621.0,559.0,59.0,11.0,0.0,6.0,29,29.0,12.0,5.0,6.0,0.0,505.0,3.0,8.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,29.0,25.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,8.0,3,2.0,4.0,2.0,3.0,6.0,50.0,3.0,10.0,3.0,7.0,8,16,10.0,1.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,58.0,710.0,38.0,138.0,358.0,217.0,27.0,710.0,12.0,7.0,58.3,5.0,41.7,421.0,2649.0,1466.0,23.0,16.0,1.0,13.0,2.0,501.0,69.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,L,0.0,3.0,Wolfsburg,2,0,0,15,11,3,29,8,3,0.0,0.0,0,43.0,9.0,18.0,33.3,Match Report
2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,1,11,2,18.2,0.09,0.5,18.7,1.0,0,0,0.6,0.6,0.06,0.4,0.4,Match Report,2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,14,5,9,71.4,0,5.9,0.9,1,1,0,0,5.0,10.0,50.0,41.0,5.0,17.1,27.6,4.0,75.0,50.3,11.0,0.0,0.0,0.0,7.3,Match Report,2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,373.0,449.0,83.1,6599.0,2022.0,151.0,175.0,86.3,183.0,209.0,87.6,30.0,46.0,65.2,1,0.5,0.5,10.0,21.0,4.0,2.0,28.0,Match Report,2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,449.0,404.0,43.0,13.0,0.0,4.0,6,20.0,1.0,0.0,1.0,0.0,373.0,2.0,5.0,Match Report,2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,21.0,16.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,15.0,12,8.0,6.0,1.0,8.0,17.0,47.1,9.0,7.0,3.0,4.0,6,21,20.0,4.0,Match Report,2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,38.0,535.0,64.0,185.0,258.0,96.0,10.0,535.0,12.0,9.0,75.0,3.0,25.0,325.0,1882.0,1159.0,20.0,12.0,2.0,13.0,6.0,367.0,28.0,Match Report,2019-03-02,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,L,1.0,5.0,Bayern Munich,2,0,0,6,11,2,6,6,12,0.0,1.0,0,36.0,9.0,9.0,50.0,Match Report
2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,1,10,5,50.0,0.1,0.2,15.7,0.0,0,0,0.9,0.9,0.1,0.1,0.1,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,2,0,2,100.0,1,0.1,0.1,0,0,0,0,4.0,16.0,25.0,69.0,8.0,20.3,28.5,12.0,16.7,31.9,15.0,1.0,6.7,0.0,12.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,515.0,623.0,82.7,10160.0,3070.0,183.0,199.0,92.0,249.0,278.0,89.6,73.0,117.0,62.4,1,0.5,0.9,7.0,21.0,7.0,1.0,31.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,623.0,575.0,48.0,14.0,1.0,3.0,14,15.0,6.0,0.0,5.0,0.0,515.0,0.0,9.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,16.0,11.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,9.0,6,4.0,3.0,2.0,3.0,13.0,23.1,10.0,10.0,2.0,8.0,12,21,23.0,0.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,54.0,723.0,107.0,352.0,282.0,92.0,14.0,723.0,11.0,6.0,54.5,5.0,45.5,407.0,2021.0,1133.0,17.0,11.0,1.0,17.0,6.0,513.0,31.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Away,W,1.0,0.0,Mainz 05,0,0,0,5,12,0,14,12,6,0.0,0.0,0,60.0,12.0,11.0,52.2,Match Report
2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,1,12,2,16.7,0.08,0.5,16.6,0.0,0,0,1.3,1.3,0.11,-0.3,-0.3,Match Report,2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,2,1,1,50.0,0,0.4,-0.6,0,0,0,0,4.0,4.0,100.0,35.0,2.0,11.4,24.4,5.0,0.0,23.6,12.0,0.0,0.0,0.0,3.0,Match Report,2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,566.0,652.0,86.8,10611.0,3144.0,207.0,235.0,88.1,281.0,300.0,93.7,64.0,86.0,74.4,1,1.2,1.7,10.0,32.0,14.0,3.0,55.0,Match Report,2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,652.0,594.0,57.0,13.0,1.0,0.0,19,27.0,10.0,1.0,7.0,0.0,566.0,1.0,9.0,Match Report,2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,21.0,16.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,13.0,6,4.0,8.0,1.0,5.0,12.0,41.7,7.0,8.0,6.0,2.0,13,26,7.0,0.0,Match Report,2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,55.0,732.0,48.0,197.0,373.0,166.0,26.0,732.0,11.0,4.0,36.4,7.0,63.6,436.0,2675.0,1499.0,21.0,20.0,5.0,12.0,14.0,562.0,55.0,Match Report,2019-03-15,20:30 (12:30),Bundesliga,Matchweek 26,Fri,Home,D,1.0,1.0,Freiburg,0,0,0,11,13,1,19,13,6,0.0,0.0,0,50.0,17.0,9.0,65.4,Match Report
2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,1,14,6,42.9,0.07,0.17,17.4,1.0,0,0,1.0,1.0,0.07,0.0,0.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,4,3,1,25.0,0,2.1,-0.9,0,0,0,0,3.0,8.0,37.5,33.0,5.0,24.2,27.6,8.0,0.0,23.3,6.0,0.0,0.0,3.0,23.5,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,618.0,708.0,87.3,10718.0,3094.0,280.0,301.0,93.0,284.0,300.0,94.7,45.0,78.0,57.7,0,0.7,0.9,9.0,53.0,10.0,2.0,64.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,708.0,650.0,56.0,13.0,0.0,4.0,20,29.0,2.0,0.0,2.0,0.0,618.0,2.0,13.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,23.0,16.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,11.0,8,4.0,6.0,1.0,2.0,9.0,22.2,7.0,11.0,0.0,11.0,8,19,3.0,1.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,70.0,794.0,36.0,164.0,433.0,207.0,28.0,794.0,22.0,14.0,63.6,8.0,36.4,524.0,3502.0,2237.0,44.0,24.0,8.0,14.0,16.0,613.0,64.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Düsseldorf,3,0,0,13,14,2,20,8,8,0.0,0.0,0,57.0,10.0,13.0,43.5,Match Report
2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,1,15,3,20.0,0.07,0.33,18.1,0.0,0,0,1.6,1.6,0.1,-0.6,-0.6,Match Report,2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,6,1,5,83.3,0,1.8,0.8,0,0,0,0,4.0,13.0,30.8,34.0,4.0,26.5,29.8,6.0,66.7,47.5,6.0,0.0,0.0,0.0,6.7,Match Report,2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,473.0,588.0,80.4,8109.0,2783.0,212.0,238.0,89.1,186.0,215.0,86.5,50.0,85.0,58.8,1,1.5,1.4,12.0,24.0,13.0,3.0,51.0,Match Report,2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,588.0,542.0,44.0,7.0,3.0,8.0,25,22.0,7.0,3.0,4.0,0.0,473.0,2.0,11.0,Match Report,2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,25.0,22.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,16.0,8,10.0,5.0,1.0,2.0,9.0,22.2,7.0,14.0,3.0,11.0,18,34,8.0,0.0,Match Report,2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,53.0,689.0,44.0,177.0,357.0,161.0,21.0,689.0,14.0,10.0,71.4,4.0,28.6,340.0,2480.0,1507.0,33.0,21.0,2.0,12.0,9.0,472.0,51.0,Match Report,2019-04-07,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Home,D,1.0,1.0,Werder Bremen,2,0,0,7,6,2,25,18,8,0.0,0.0,0,61.0,14.0,23.0,37.8,Match Report
2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,1,19,8,42.1,0.05,0.13,20.0,0.0,0,0,1.6,1.6,0.09,-0.6,-0.6,Match Report,2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,5,0,5,100.0,1,0.3,0.3,0,0,0,0,6.0,26.0,23.1,43.0,3.0,48.8,36.3,10.0,50.0,41.7,10.0,0.0,0.0,2.0,21.3,Match Report,2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,488.0,610.0,80.0,8912.0,2985.0,213.0,240.0,88.8,215.0,241.0,89.2,53.0,104.0,51.0,0,0.7,0.8,15.0,40.0,13.0,3.0,52.0,Match Report,2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,610.0,560.0,50.0,10.0,0.0,7.0,25,17.0,12.0,5.0,6.0,0.0,488.0,0.0,7.0,Match Report,2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,35.0,25.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Match Report,2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,16.0,12,3.0,12.0,1.0,5.0,13.0,38.5,8.0,14.0,3.0,11.0,7,23,13.0,0.0,Match Report,2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,57.0,719.0,61.0,180.0,367.0,178.0,26.0,719.0,25.0,15.0,60.0,10.0,40.0,377.0,2385.0,1358.0,19.0,20.0,5.0,10.0,14.0,481.0,51.0,Match Report,2019-04-13,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,1.0,0.0,Hannover 96,0,0,0,9,9,0,25,7,12,0.0,0.0,0,59.0,18.0,16.0,52.9,Match Report
2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,1,15,4,26.7,0.07,0.25,16.1,0.0,0,0,2.2,2.2,0.15,-1.2,-1.2,Match Report,2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,4,2,2,75.0,0,1.9,-0.1,1,1,0,0,4.0,16.0,25.0,39.0,4.0,28.2,32.5,10.0,50.0,46.4,4.0,0.0,0.0,1.0,16.3,Match Report,2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,505.0,640.0,78.9,9952.0,3061.0,169.0,194.0,87.1,239.0,265.0,90.2,79.0,139.0,56.8,1,2.1,1.8,13.0,31.0,8.0,3.0,49.0,Match Report,2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,640.0,587.0,45.0,16.0,1.0,3.0,20,14.0,2.0,1.0,1.0,0.0,505.0,8.0,6.0,Match Report,2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,29.0,19.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Match Report,2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,19.0,11,14.0,4.0,1.0,9.0,25.0,36.0,16.0,6.0,2.0,4.0,10,29,6.0,0.0,Match Report,2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,61.0,738.0,58.0,224.0,386.0,131.0,22.0,738.0,19.0,13.0,68.4,6.0,31.6,346.0,2087.0,1140.0,12.0,7.0,5.0,18.0,7.0,503.0,47.0,Match Report,2019-04-20,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,L,1.0,2.0,RB Leipzig,0,0,0,13,13,8,20,10,11,0.0,1.0,0,61.0,17.0,19.0,47.2,Match Report
