For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,0,5,0,0.0,0.0,,21.4,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report,2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,8,3,5,87.5,0,3.6,0.6,2,2,0,0,6.0,22.0,27.3,28.0,5.0,57.1,41.4,8.0,75.0,50.4,18.0,1.0,5.6,0.0,6.2,Match Report,2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,303.0,425.0,71.3,5684.0,2093.0,144.0,175.0,82.3,104.0,135.0,77.0,49.0,89.0,55.1,0,0.2,0.3,4.0,21.0,5.0,0.0,32.0,Match Report,2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,425.0,351.0,70.0,22.0,0.0,10.0,13,33.0,3.0,1.0,2.0,0.0,303.0,4.0,11.0,Match Report,2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,10.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,14.0,9,7.0,6.0,1.0,5.0,8.0,62.5,3.0,15.0,3.0,12.0,14,28,20.0,1.0,Match Report,2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,48.0,529.0,54.0,155.0,278.0,101.0,6.0,529.0,9.0,8.0,88.9,1.0,11.1,323.0,1460.0,686.0,8.0,4.0,1.0,20.0,17.0,302.0,32.0,Match Report,2019-02-03,15:30 (06:30),Bundesliga,Matchweek 20,Sun,Away,L,0.0,3.0,Augsburg,1,0,0,13,18,4,13,14,9,0.0,2.0,0,44.0,8.0,18.0,30.8,Match Report
2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,1,15,2,13.3,0.07,0.5,22.4,0.0,0,0,1.6,1.6,0.11,-0.6,-0.6,Match Report,2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,7,5,2,28.6,0,3.8,-1.2,0,0,0,0,6.0,18.0,33.3,21.0,6.0,47.6,38.9,8.0,100.0,65.5,11.0,1.0,9.1,0.0,10.3,Match Report,2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,204.0,323.0,63.2,3818.0,1613.0,91.0,110.0,82.7,75.0,106.0,70.8,30.0,73.0,41.1,1,1.6,0.5,13.0,16.0,4.0,0.0,24.0,Match Report,2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,323.0,280.0,38.0,8.0,0.0,1.0,16,12.0,4.0,1.0,3.0,0.0,204.0,5.0,12.0,Match Report,2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,25.0,16.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,25.0,14,15.0,7.0,3.0,9.0,18.0,50.0,9.0,11.0,2.0,9.0,17,42,13.0,1.0,Match Report,2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,29.0,433.0,46.0,127.0,199.0,113.0,13.0,433.0,16.0,13.0,81.3,3.0,18.8,194.0,1065.0,492.0,16.0,12.0,6.0,17.0,11.0,204.0,24.0,Match Report,2019-02-08,20:30 (11:30),Bundesliga,Matchweek 21,Fri,Home,L,1.0,5.0,Leverkusen,3,0,0,14,5,5,16,17,14,0.0,0.0,0,56.0,12.0,12.0,50.0,Match Report
2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,0,12,4,33.3,0.0,0.0,20.0,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report,2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,6,3,3,66.7,0,1.8,-1.2,1,1,0,0,8.0,16.0,50.0,24.0,4.0,37.5,35.5,12.0,58.3,49.2,8.0,0.0,0.0,3.0,22.7,Match Report,2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,361.0,487.0,74.1,6986.0,2696.0,156.0,179.0,87.2,141.0,180.0,78.3,54.0,91.0,59.3,0,0.6,0.6,10.0,34.0,5.0,2.0,54.0,Match Report,2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,487.0,427.0,59.0,6.0,0.0,3.0,29,30.0,7.0,0.0,7.0,0.0,361.0,1.0,23.0,Match Report,2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,22.0,15.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,9.0,5,3.0,5.0,1.0,6.0,11.0,54.5,5.0,19.0,2.0,17.0,11,20,16.0,0.0,Match Report,2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,49.0,588.0,55.0,149.0,262.0,183.0,15.0,588.0,13.0,7.0,53.8,6.0,46.2,386.0,1935.0,936.0,22.0,26.0,4.0,21.0,13.0,358.0,54.0,Match Report,2019-02-16,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,L,0.0,3.0,Wolfsburg,1,0,0,12,6,1,29,11,5,0.0,1.0,0,49.0,16.0,15.0,51.6,Match Report
2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,3,20,6,30.0,0.15,0.5,19.3,2.0,0,0,2.0,2.0,0.1,1.0,1.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,3,0,3,100.0,1,0.2,0.2,0,0,0,0,3.0,18.0,16.7,24.0,2.0,45.8,41.2,8.0,87.5,62.4,10.0,1.0,10.0,0.0,4.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,249.0,368.0,67.7,4429.0,1807.0,101.0,127.0,79.5,96.0,126.0,76.2,40.0,83.0,48.2,1,1.2,1.6,11.0,24.0,10.0,2.0,33.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,368.0,313.0,51.0,14.0,2.0,1.0,10,27.0,1.0,0.0,1.0,0.0,249.0,4.0,9.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,31.0,22.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,18.0,11,5.0,10.0,3.0,6.0,9.0,66.7,3.0,17.0,2.0,15.0,12,30,21.0,0.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,41.0,507.0,51.0,158.0,211.0,153.0,30.0,507.0,25.0,12.0,48.0,13.0,52.0,214.0,1375.0,658.0,20.0,16.0,6.0,16.0,12.0,248.0,33.0,Match Report,2019-02-23,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,3.0,0.0,Schalke 04,4,0,0,11,15,4,10,12,11,0.0,0.0,0,58.0,18.0,19.0,48.6,Match Report
2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,0,13,1,7.7,0.0,0.0,19.0,0.0,0,0,1.0,1.0,0.08,-1.0,-1.0,Match Report,2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,4,2,2,50.0,0,0.7,-1.3,0,0,0,0,7.0,16.0,43.8,14.0,1.0,71.4,49.9,7.0,85.7,55.3,15.0,0.0,0.0,2.0,15.7,Match Report,2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,271.0,415.0,65.3,5073.0,2172.0,129.0,171.0,75.4,96.0,137.0,70.1,41.0,81.0,50.6,0,0.8,1.1,8.0,21.0,9.0,2.0,29.0,Match Report,2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,415.0,363.0,50.0,13.0,3.0,3.0,10,26.0,1.0,1.0,0.0,0.0,271.0,2.0,11.0,Match Report,2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,24.0,15.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,16.0,13,12.0,4.0,0.0,9.0,16.0,56.3,7.0,13.0,3.0,10.0,14,30,20.0,0.0,Match Report,2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,40.0,526.0,48.0,155.0,258.0,126.0,18.0,526.0,17.0,13.0,76.5,4.0,23.5,285.0,1411.0,553.0,11.0,10.0,5.0,16.0,13.0,267.0,29.0,Match Report,2019-03-02,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,L,1.0,2.0,Hertha BSC,2,0,0,10,13,2,10,14,13,0.0,0.0,0,66.0,25.0,33.0,43.1,Match Report
2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,0,13,2,15.4,0.0,0.0,21.1,1.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,5,1,4,80.0,0,0.5,-0.5,0,0,0,0,4.0,10.0,40.0,27.0,4.0,25.9,33.9,7.0,42.9,43.6,9.0,0.0,0.0,1.0,26.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,414.0,521.0,79.5,8536.0,2760.0,150.0,176.0,85.2,193.0,224.0,86.2,71.0,108.0,65.7,0,0.5,0.7,11.0,24.0,10.0,1.0,54.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,521.0,474.0,45.0,4.0,1.0,9.0,20,30.0,2.0,0.0,1.0,1.0,414.0,2.0,9.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,22.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,11.0,6,1.0,7.0,3.0,5.0,11.0,45.5,6.0,11.0,3.0,8.0,7,18,17.0,0.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,46.0,621.0,54.0,165.0,302.0,158.0,16.0,621.0,13.0,10.0,76.9,3.0,23.1,391.0,1859.0,1030.0,16.0,12.0,2.0,14.0,6.0,412.0,54.0,Match Report,2019-03-09,18:30 (09:30),Bundesliga,Matchweek 25,Sat,Home,L,0.0,1.0,Gladbach,2,0,0,12,4,2,20,7,6,0.0,0.0,0,60.0,11.0,12.0,47.8,Match Report
2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,0,7,1,14.3,0.0,0.0,19.8,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Match Report,2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,11,6,5,45.5,0,3.9,-2.1,0,0,0,0,8.0,15.0,53.3,16.0,6.0,56.3,44.8,6.0,100.0,68.2,19.0,0.0,0.0,1.0,22.0,Match Report,2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,273.0,358.0,76.3,4953.0,1960.0,132.0,154.0,85.7,93.0,118.0,78.8,38.0,66.0,57.6,0,0.3,0.7,6.0,28.0,2.0,0.0,19.0,Match Report,2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,358.0,311.0,46.0,9.0,0.0,7.0,12,22.0,2.0,0.0,2.0,0.0,273.0,1.0,5.0,Match Report,2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,13.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,18.0,12,14.0,4.0,0.0,11.0,22.0,50.0,11.0,18.0,5.0,13.0,11,29,35.0,1.0,Match Report,2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,31.0,479.0,76.0,205.0,170.0,110.0,6.0,479.0,13.0,8.0,61.5,5.0,38.5,195.0,1019.0,466.0,3.0,10.0,2.0,15.0,11.0,269.0,19.0,Match Report,2019-03-17,18:00 (10:00),Bundesliga,Matchweek 26,Sun,Away,L,0.0,6.0,Bayern Munich,0,0,0,7,7,1,12,11,12,0.0,0.0,0,41.0,12.0,5.0,70.6,Match Report
2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,1,14,5,35.7,0.07,0.2,17.8,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,4,3,1,25.0,0,1.6,-1.4,0,0,0,0,3.0,16.0,18.8,23.0,3.0,52.2,41.0,5.0,80.0,57.0,15.0,0.0,0.0,2.0,22.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,355.0,484.0,73.3,6777.0,2238.0,177.0,207.0,85.5,123.0,156.0,78.8,53.0,98.0,54.1,1,1.1,1.0,11.0,27.0,8.0,4.0,38.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,484.0,427.0,56.0,12.0,0.0,13.0,27,27.0,8.0,0.0,6.0,2.0,355.0,1.0,11.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,19.0,12.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,17.0,6,4.0,11.0,2.0,7.0,19.0,36.8,12.0,18.0,2.0,16.0,13,30,25.0,0.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,44.0,608.0,63.0,156.0,282.0,173.0,23.0,608.0,17.0,11.0,64.7,6.0,35.3,360.0,1891.0,840.0,20.0,16.0,6.0,13.0,12.0,353.0,38.0,Match Report,2019-03-30,15:30 (07:30),Bundesliga,Matchweek 27,Sat,Away,L,1.0,3.0,Werder Bremen,1,0,0,9,11,1,27,13,6,0.0,0.0,0,64.0,16.0,16.0,50.0,Match Report
2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,5,9,5,55.6,0.56,1.0,20.2,1.0,0,0,2.7,2.7,0.3,2.3,2.3,Match Report,2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,5,0,5,100.0,1,1.5,1.5,0,0,0,0,11.0,24.0,45.8,23.0,1.0,69.6,47.7,8.0,100.0,63.1,19.0,0.0,0.0,0.0,12.0,Match Report,2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,233.0,308.0,75.6,4968.0,2129.0,82.0,95.0,86.3,114.0,136.0,83.8,37.0,70.0,52.9,4,2.6,1.5,6.0,24.0,4.0,0.0,27.0,Match Report,2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,308.0,268.0,37.0,7.0,5.0,2.0,5,19.0,2.0,1.0,1.0,0.0,233.0,3.0,3.0,Match Report,2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,14.0,9.0,0.0,4.0,0.0,1.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,Match Report,2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,17.0,14,10.0,5.0,2.0,5.0,12.0,41.7,7.0,11.0,4.0,7.0,13,30,22.0,0.0,Match Report,2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,31.0,410.0,59.0,172.0,179.0,64.0,9.0,410.0,17.0,8.0,47.1,9.0,52.9,213.0,1103.0,541.0,10.0,5.0,3.0,10.0,10.0,229.0,27.0,Match Report,2019-04-05,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,0.0,Freiburg,3,0,0,18,7,3,5,13,14,0.0,0.0,0,45.0,11.0,15.0,42.3,Match Report
2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,1,17,9,52.9,0.06,0.11,15.3,1.0,0,0,3.0,3.0,0.21,-2.0,-2.0,Match Report,2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,7,2,5,71.4,0,2.2,0.2,0,0,0,0,7.0,14.0,50.0,29.0,7.0,34.5,34.4,9.0,44.4,42.6,5.0,0.0,0.0,0.0,17.0,Match Report,2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,380.0,506.0,75.1,6646.0,2751.0,181.0,217.0,83.4,141.0,171.0,82.5,46.0,83.0,55.4,0,1.3,1.2,9.0,33.0,6.0,2.0,40.0,Match Report,2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,506.0,449.0,56.0,12.0,0.0,5.0,23,28.0,4.0,2.0,1.0,0.0,380.0,1.0,12.0,Match Report,2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,30.0,22.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,18.0,9,8.0,10.0,0.0,12.0,23.0,52.2,11.0,23.0,2.0,21.0,11,29,8.0,0.0,Match Report,2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,40.0,630.0,51.0,177.0,294.0,166.0,22.0,630.0,14.0,8.0,57.1,6.0,42.9,396.0,1744.0,872.0,20.0,16.0,2.0,21.0,12.0,379.0,40.0,Match Report,2019-04-13,18:30 (09:30),Bundesliga,Matchweek 29,Sat,Away,L,1.0,2.0,Dortmund,1,0,0,6,10,1,23,11,9,0.0,0.0,0,56.0,17.0,13.0,56.7,Match Report
2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,3,21,5,23.8,0.14,0.6,17.3,2.0,0,0,3.9,3.9,0.19,-0.9,-0.9,Match Report,2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,6,1,5,83.3,0,1.4,0.4,1,0,0,1,6.0,15.0,40.0,25.0,4.0,40.0,35.6,6.0,83.3,62.3,17.0,1.0,5.9,0.0,10.0,Match Report,2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,396.0,489.0,81.0,6983.0,2607.0,196.0,223.0,87.9,149.0,174.0,85.6,47.0,73.0,64.4,2,3.4,2.4,17.0,33.0,11.0,7.0,36.0,Match Report,2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,489.0,443.0,43.0,15.0,1.0,2.0,15,17.0,3.0,1.0,2.0,0.0,396.0,3.0,3.0,Match Report,2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,40.0,30.0,4.0,2.0,0.0,2.0,2.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,Match Report,2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,16.0,10,7.0,7.0,2.0,7.0,16.0,43.8,9.0,8.0,3.0,5.0,12,28,22.0,0.0,Match Report,2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,55.0,600.0,63.0,166.0,300.0,145.0,25.0,600.0,21.0,17.0,81.0,4.0,19.0,429.0,2137.0,1196.0,32.0,23.0,5.0,16.0,4.0,394.0,36.0,Match Report,2019-04-20,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,W,3.0,1.0,Düsseldorf,0,0,0,11,14,3,15,12,10,0.0,1.0,0,53.0,14.0,11.0,56.0,Match Report
