For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,3,15,6,40.0,0.2,0.5,14.6,0.0,0,0,2.4,2.4,0.16,0.6,0.6,Match Report,2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,3,1,2,100.0,0,1.3,0.3,1,1,0,0,11.0,21.0,52.4,22.0,3.0,77.3,47.5,4.0,100.0,66.5,25.0,1.0,4.0,0.0,9.0,Match Report,2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,283.0,430.0,65.8,5807.0,2890.0,106.0,140.0,75.7,121.0,168.0,72.0,50.0,89.0,56.2,3,2.0,1.5,10.0,34.0,7.0,2.0,37.0,Match Report,2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,430.0,385.0,39.0,6.0,0.0,2.0,15,23.0,4.0,2.0,2.0,0.0,283.0,6.0,14.0,Match Report,2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,19.0,14.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,Match Report,2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,18.0,11,8.0,3.0,7.0,11.0,23.0,47.8,12.0,17.0,4.0,13.0,7,25,32.0,0.0,Match Report,2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,50.0,576.0,61.0,174.0,259.0,150.0,27.0,576.0,18.0,11.0,61.1,7.0,38.9,234.0,1392.0,676.0,15.0,9.0,5.0,30.0,14.0,277.0,36.0,Match Report,2023-02-11,15:30 (06:30),Bundesliga,Matchweek 20,Sat,Home,W,3.0,1.0,Augsburg,1,0,0,12,6,6,15,7,11,0.0,1.0,0,71.0,40.0,28.0,58.8,Match Report
2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,3,11,6,54.5,0.18,0.33,14.4,0.0,1,1,1.6,0.8,0.08,1.4,1.2,Match Report,2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,7,2,4,71.4,0,2.4,0.4,1,0,1,0,4.0,19.0,21.1,26.0,5.0,53.8,40.8,5.0,100.0,69.4,21.0,3.0,14.3,0.0,9.0,Match Report,2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,192.0,316.0,60.8,3808.0,1695.0,81.0,106.0,76.4,85.0,120.0,70.8,26.0,69.0,37.7,1,0.7,1.8,10.0,21.0,11.0,4.0,31.0,Match Report,2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,316.0,265.0,50.0,14.0,1.0,2.0,20,23.0,5.0,4.0,1.0,0.0,192.0,1.0,13.0,Match Report,2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,23.0,18.0,3.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,Match Report,2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,14.0,7,8.0,2.0,4.0,8.0,29.0,27.6,21.0,22.0,9.0,13.0,13,27,25.0,1.0,Match Report,2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,34.0,440.0,66.0,147.0,155.0,142.0,31.0,439.0,8.0,4.0,50.0,2.0,25.0,188.0,911.0,403.0,9.0,6.0,4.0,9.0,8.0,189.0,30.0,Match Report,2023-02-19,19:30 (10:30),Bundesliga,Matchweek 21,Sun,Away,W,3.0,2.0,Leverkusen,5,0,0,19,13,1,20,13,7,1.0,1.0,0,49.0,27.0,28.0,49.1,Match Report
2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,4,14,8,57.1,0.29,0.5,16.1,0.0,0,0,1.8,1.8,0.13,2.2,2.2,Match Report,2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,2,0,2,100.0,1,0.4,0.4,0,0,0,0,5.0,13.0,38.5,18.0,3.0,50.0,38.8,4.0,100.0,69.8,6.0,0.0,0.0,2.0,17.3,Match Report,2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,262.0,378.0,69.3,4675.0,1957.0,120.0,148.0,81.1,111.0,143.0,77.6,23.0,60.0,38.3,3,1.1,1.3,7.0,27.0,11.0,3.0,44.0,Match Report,2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,378.0,341.0,35.0,9.0,0.0,6.0,16,18.0,3.0,3.0,0.0,0.0,262.0,2.0,7.0,Match Report,2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,22.0,18.0,1.0,0.0,2.0,0.0,1.0,7.0,5.0,0.0,0.0,1.0,0.0,1.0,Match Report,2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,22.0,14,8.0,6.0,8.0,8.0,24.0,33.3,16.0,18.0,4.0,14.0,11,33,7.0,1.0,Match Report,2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,36.0,483.0,34.0,141.0,198.0,150.0,30.0,483.0,9.0,2.0,22.2,5.0,55.6,238.0,1072.0,545.0,7.0,12.0,3.0,16.0,9.0,261.0,44.0,Match Report,2023-02-24,20:30 (11:30),Bundesliga,Matchweek 22,Fri,Home,W,4.0,0.0,Gladbach,2,0,0,17,6,2,16,11,14,0.0,0.0,0,77.0,17.0,13.0,56.7,Match Report
2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,1,16,6,37.5,0.06,0.17,16.6,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,3,0,3,100.0,1,0.7,0.7,0,0,0,0,6.0,18.0,33.3,25.0,3.0,56.0,44.8,4.0,100.0,69.5,11.0,0.0,0.0,1.0,32.5,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,283.0,420.0,67.4,5185.0,2681.0,127.0,156.0,81.4,103.0,136.0,75.7,40.0,89.0,44.9,1,0.9,0.9,10.0,38.0,10.0,1.0,49.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,420.0,358.0,58.0,16.0,0.0,4.0,28,26.0,11.0,3.0,8.0,0.0,283.0,4.0,11.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,27.0,17.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,15.0,10,7.0,4.0,4.0,7.0,20.0,35.0,13.0,20.0,7.0,13.0,9,24,12.0,0.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,47.0,538.0,47.0,150.0,183.0,217.0,38.0,538.0,19.0,9.0,47.4,8.0,42.1,207.0,1297.0,658.0,22.0,12.0,5.0,17.0,13.0,281.0,48.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Home,W,1.0,0.0,Hoffenheim,1,0,0,12,15,4,28,9,10,0.0,0.0,0,66.0,25.0,24.0,51.0,Match Report
2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,1,6,3,50.0,0.17,0.33,16.3,0.0,0,0,0.5,0.5,0.09,0.5,0.5,Match Report,2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,4,1,3,100.0,0,1.1,0.1,1,1,0,0,6.0,21.0,28.6,36.0,5.0,44.4,38.9,6.0,83.3,64.7,16.0,3.0,18.8,2.0,16.2,Match Report,2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,315.0,478.0,65.9,6090.0,2178.0,124.0,166.0,74.7,135.0,180.0,75.0,48.0,100.0,48.0,1,0.5,0.5,5.0,19.0,6.0,3.0,22.0,Match Report,2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,478.0,412.0,63.0,11.0,1.0,1.0,23,36.0,8.0,7.0,0.0,0.0,315.0,3.0,15.0,Match Report,2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,12.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,15.0,12,6.0,9.0,0.0,9.0,13.0,69.2,4.0,8.0,3.0,5.0,13,28,38.0,0.0,Match Report,2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,59.0,609.0,67.0,234.0,295.0,87.0,11.0,609.0,10.0,3.0,30.0,3.0,30.0,298.0,1213.0,469.0,5.0,4.0,2.0,17.0,7.0,309.0,22.0,Match Report,2023-03-11,15:30 (06:30),Bundesliga,Matchweek 24,Sat,Away,D,1.0,1.0,Hertha BSC,1,0,0,15,10,3,23,13,12,0.0,1.0,0,61.0,49.0,31.0,61.3,Match Report
2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,1,10,5,50.0,0.1,0.2,16.4,1.0,0,0,1.0,1.0,0.1,0.0,0.0,Match Report,2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,5,1,4,80.0,0,1.0,0.0,0,0,0,0,5.0,13.0,38.5,26.0,5.0,34.6,33.0,7.0,57.1,44.4,17.0,5.0,29.4,0.0,9.4,Match Report,2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,289.0,446.0,64.8,4825.0,2246.0,141.0,177.0,79.7,113.0,158.0,71.5,27.0,87.0,31.0,0,0.8,0.8,6.0,26.0,6.0,1.0,28.0,Match Report,2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,446.0,392.0,52.0,9.0,2.0,0.0,18,31.0,3.0,1.0,2.0,0.0,289.0,2.0,13.0,Match Report,2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,15.0,8.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,13.0,4,7.0,6.0,0.0,2.0,5.0,40.0,3.0,10.0,3.0,7.0,15,28,41.0,3.0,Match Report,2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,47.0,575.0,70.0,215.0,245.0,118.0,19.0,575.0,5.0,3.0,60.0,2.0,40.0,241.0,1082.0,434.0,5.0,8.0,1.0,12.0,8.0,285.0,28.0,Match Report,2023-03-19,19:30 (11:30),Bundesliga,Matchweek 25,Sun,Home,D,1.0,1.0,Freiburg,2,0,0,18,10,2,18,15,4,0.0,0.0,0,63.0,39.0,43.0,47.6,Match Report
2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,3,19,7,36.8,0.16,0.43,16.2,2.0,0,0,2.9,2.9,0.17,0.1,0.1,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,3,0,3,100.0,1,1.3,1.3,0,0,0,0,12.0,20.0,60.0,18.0,2.0,83.3,48.1,10.0,50.0,44.5,16.0,2.0,12.5,6.0,24.4,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,228.0,336.0,67.9,3994.0,2256.0,106.0,135.0,78.5,68.0,102.0,66.7,32.0,61.0,52.5,1,1.8,0.9,13.0,17.0,10.0,4.0,24.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,336.0,292.0,44.0,14.0,0.0,2.0,11,15.0,4.0,1.0,3.0,0.0,228.0,0.0,13.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,30.0,18.0,4.0,1.0,5.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,19.0,11,10.0,7.0,2.0,7.0,16.0,43.8,9.0,17.0,4.0,13.0,14,33,22.0,0.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,31.0,455.0,49.0,138.0,219.0,104.0,23.0,455.0,6.0,5.0,83.3,0.0,0.0,163.0,759.0,336.0,5.0,5.0,0.0,16.0,5.0,222.0,22.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Away,W,3.0,0.0,RB Leipzig,3,0,0,20,13,0,11,14,11,0.0,0.0,0,53.0,21.0,9.0,70.0,Match Report
2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,2,16,10,62.5,0.13,0.2,16.7,0.0,0,0,1.9,1.9,0.12,0.1,0.1,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,4,2,2,50.0,0,1.1,-0.9,0,0,0,0,3.0,16.0,18.8,22.0,5.0,63.6,41.8,4.0,50.0,42.0,13.0,2.0,15.4,2.0,15.5,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,351.0,514.0,68.3,6385.0,2626.0,146.0,181.0,80.7,150.0,197.0,76.1,42.0,96.0,43.8,2,0.8,1.3,10.0,28.0,16.0,6.0,48.0,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,514.0,458.0,53.0,23.0,0.0,2.0,27,22.0,1.0,0.0,1.0,0.0,351.0,3.0,11.0,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,27.0,21.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,13.0,10,7.0,6.0,0.0,10.0,17.0,58.8,7.0,7.0,0.0,7.0,12,25,9.0,0.0,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,51.0,607.0,43.0,166.0,283.0,164.0,34.0,607.0,15.0,6.0,40.0,8.0,53.3,310.0,1563.0,720.0,10.0,11.0,2.0,12.0,2.0,346.0,48.0,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,2.0,2.0,Werder Bremen,1,0,0,11,21,3,27,12,10,0.0,0.0,0,72.0,19.0,20.0,48.7,Match Report
2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,1,5,1,20.0,0.2,1.0,23.1,0.0,0,0,0.8,0.8,0.16,0.2,0.2,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,4,1,3,75.0,0,0.6,-0.4,0,0,0,0,9.0,24.0,37.5,28.0,7.0,64.3,42.6,12.0,50.0,41.1,17.0,1.0,5.9,1.0,17.5,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,285.0,438.0,65.1,5700.0,2411.0,114.0,143.0,79.7,121.0,158.0,76.6,46.0,105.0,43.8,1,0.8,1.0,4.0,24.0,8.0,3.0,37.0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,438.0,380.0,55.0,11.0,0.0,1.0,17,27.0,3.0,1.0,2.0,0.0,285.0,3.0,11.0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,9.0,6.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,12.0,7,6.0,6.0,0.0,5.0,14.0,35.7,9.0,6.0,0.0,6.0,10,22,24.0,0.0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,47.0,533.0,55.0,167.0,269.0,104.0,15.0,533.0,15.0,9.0,60.0,5.0,33.3,321.0,1314.0,546.0,6.0,11.0,2.0,17.0,4.0,282.0,36.0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Away,D,1.0,1.0,Köln,2,0,0,15,9,3,17,10,7,0.0,0.0,0,63.0,31.0,30.0,50.8,Match Report
2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,3,12,4,33.3,0.25,0.75,17.3,0.0,0,0,1.6,1.6,0.14,1.4,1.4,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,2,1,1,50.0,0,1.5,0.5,0,0,0,0,10.0,19.0,52.6,18.0,3.0,72.2,50.8,10.0,60.0,52.4,14.0,2.0,14.3,2.0,15.6,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,172.0,282.0,61.0,3619.0,1891.0,62.0,85.0,72.9,74.0,102.0,72.5,30.0,74.0,40.5,2,0.7,0.5,7.0,15.0,3.0,1.0,26.0,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,282.0,242.0,38.0,8.0,0.0,2.0,14,16.0,2.0,0.0,2.0,0.0,172.0,2.0,9.0,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,19.0,13.0,2.0,0.0,2.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,19.0,9,11.0,5.0,3.0,9.0,32.0,28.1,23.0,16.0,3.0,13.0,13,32,24.0,1.0,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,26.0,396.0,54.0,145.0,161.0,97.0,17.0,396.0,13.0,5.0,38.5,8.0,61.5,137.0,868.0,397.0,8.0,10.0,3.0,13.0,8.0,172.0,26.0,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Home,W,3.0,1.0,Bayern Munich,2,0,0,14,6,2,14,13,9,0.0,0.0,0,67.0,19.0,17.0,52.8,Match Report
2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,0,10,2,20.0,0.0,0.0,13.4,0.0,0,0,1.7,1.7,0.18,-1.7,-1.7,Match Report,2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,4,3,1,25.0,0,2.2,-0.8,0,0,0,0,3.0,9.0,33.3,32.0,8.0,18.8,28.5,10.0,30.0,33.9,8.0,0.0,0.0,1.0,13.5,Match Report,2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,389.0,514.0,75.7,6488.0,2526.0,206.0,227.0,90.7,147.0,179.0,82.1,28.0,67.0,41.8,0,1.6,1.3,7.0,19.0,4.0,0.0,20.0,Match Report,2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,514.0,461.0,49.0,8.0,3.0,3.0,16,22.0,5.0,3.0,1.0,0.0,389.0,4.0,16.0,Match Report,2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,14.0,8.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,19.0,12,7.0,7.0,5.0,10.0,24.0,41.7,14.0,12.0,1.0,11.0,16,35,13.0,0.0,Match Report,2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,49.0,633.0,74.0,272.0,245.0,121.0,21.0,633.0,12.0,6.0,50.0,5.0,41.7,390.0,1674.0,697.0,6.0,8.0,4.0,20.0,14.0,385.0,19.0,Match Report,2023-04-30,17:30 (08:30),Bundesliga,Matchweek 30,Sun,Away,L,0.0,3.0,Wolfsburg,3,0,0,11,6,4,16,16,12,0.0,0.0,0,63.0,19.0,15.0,55.9,Match Report
