For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,For Schalke 04_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Schalke 04_Date,For Schalke 04_Time,For Schalke 04_Comp,For Schalke 04_Round,For Schalke 04_Day,For Schalke 04_Venue,For Schalke 04_Result,For Schalke 04_GF,For Schalke 04_GA,For Schalke 04_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,0,20,5,25.0,0.0,0.0,18.3,1.0,0,0,1.3,1.3,0.07,-1.3,-1.3,Match Report,2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,2,0,2,100.0,1,0.1,0.1,1,0,0,1,11.0,23.0,47.8,39.0,4.0,46.2,39.5,6.0,83.3,54.8,5.0,1.0,20.0,0.0,8.3,Match Report,2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,239.0,390.0,61.3,5032.0,2507.0,92.0,131.0,70.2,100.0,129.0,77.5,45.0,99.0,45.5,0,0.8,1.2,10.0,14.0,5.0,2.0,21.0,Match Report,2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,390.0,317.0,68.0,21.0,2.0,2.0,26,31.0,9.0,4.0,3.0,2.0,239.0,5.0,18.0,Match Report,2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,30.0,14.0,7.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,11.0,7,5.0,4.0,2.0,8.0,13.0,61.5,5.0,8.0,0.0,8.0,5,16,9.0,0.0,Match Report,2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,53.0,494.0,51.0,166.0,174.0,159.0,26.0,494.0,21.0,9.0,42.9,11.0,52.4,198.0,803.0,297.0,7.0,3.0,1.0,16.0,3.0,236.0,21.0,Match Report,2023-02-10,20:30 (11:30),Bundesliga,Matchweek 20,Fri,Home,D,0.0,0.0,Wolfsburg,1,0,0,10,20,5,26,5,7,0.0,1.0,0,65.0,30.0,39.0,43.5,Match Report
2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,0,8,1,12.5,0.0,0.0,16.4,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report,2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,4,0,4,100.0,1,0.8,0.8,0,0,0,0,3.0,12.0,25.0,33.0,8.0,24.2,31.1,5.0,80.0,56.4,24.0,1.0,4.2,1.0,13.1,Match Report,2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,269.0,411.0,65.5,5332.0,2546.0,92.0,129.0,71.3,132.0,156.0,84.6,35.0,89.0,39.3,0,0.3,0.8,6.0,15.0,5.0,2.0,21.0,Match Report,2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,411.0,365.0,46.0,13.0,1.0,0.0,20,23.0,4.0,2.0,2.0,0.0,269.0,0.0,12.0,Match Report,2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,14.0,9,10.0,3.0,1.0,4.0,10.0,40.0,6.0,7.0,2.0,5.0,8,22,23.0,0.0,Match Report,2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,46.0,517.0,66.0,221.0,203.0,100.0,25.0,517.0,14.0,4.0,28.6,10.0,71.4,249.0,1359.0,656.0,13.0,9.0,2.0,13.0,11.0,259.0,21.0,Match Report,2023-02-19,15:30 (06:30),Bundesliga,Matchweek 21,Sun,Away,D,0.0,0.0,Union Berlin,1,0,0,19,11,0,20,8,9,0.0,0.0,0,66.0,31.0,34.0,47.7,Match Report
2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,2,12,6,50.0,0.17,0.33,13.9,2.0,0,0,1.5,1.5,0.13,0.5,0.5,Match Report,2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,5,1,4,80.0,0,0.4,-0.6,0,0,0,0,10.0,26.0,38.5,29.0,3.0,55.2,37.8,15.0,66.7,48.1,24.0,0.0,0.0,1.0,12.6,Match Report,2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,202.0,312.0,64.7,4015.0,2047.0,82.0,99.0,82.8,93.0,111.0,83.8,24.0,79.0,30.4,2,1.3,1.4,6.0,14.0,6.0,3.0,14.0,Match Report,2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,312.0,252.0,57.0,12.0,1.0,0.0,15,22.0,6.0,4.0,1.0,0.0,202.0,3.0,13.0,Match Report,2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,22.0,14.0,2.0,1.0,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,17.0,12,10.0,6.0,1.0,5.0,16.0,31.3,11.0,15.0,4.0,11.0,8,25,27.0,3.0,Match Report,2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,35.0,449.0,80.0,183.0,174.0,100.0,14.0,449.0,32.0,13.0,40.6,15.0,46.9,175.0,1110.0,508.0,8.0,8.0,2.0,15.0,4.0,200.0,14.0,Match Report,2023-02-25,18:30 (09:30),Bundesliga,Matchweek 22,Sat,Home,W,2.0,1.0,Stuttgart,2,0,0,12,13,3,15,8,12,0.0,0.0,0,62.0,11.0,19.0,36.7,Match Report
2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,1,10,4,40.0,0.1,0.25,19.9,0.0,0,0,0.6,0.6,0.06,0.4,0.4,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,4,0,4,100.0,1,0.4,0.4,0,0,0,0,9.0,23.0,39.1,25.0,2.0,76.0,47.1,7.0,71.4,46.6,17.0,3.0,17.6,0.0,7.8,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,167.0,291.0,57.4,3823.0,2361.0,61.0,85.0,71.8,62.0,96.0,64.6,42.0,91.0,46.2,1,0.6,1.3,8.0,15.0,7.0,4.0,15.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,291.0,223.0,65.0,19.0,0.0,1.0,21,34.0,4.0,3.0,0.0,0.0,167.0,3.0,6.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,16.0,11.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,12.0,8,5.0,6.0,1.0,6.0,9.0,66.7,3.0,9.0,1.0,8.0,6,18,22.0,0.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,39.0,412.0,54.0,147.0,159.0,114.0,15.0,412.0,29.0,10.0,34.5,15.0,51.7,186.0,1152.0,454.0,11.0,8.0,0.0,25.0,15.0,166.0,15.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,W,2.0,0.0,Bochum,1,0,0,11,15,3,21,6,8,0.0,0.0,0,62.0,27.0,21.0,56.3,Match Report
2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,2,10,4,40.0,0.2,0.5,23.1,0.0,0,0,1.5,1.5,0.15,0.5,0.5,Match Report,2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,8,2,6,75.0,0,2.0,0.0,0,0,0,0,4.0,15.0,26.7,29.0,6.0,44.8,35.6,8.0,25.0,32.8,11.0,0.0,0.0,1.0,13.3,Match Report,2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,213.0,321.0,66.4,4152.0,1950.0,79.0,99.0,79.8,98.0,130.0,75.4,32.0,75.0,42.7,2,1.2,1.1,8.0,17.0,7.0,4.0,19.0,Match Report,2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,321.0,278.0,42.0,9.0,0.0,1.0,20,19.0,3.0,2.0,0.0,0.0,213.0,1.0,8.0,Match Report,2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,15.0,10.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,22.0,15,11.0,10.0,1.0,12.0,38.0,31.6,26.0,18.0,8.0,10.0,10,32,17.0,0.0,Match Report,2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,35.0,438.0,69.0,197.0,166.0,88.0,13.0,438.0,19.0,5.0,26.3,14.0,73.7,251.0,1267.0,677.0,14.0,9.0,1.0,9.0,6.0,210.0,18.0,Match Report,2023-03-11,18:30 (09:30),Bundesliga,Matchweek 24,Sat,Home,D,2.0,2.0,Dortmund,1,0,0,16,8,1,20,10,15,0.0,0.0,0,56.0,11.0,14.0,44.0,Match Report
2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,1,13,4,30.8,0.0,0.0,14.8,0.0,1,1,1.8,1.0,0.08,-0.8,-1.0,Match Report,2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,3,1,2,66.7,0,1.0,0.0,0,0,0,0,11.0,17.0,64.7,27.0,7.0,48.1,37.5,9.0,44.4,35.8,17.0,2.0,11.8,1.0,8.9,Match Report,2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,310.0,427.0,72.6,6525.0,2990.0,113.0,145.0,77.9,139.0,172.0,80.8,57.0,93.0,61.3,0,0.9,1.1,11.0,42.0,18.0,7.0,57.0,Match Report,2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,427.0,379.0,48.0,11.0,1.0,1.0,43,20.0,6.0,1.0,5.0,0.0,310.0,0.0,7.0,Match Report,2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,25.0,18.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Match Report,2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,13.0,7,3.0,5.0,5.0,8.0,13.0,61.5,5.0,5.0,0.0,5.0,12,25,22.0,1.0,Match Report,2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,57.0,545.0,66.0,144.0,250.0,158.0,32.0,544.0,19.0,9.0,47.4,7.0,36.8,279.0,1780.0,982.0,28.0,15.0,2.0,17.0,10.0,307.0,57.0,Match Report,2023-03-18,15:30 (07:30),Bundesliga,Matchweek 25,Sat,Away,D,1.0,1.0,Augsburg,4,0,0,14,11,0,43,12,7,1.0,0.0,0,50.0,31.0,16.0,66.0,Match Report
2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,0,12,3,25.0,0.0,0.0,19.3,3.0,0,0,1.1,1.1,0.09,-1.1,-1.1,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,9,3,6,66.7,0,3.4,0.4,0,0,0,0,4.0,16.0,25.0,24.0,2.0,50.0,39.2,7.0,57.1,50.1,10.0,1.0,10.0,0.0,10.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,272.0,398.0,68.3,5195.0,2203.0,111.0,134.0,82.8,124.0,156.0,79.5,35.0,84.0,41.7,0,0.9,1.2,7.0,32.0,8.0,4.0,37.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,398.0,346.0,49.0,11.0,1.0,2.0,32,20.0,7.0,1.0,6.0,0.0,272.0,3.0,14.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,17.0,9.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,22.0,9,6.0,15.0,1.0,11.0,27.0,40.7,16.0,15.0,3.0,12.0,2,24,15.0,0.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,48.0,517.0,56.0,173.0,229.0,123.0,21.0,517.0,12.0,7.0,58.3,5.0,41.7,255.0,1472.0,661.0,16.0,12.0,3.0,18.0,10.0,269.0,37.0,Match Report,2023-04-01,15:30 (06:30),Bundesliga,Matchweek 26,Sat,Home,L,0.0,3.0,Leverkusen,2,0,0,20,13,3,32,2,9,0.0,0.0,0,63.0,18.0,17.0,51.4,Match Report
2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,0,11,3,27.3,0.0,0.0,15.7,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Match Report,2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,4,2,3,75.0,0,1.3,0.3,1,1,0,0,12.0,25.0,48.0,28.0,5.0,53.6,40.4,13.0,76.9,49.9,13.0,0.0,0.0,3.0,23.2,Match Report,2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,296.0,423.0,70.0,5843.0,2650.0,128.0,159.0,80.5,111.0,138.0,80.4,48.0,95.0,50.5,0,0.7,1.2,10.0,23.0,9.0,6.0,31.0,Match Report,2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,423.0,356.0,66.0,16.0,0.0,3.0,25,26.0,8.0,2.0,3.0,0.0,296.0,1.0,10.0,Match Report,2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,21.0,15.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,13.0,8,11.0,2.0,0.0,8.0,20.0,40.0,12.0,10.0,1.0,9.0,5,18,22.0,1.0,Match Report,2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,54.0,542.0,73.0,200.0,225.0,127.0,22.0,542.0,14.0,6.0,42.9,6.0,42.9,296.0,1554.0,620.0,11.0,9.0,1.0,25.0,6.0,291.0,31.0,Match Report,2023-04-09,19:30 (10:30),Bundesliga,Matchweek 27,Sun,Away,L,0.0,2.0,Hoffenheim,0,0,0,13,14,1,25,5,8,0.0,1.0,1,56.0,25.0,34.0,42.4,Match Report
2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,5,14,6,42.9,0.36,0.83,19.0,2.0,0,0,2.2,2.2,0.16,2.8,2.8,Match Report,2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,5,2,3,50.0,0,1.5,-0.6,0,0,0,0,6.0,22.0,27.3,35.0,3.0,51.4,38.8,7.0,57.1,48.1,19.0,0.0,0.0,0.0,10.5,Match Report,2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,207.0,332.0,62.3,4212.0,1818.0,87.0,113.0,77.0,78.0,113.0,69.0,39.0,84.0,46.4,3,2.0,1.4,9.0,16.0,6.0,3.0,18.0,Match Report,2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,332.0,273.0,56.0,21.0,1.0,5.0,15,18.0,7.0,2.0,4.0,1.0,207.0,3.0,7.0,Match Report,2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,22.0,15.0,2.0,2.0,0.0,2.0,1.0,9.0,6.0,0.0,1.0,0.0,1.0,1.0,Match Report,2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,12.0,11,6.0,4.0,2.0,8.0,16.0,50.0,8.0,8.0,3.0,5.0,5,17,41.0,0.0,Match Report,2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,51.0,450.0,78.0,186.0,168.0,103.0,11.0,450.0,14.0,7.0,50.0,3.0,21.4,188.0,905.0,454.0,7.0,8.0,2.0,16.0,6.0,206.0,17.0,Match Report,2023-04-14,20:30 (11:30),Bundesliga,Matchweek 28,Fri,Home,W,5.0,2.0,Hertha BSC,2,0,0,12,17,3,15,5,11,0.0,0.0,0,53.0,32.0,26.0,55.2,Match Report
2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,0,9,3,33.3,0.0,0.0,18.7,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report,2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,12,4,8,66.7,0,2.9,-1.1,0,0,0,0,5.0,11.0,45.5,37.0,7.0,13.5,26.2,10.0,60.0,49.3,17.0,0.0,0.0,0.0,13.0,Match Report,2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,350.0,446.0,78.5,6837.0,2643.0,117.0,135.0,86.7,180.0,205.0,87.8,49.0,89.0,55.1,0,0.2,0.4,5.0,22.0,4.0,2.0,28.0,Match Report,2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,446.0,395.0,50.0,11.0,1.0,0.0,21,19.0,5.0,3.0,1.0,0.0,350.0,1.0,7.0,Match Report,2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,17.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,15.0,7,6.0,7.0,2.0,3.0,11.0,27.3,8.0,8.0,4.0,4.0,7,22,14.0,0.0,Match Report,2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,55.0,533.0,81.0,242.0,203.0,94.0,12.0,533.0,10.0,3.0,30.0,6.0,60.0,276.0,1477.0,850.0,16.0,9.0,1.0,12.0,7.0,347.0,28.0,Match Report,2023-04-23,15:30 (06:30),Bundesliga,Matchweek 29,Sun,Away,L,0.0,4.0,Freiburg,2,0,0,10,9,1,21,7,7,0.0,0.0,0,38.0,20.0,22.0,47.6,Match Report
2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,2,19,10,52.6,0.11,0.2,16.4,2.0,0,0,1.6,1.6,0.08,0.4,0.4,Match Report,2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,1,1,0,0.0,0,0.8,-0.2,0,0,0,0,7.0,15.0,46.7,25.0,2.0,52.0,42.5,8.0,25.0,35.9,4.0,0.0,0.0,0.0,,Match Report,2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,353.0,484.0,72.9,6919.0,3056.0,131.0,160.0,81.9,156.0,193.0,80.8,54.0,99.0,54.5,2,1.3,1.5,16.0,31.0,14.0,9.0,33.0,Match Report,2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,484.0,412.0,69.0,19.0,3.0,0.0,39,29.0,11.0,5.0,5.0,1.0,353.0,3.0,12.0,Match Report,2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,32.0,23.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,15.0,10,1.0,9.0,5.0,11.0,15.0,73.3,4.0,9.0,3.0,6.0,2,17,6.0,0.0,Match Report,2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,57.0,588.0,40.0,144.0,303.0,150.0,27.0,588.0,23.0,4.0,17.4,14.0,60.9,269.0,1224.0,542.0,13.0,7.0,1.0,15.0,8.0,349.0,32.0,Match Report,2023-04-29,18:30 (09:30),Bundesliga,Matchweek 30,Sat,Home,W,2.0,1.0,Werder Bremen,4,0,0,10,17,3,39,2,10,0.0,0.0,0,65.0,33.0,22.0,60.0,Match Report
